asked_more_time,complete_order,coupon_used,details,details.asked_more_time,details.complete_order,details.coupon_used,details.feedback,details.gpt_price,details.issues,details.items_addon_success,details.items_addonable,details.items_after,details.items_initial,details.items_upsellable,details.items_upsize_success,details.items_upsizeable,details.items_upsold,details.mobile_order,details.num_addon_offers,details.num_addon_opportunities,details.num_addon_success,details.num_items_after,details.num_items_initial,details.num_largest_offers,details.num_upsell_offers,details.num_upsell_opportunities,details.num_upsell_success,details.num_upsize_offers,details.num_upsize_opportunities,details.num_upsize_success,details.out_of_stock_items,details.reasoning_summary,details.video_file_path,details.video_link,feedback,gpt_price,issues,items_addon_success,items_addonable,items_after,items_initial,items_upsellable,items_upsize_success,items_upsizeable,items_upsold,mobile_order,num_addon_offers,num_addon_opportunities,num_addon_success,num_items_after,num_items_initial,num_largest_offers,num_upsell_offers,num_upsell_opportunities,num_upsell_success,num_upsize_offers,num_upsize_opportunities,num_upsize_success,out_of_stock_items,reasoning_summary,score,transaction_id,transcript,upsell_offered,upsell_possible,upsize_offered,upsize_possible,video_file_path,video_link
0,0,0,,0,0,0,"No customer order was taken during the transcript, so the operator had no chance to upsell or upsize. Ensure to greet and prompt the customer and confirm order details to open opportunities in future interactions.",0,"Reference: No items selected from menu or meal tables because no order was placed. Difficulty: Transcript contained only the operator’s speech with no customer input, resulting in all metrics being zero.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"No customer order was taken during the transcript, so the operator had no chance to upsell or upsize. Ensure to greet and prompt the customer and confirm order details to open opportunities in future interactions.",38.55,"Reference: No items selected from menu or meal tables because no order was placed. Difficulty: Transcript contained only the operator’s speech with no customer input, resulting in all metrics being zero.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,53b2af84-e338-4b39-a2bd-2d49e95f451b,Operator:,False,False,False,False,,
0,1,0,,0,1,0,"The operator identified the drink-add opportunity on the chicken basket and converted it, which is good. However, the phrasing “What was your drink?” assumes the sale rather than explicitly offering it, but it still functions as a valid upsell. A second upsell chance—offering an extra dipping sauce—was missed. There were two upsize chances (basket from 4-pc to 6-pc and drink size to large). The associate asked “regular or large?” for the basket, but this is an invalid upsizing offer by the guide, and no valid upsize offer for the drink was made. No attempts were made to add toppings. Recommend using correct suggestive-sell language: “Would you like to add a large drink today?” and “Would you like the 6-piece basket?” to capture upsizing, and offering gravy or ranch to capture the dipping-sauce upsell.",0,"Item and upsell data drawn from Items JSON: “4-Piece CB Chicken (Strip) Basket (Includes a Regular Fries)” (upsell: Drink/Dipping Sauce, upsize: Large Fries/Large Drink; chicken-basket size upsize from VO-13). Upsell scenario VO-02 guides drink add; upsell scenario VO-07 guides dipping-sauce add. Upsize scenarios VO-13 (basket size) and VO-02 (drink size) establish two upsize chances. Invalid-phrase rule from Upsizing Note (“regular or large” invalid) used to score offers. Difficulties: transcript treats basket as including drink, but menu JSON shows drink is an upsell; treated as upsell per JSON. Onion-ring substitution counted as side within basket (still two included items). No topping scenarios applicable.",0,0,"4-Piece Chicken Strip Basket (4 Chicken Strips, Regular Onion Rings, Barbecue Sauce) and Diet Coke","4-Piece Chicken Strip Basket (4 Chicken Strips, Regular Onion Rings, Barbecue Sauce)","Drink, Dipping Sauce",0,"Chicken Strip Basket Size, Drink Size",Diet Coke Drink,0,0,0,0,3,2,0,1,2,1,0,2,0,0,,,,"The operator identified the drink-add opportunity on the chicken basket and converted it, which is good. However, the phrasing “What was your drink?” assumes the sale rather than explicitly offering it, but it still functions as a valid upsell. A second upsell chance—offering an extra dipping sauce—was missed. There were two upsize chances (basket from 4-pc to 6-pc and drink size to large). The associate asked “regular or large?” for the basket, but this is an invalid upsizing offer by the guide, and no valid upsize offer for the drink was made. No attempts were made to add toppings. Recommend using correct suggestive-sell language: “Would you like to add a large drink today?” and “Would you like the 6-piece basket?” to capture upsizing, and offering gravy or ranch to capture the dipping-sauce upsell.",53.384,"Item and upsell data drawn from Items JSON: “4-Piece CB Chicken (Strip) Basket (Includes a Regular Fries)” (upsell: Drink/Dipping Sauce, upsize: Large Fries/Large Drink; chicken-basket size upsize from VO-13). Upsell scenario VO-02 guides drink add; upsell scenario VO-07 guides dipping-sauce add. Upsize scenarios VO-13 (basket size) and VO-02 (drink size) establish two upsize chances. Invalid-phrase rule from Upsizing Note (“regular or large” invalid) used to score offers. Difficulties: transcript treats basket as including drink, but menu JSON shows drink is an upsell; treated as upsell per JSON. Onion-ring substitution counted as side within basket (still two included items). No topping scenarios applicable.",0,0,"4-Piece Chicken Strip Basket (4 Chicken Strips, Regular Onion Rings, Barbecue Sauce) and Diet Coke","4-Piece Chicken Strip Basket (4 Chicken Strips, Regular Onion Rings, Barbecue Sauce)","Drink, Dipping Sauce",0,"Chicken Strip Basket Size, Drink Size",Diet Coke Drink,0,0,0,0,3,2,0,1,2,1,0,2,0,0,,0.25,8d220688-5533-469e-a710-bc1e42517cf5,"Operator: It's a wonderful day at Dairy Queen. What can I get for you today?
Customer: Yeah, can I get a four-piece chicken strip basket with barbecue sauce? And can I have onion rings instead of the fries?
Operator: Okay, four-piece with the barbecue sauce. And is this a regular or large?
Customer: Regular.
Operator: All right, and what was your drink?
Customer: A Diet Coke.
Operator: Okay, and I got the barbecue sauce. Anything else for you?
Customer: That is all.
Operator: Okay, $10.81.
Customer: Thank you much.",True,True,False,True,,
0,1,0,,0,1,0,"Operator correctly offered a paid add-on topping for the sundae and converted the sale by adding pecans. They missed two valid 2-for-5 upsell chances on the sundae and the drink and made no upsizing attempt, though sizes were already chosen. Future calls should always mention the 2-for-5 promotion when a qualifying item is ordered to maximize revenue.",0,"Reference points: Menu JSON entry for Sundae [Size: Small] (upsell 2for5, add-ons whipped cream/nuts) and Drink [Sizes: Small, Medium, Large] (upsell 2for5); Upselling Scenario VO-01 for 2for5 wording; Additional Topping guidelines for sundaes. Difficulties: Coke Float not explicitly named in menu list, assumed as Large Drink for purposes of upsell eligibility; no explicit add-on list for floats so none counted. All counts verified against rules—no upsize chances because customer specified sizes, add-on counted as one per sundae.",Small Caramel Sundae (Pecans),"Pecans, Peanuts, Whipped Cream","Small Caramel Sundae with Pecans, Large Coke Float","Small Caramel Sundae, Large Coke Float","Small Caramel Sundae, Large Coke Float",0,0,0,0,1,1,1,2,2,0,0,2,0,0,0,0,0,,,,"Operator correctly offered a paid add-on topping for the sundae and converted the sale by adding pecans. They missed two valid 2-for-5 upsell chances on the sundae and the drink and made no upsizing attempt, though sizes were already chosen. Future calls should always mention the 2-for-5 promotion when a qualifying item is ordered to maximize revenue.",48.924,"Reference points: Menu JSON entry for Sundae [Size: Small] (upsell 2for5, add-ons whipped cream/nuts) and Drink [Sizes: Small, Medium, Large] (upsell 2for5); Upselling Scenario VO-01 for 2for5 wording; Additional Topping guidelines for sundaes. Difficulties: Coke Float not explicitly named in menu list, assumed as Large Drink for purposes of upsell eligibility; no explicit add-on list for floats so none counted. All counts verified against rules—no upsize chances because customer specified sizes, add-on counted as one per sundae.",Small Caramel Sundae (Pecans),"Pecans, Peanuts, Whipped Cream","Small Caramel Sundae with Pecans, Large Coke Float","Small Caramel Sundae, Large Coke Float","Small Caramel Sundae, Large Coke Float",0,0,0,0,1,1,1,2,2,0,0,2,0,0,0,0,0,,0.0,a943a618-c49a-4805-883c-4385dee98e57,"Operator: What can I get for you today?
Customer: I'd like a small caramel sundae.
Operator: Small caramel sundae. Did you want pecan, peanuts, or whipped cream on that?
Customer: Oh yes, please.
Operator: Okay, would you like pecans or peanuts?
Customer: Pecans would be fine.
Operator: I gotcha. What else for you today?
Customer: I want a Coke float large with chocolate ice cream.
Operator: Alright, we got a Coke float large and chocolate ice cream. That's the way to go. Alright.
Customer: Okay, thank you.
Operator: Alright, thank you.",False,True,False,False,,
0,1,0,,0,1,0,"Operator correctly recognized the size-unspecified cone and offered the large size, a valid upsizing attempt, though the customer declined. No upsell attempts were necessary and none were made. Operator did not attempt an additional topping offer such as a double dip, representing a missed revenue opportunity. Interaction was courteous and efficient but could improve suggestive selling by offering toppings when applicable.",0,"Referenced Upsizing Scenario VO-09 (Cones) for valid offer and Dipped Cone row in menu JSON for upsizing and add-on chances. No upselling scenarios applied. Ambiguity: phrase 'Is that a large?' not verbatim from scenario list but interpreted as valid since it explicitly offers the largest size. Additional topping scenarios list was empty, but menu JSON indicated Double Dip option, thus counted a topping opportunity.",0,Double Dip,"Small Dipped Cone (Vanilla, Chocolate Dip)","Dipped Cone (Vanilla, Chocolate Dip)",0,0,Dipped Cone,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,,,,"Operator correctly recognized the size-unspecified cone and offered the large size, a valid upsizing attempt, though the customer declined. No upsell attempts were necessary and none were made. Operator did not attempt an additional topping offer such as a double dip, representing a missed revenue opportunity. Interaction was courteous and efficient but could improve suggestive selling by offering toppings when applicable.",46.290000000000006,"Referenced Upsizing Scenario VO-09 (Cones) for valid offer and Dipped Cone row in menu JSON for upsizing and add-on chances. No upselling scenarios applied. Ambiguity: phrase 'Is that a large?' not verbatim from scenario list but interpreted as valid since it explicitly offers the largest size. Additional topping scenarios list was empty, but menu JSON indicated Double Dip option, thus counted a topping opportunity.",0,Double Dip,"Small Dipped Cone (Vanilla, Chocolate Dip)","Dipped Cone (Vanilla, Chocolate Dip)",0,0,Dipped Cone,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,,1.0,eb1c21c7-c638-463f-b6a7-1ef6ac2682b4,"Operator: It's a wonderful day at Dairy Queen. What can I get for you today?
Customer: Hi, I just want a vanilla cone dipped in chocolate, please.
Operator: Sure, is that a large?
Customer: No, if you have a small, that'd be great.
Operator: Sure do.
Customer: Okay, thanks.
Operator: All right, it's going to be $3.02. Do you want to round to $4 for No in the Pocket today?
Customer: No, thanks.
Operator: All right, come on down for $3.02.
Customer: Thank you.
Operator: Thank you.",False,False,True,True,,
0,1,0,,0,1,0,"Operator correctly attempted an upsell by offering a drink with the chicken strip basket and secured the sale, showing good suggestive selling technique. They also attempted to upsell the fries to a large size, which is a valid upsizing offer, but the customer declined. Phrase ""large fry or large drink"" covered both upsizing and upselling in one concise question, satisfying Scenario VO-02 for adding a drink and VO-04 for upsizing the side. The operator missed the additional upselling chance to suggest an extra paid dipping sauce and could have re-offered a large size after the customer chose regular. Overall, upsell execution was good, upsizing execution was attempted but not converted, with minor missed opportunities for extra sauce and dessert.",0,"Upselling opportunity and counts taken from Menu Items JSON entry ""4-Piece CB Chicken Basket (Includes a Regular Fries)"" which lists Drink (1) and Dipping Sauce (1) as upselling chances and from Upselling Scenario VO-02 (DrinkCB) and VO-07 (Dipping Sauce). Upsizing opportunity and counts taken from same menu entry (Large Fries) and Upsizing Scenario VO-04 (Side). Difficulties: transcript wording combined upsell and upsize in a single sentence; assumption made that basket initially includes regular fries and no drink; treated dipping sauce as included item rather than paid extra since customer was simply choosing the included sauce, so that upselling chance was counted as unmet. Ambiguity on whether ""regular size"" counts as specifying a size for drink—interpreted as yes, eliminating drink upsize chance.",0,0,"4-Piece Chicken Strip Basket (Chicken Strips, Regular Fries), Regular Drink (Mr. Pibb)","4-Piece Chicken Strip Basket (Chicken Strips, Regular Fries)","Drink, Dipping Sauce",0,Regular Fries,Regular Drink (Mr. Pibb),0,0,0,0,3,2,1,1,2,1,1,1,0,0,,,,"Operator correctly attempted an upsell by offering a drink with the chicken strip basket and secured the sale, showing good suggestive selling technique. They also attempted to upsell the fries to a large size, which is a valid upsizing offer, but the customer declined. Phrase ""large fry or large drink"" covered both upsizing and upselling in one concise question, satisfying Scenario VO-02 for adding a drink and VO-04 for upsizing the side. The operator missed the additional upselling chance to suggest an extra paid dipping sauce and could have re-offered a large size after the customer chose regular. Overall, upsell execution was good, upsizing execution was attempted but not converted, with minor missed opportunities for extra sauce and dessert.",55.501999999999995,"Upselling opportunity and counts taken from Menu Items JSON entry ""4-Piece CB Chicken Basket (Includes a Regular Fries)"" which lists Drink (1) and Dipping Sauce (1) as upselling chances and from Upselling Scenario VO-02 (DrinkCB) and VO-07 (Dipping Sauce). Upsizing opportunity and counts taken from same menu entry (Large Fries) and Upsizing Scenario VO-04 (Side). Difficulties: transcript wording combined upsell and upsize in a single sentence; assumption made that basket initially includes regular fries and no drink; treated dipping sauce as included item rather than paid extra since customer was simply choosing the included sauce, so that upselling chance was counted as unmet. Ambiguity on whether ""regular size"" counts as specifying a size for drink—interpreted as yes, eliminating drink upsize chance.",0,0,"4-Piece Chicken Strip Basket (Chicken Strips, Regular Fries), Regular Drink (Mr. Pibb)","4-Piece Chicken Strip Basket (Chicken Strips, Regular Fries)","Drink, Dipping Sauce",0,Regular Fries,Regular Drink (Mr. Pibb),0,0,0,0,3,2,1,1,2,1,1,1,0,0,,0.6666666666666666,dfb8c92a-24c6-4aad-a4ac-01f9d619a7f6,"Operator: It's a wonderful day at Dairy Queen. What can I get for you today?
Customer: Yes, could I do a four-piece chicken strip basket?
Operator: Sure. Is that a large fry or large drink with that?
Customer: Just a regular size.
Operator: All right, and then what kind of beverage may I get for you as well as your dipping sauce?
Customer: I'll do ranch and Mr. Pibb.
Operator: All righty. And is that it for you today?
Customer: That's all.
Operator: All right, that's going to be $9.85. Did you want to round to $10 for note in the pocket today?
Customer: I'm okay.
Operator: All right, come on down for $9.85. Thank you.",True,True,True,True,,
0,1,0,,0,1,0,"Operator appropriately offered an add-on by suggesting extra cheesecake pieces for the Blizzard, which the customer accepted, demonstrating effective suggestive selling. No upsell or upsize chances existed because a Blizzard has no combo upgrade and the customer already chose the largest size, so not offering other upgrades was correct. Clear communication and conversion of the single valid opportunity show strong performance.",0,"Reference: Menu Items JSON entry Blizzard [Sizes: Small, Medium, Large] where Add on Chance is Primary Topping/Ingredient, matching the extra cheesecake offer. Upselling Chance listed as 0 so no upsell opportunity, Upsizing Chance listed as Large Blizzard but size was already large removing that chance. No conflicting instructions encountered.",Large Royal New York Cheesecake Blizzard with Extra Cheesecake Pieces,Extra Cheesecake Pieces,Large Royal New York Cheesecake Blizzard with Extra Cheesecake,Large Royal New York Cheesecake Blizzard,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,"Operator appropriately offered an add-on by suggesting extra cheesecake pieces for the Blizzard, which the customer accepted, demonstrating effective suggestive selling. No upsell or upsize chances existed because a Blizzard has no combo upgrade and the customer already chose the largest size, so not offering other upgrades was correct. Clear communication and conversion of the single valid opportunity show strong performance.",41.092,"Reference: Menu Items JSON entry Blizzard [Sizes: Small, Medium, Large] where Add on Chance is Primary Topping/Ingredient, matching the extra cheesecake offer. Upselling Chance listed as 0 so no upsell opportunity, Upsizing Chance listed as Large Blizzard but size was already large removing that chance. No conflicting instructions encountered.",Large Royal New York Cheesecake Blizzard with Extra Cheesecake Pieces,Extra Cheesecake Pieces,Large Royal New York Cheesecake Blizzard with Extra Cheesecake,Large Royal New York Cheesecake Blizzard,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,0.0,c9d5b483-0f87-4977-aa28-0d6a2f77cae6,"Operator: It's a wonderful day at Dairy Queen, what can I get for you today?
Customer: Hi, can I get a large Royal New York Cheesecake Blizzard?
Operator: A large New York Royal Cheesecake Blizzard?
Customer: Yep, and that'll be it.
Operator: Alright, any extra cheesecake for you today?
Customer: Yes, please.
Operator: Alright, that's going to be $8.53. Did you want to round to $9 for a note in the pocket today?
Customer: Sure, yeah.
Operator: We appreciate the roundup, it's $9 even. Come on down to the window.
Customer: Thank you.
Operator: Thank you.",False,False,False,False,,
0,1,0,,0,1,0,"Operator correctly attempted an upsizing offer by asking if the two twist cones should be the largest size, capturing both upsizing opportunities. Customer declined, so no conversions were made. No relevant burger-to-combo or side/drink upsell chances existed, so no missed upsells. Operator did not mention paid add-ons such as sprinkles for cones or extra mix-ins for the Blizzard, resulting in three missed additional-topping opportunities. Strength: clear, valid upsizing phrasing. Improvement: remember to suggest listed premium toppings when applicable.",0,Used Twist Cone and Blizzard entries from Menu Items JSON for upsizing and add-on data; matched upsizing offer to Scenario VO-09 (Cones) table for validity. No upsell scenarios matched. Difficulties: transcript references Mini Blizzard which is not in menu JSON—treated as equivalent to Small Blizzard for count purposes. Phrase 'Is that largest?' interpreted as valid upsizing offer though wording differs slightly from examples.,0,Sprinkles for 2 Twist Cones; Extra Cookie Dough topping for Blizzard,"2 Small Twist Cones, Mini Cookie Dough Blizzard","2 Twist Cones (No Size), Mini Cookie Dough Blizzard",0,0,Twist Cone x2,0,0,0,3,0,3,3,2,0,0,0,2,2,0,0,,,,"Operator correctly attempted an upsizing offer by asking if the two twist cones should be the largest size, capturing both upsizing opportunities. Customer declined, so no conversions were made. No relevant burger-to-combo or side/drink upsell chances existed, so no missed upsells. Operator did not mention paid add-ons such as sprinkles for cones or extra mix-ins for the Blizzard, resulting in three missed additional-topping opportunities. Strength: clear, valid upsizing phrasing. Improvement: remember to suggest listed premium toppings when applicable.",52.438,Used Twist Cone and Blizzard entries from Menu Items JSON for upsizing and add-on data; matched upsizing offer to Scenario VO-09 (Cones) table for validity. No upsell scenarios matched. Difficulties: transcript references Mini Blizzard which is not in menu JSON—treated as equivalent to Small Blizzard for count purposes. Phrase 'Is that largest?' interpreted as valid upsizing offer though wording differs slightly from examples.,0,Sprinkles for 2 Twist Cones; Extra Cookie Dough topping for Blizzard,"2 Small Twist Cones, Mini Cookie Dough Blizzard","2 Twist Cones (No Size), Mini Cookie Dough Blizzard",0,0,Twist Cone x2,0,0,0,3,0,3,3,2,0,0,0,2,2,0,0,,1.0,458cd1ab-9edf-4cbe-85f5-3188af1a6cb2,"Operator: It's a wonderful day at Dairy Queen. What can I get for you today?
Customer: One moment, please.
Operator: Sure.
Customer: Can I get two cones, like twist?
Operator: You said two twist cones? Is that largest?
Customer: No, a small, please.
Operator: Small. Okay, two small twist cones.
Customer: Yeah, and then can I get a mini blizzard, the cookie dough?
Operator: Sure.
Customer: And that's it.
Operator: Okay, that's going to be $9.93. Did you want to round up to $10 for note in the pocket today?
Customer: No, that's okay. Just to make sure the twists are chocolate and vanilla, right?
Operator: Yes, that's twist.
Customer: Okay, thank you.
Operator: Uh-huh.
Customer: All right.",False,False,True,True,,
0,1,0,,0,1,0,"Operator accurately repeated the order and confirmed no extras. No upselling or upsizing opportunities existed because the customer specified a medium size cone, which removes any drink/side or large-size opportunities. The operator did recognize the extra-topping opportunity by asking about sprinkles or dip, though the phrasing was reactive (negative form) rather than a proactive suggestive sell such as “Would you like sprinkles on that today?” Consider using positive language to frame add-on offers and avoid yes/no negatives that make it easier for customers to decline.",0,"Refer to Menu Items JSON: Cone [Sizes: Small, Medium, Large] shows Add on Chance 'Sprinkles' – establishes 1 topping chance. No upsell or upsize chances per Upsizing Scenario Null-02 as size was specified. Ambiguity: The phrase 'no sprinkles, no dip?' is negative; assumed it still constitutes an add-on offer. No other conflicting instructions encountered.",0,Sprinkles,Medium Chocolate Cone,Medium Chocolate Cone,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,"Operator accurately repeated the order and confirmed no extras. No upselling or upsizing opportunities existed because the customer specified a medium size cone, which removes any drink/side or large-size opportunities. The operator did recognize the extra-topping opportunity by asking about sprinkles or dip, though the phrasing was reactive (negative form) rather than a proactive suggestive sell such as “Would you like sprinkles on that today?” Consider using positive language to frame add-on offers and avoid yes/no negatives that make it easier for customers to decline.",41.78,"Refer to Menu Items JSON: Cone [Sizes: Small, Medium, Large] shows Add on Chance 'Sprinkles' – establishes 1 topping chance. No upsell or upsize chances per Upsizing Scenario Null-02 as size was specified. Ambiguity: The phrase 'no sprinkles, no dip?' is negative; assumed it still constitutes an add-on offer. No other conflicting instructions encountered.",0,Sprinkles,Medium Chocolate Cone,Medium Chocolate Cone,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,30c22c65-135d-49de-adff-cae993b3d9c6,"Operator: It's a wonderful day at Dairy Queen. What can I get for you today?
Customer: A medium chocolate cone, please.
Operator: Sure. A medium chocolate cone, no sprinkles, no dip?
Customer: No, nothing. No, thank you.
Operator: I gotcha. It's going to be $3.89. Did you want to round up to $4 for note in the pocket today?
Customer: No, thank you.
Operator: All right, we'll see you at the window for $3.89.",False,False,False,False,,
0,1,0,,0,1,0,"Operator made one valid upsell offer by asking if the customer wanted the burger as a combo, effectively covering both fries and drink. Customer declined, so no conversions. Operator did not attempt to upsize the cheese curds to large or propose extra mix-ins for the Blizzard, missing both upsizing and topping opportunities. Overall, captured 1 of 3 revenue-building chances and missed the rest.",0,"Upsell: Scenario VO-06 (Combo) for burger from Upselling Scenarios table. Upsizing: Cheese Curds with no size triggers Scenario VO-04 (Side) in Upsizing Scenarios table and menu JSON entry ""Cheese Curds [Sizes: Regular, Large]"". Additional topping: Blizzard add-on chance from menu JSON entry ""Blizzard"" (Primary topping/ingredient). Mini Blizzard size specified removes upsize chance per Scenario Null-02. No relevant dipping-sauce upsell applies. Counts follow hard-rule guidelines; no conflicting instructions encountered.",0,Mini Caramel Coffee Blizzard,"Original Cheeseburger Single, Cheese Curds, Mini Caramel Coffee Blizzard","Original Cheeseburger Single, Cheese Curds, Mini Caramel Coffee Blizzard",Original Cheeseburger Single,0,Cheese Curds,0,0,0,1,0,3,3,0,2,2,0,0,1,0,0,,,,"Operator made one valid upsell offer by asking if the customer wanted the burger as a combo, effectively covering both fries and drink. Customer declined, so no conversions. Operator did not attempt to upsize the cheese curds to large or propose extra mix-ins for the Blizzard, missing both upsizing and topping opportunities. Overall, captured 1 of 3 revenue-building chances and missed the rest.",56.338,"Upsell: Scenario VO-06 (Combo) for burger from Upselling Scenarios table. Upsizing: Cheese Curds with no size triggers Scenario VO-04 (Side) in Upsizing Scenarios table and menu JSON entry ""Cheese Curds [Sizes: Regular, Large]"". Additional topping: Blizzard add-on chance from menu JSON entry ""Blizzard"" (Primary topping/ingredient). Mini Blizzard size specified removes upsize chance per Scenario Null-02. No relevant dipping-sauce upsell applies. Counts follow hard-rule guidelines; no conflicting instructions encountered.",0,Mini Caramel Coffee Blizzard,"Original Cheeseburger Single, Cheese Curds, Mini Caramel Coffee Blizzard","Original Cheeseburger Single, Cheese Curds, Mini Caramel Coffee Blizzard",Original Cheeseburger Single,0,Cheese Curds,0,0,0,1,0,3,3,0,2,2,0,0,1,0,0,,0.6666666666666666,31732d28-15d4-49b1-9d7c-8f67cf2fb9b3,"Operator: Wonderful day at Dairy Queen, how can we make it yours?
Customer: I'd like a single burger with lettuce, tomato, mayonnaise, and ketchup.
Operator: Okay, you said single burger with ketchup?
Customer: Lettuce, tomato, mayonnaise, and ketchup.
Operator: Got it. Anything else? Will that be a combo or just the burger?
Customer: Just the burger. I'd like a side of cheese curds.
Operator: You said side of cheese curds?
Customer: Yeah, cheese curds.
Operator: Okay. Will that be blue cheese, marinara, or ranch?
Customer: Marinara.
Operator: Okay.
Customer: And a mini caramel coffee blizzard.
Operator: Say that one more time, please?
Customer: A mini caramel coffee blizzard.
Operator: Okay.
Customer: That's all.
Operator: I'm sorry, it's hard to hear you.
Customer: That's all.
Operator: It's going to be $15.34. Would you like to round up to note in the pocket?
Customer: Yeah, that's fine.
Operator: Thank you, we appreciate it. It's going to be $16 even.",True,True,False,True,,
0,1,0,,0,1,0,"Operator was courteous and verified the order but made no suggestive-selling attempts. The Blizzard offered one valid additional-topping chance; however, the guest requested the topping unprompted, so no offer was made and no conversion credited. Size was specified as small, eliminating upsize chances. No upsell opportunities applied to this dessert item. Operator should proactively suggest premium toppings or a larger size when appropriate to drive sales.",0,"Item and topping data sourced from Menu Items JSON entry for ""Blizzard [Sizes: Small, Medium, Large]"" (Add on Chance: Primary Topping/Ingredient). Upsize assessment aligned with Upsizing Scenarios ""Scenario Null-02"" (specific size given—no chance). Ambiguity: customer-initiated topping not counted as operator success; per guidelines only operator-initiated offers qualify, so recorded as 0 offers and 0 successes.",0,Cookie Dough Blizzard,Small Cookie Dough Blizzard (Extra Cookie Dough),Small Cookie Dough Blizzard (Extra Cookie Dough),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"Operator was courteous and verified the order but made no suggestive-selling attempts. The Blizzard offered one valid additional-topping chance; however, the guest requested the topping unprompted, so no offer was made and no conversion credited. Size was specified as small, eliminating upsize chances. No upsell opportunities applied to this dessert item. Operator should proactively suggest premium toppings or a larger size when appropriate to drive sales.",44.446,"Item and topping data sourced from Menu Items JSON entry for ""Blizzard [Sizes: Small, Medium, Large]"" (Add on Chance: Primary Topping/Ingredient). Upsize assessment aligned with Upsizing Scenarios ""Scenario Null-02"" (specific size given—no chance). Ambiguity: customer-initiated topping not counted as operator success; per guidelines only operator-initiated offers qualify, so recorded as 0 offers and 0 successes.",0,Cookie Dough Blizzard,Small Cookie Dough Blizzard (Extra Cookie Dough),Small Cookie Dough Blizzard (Extra Cookie Dough),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,12066084-ab85-47ee-9125-3c9bf27bfa6b,"Operator: Wonderful day at Dairy Queen, how can we make it yours?
Customer: Hi, can I just do a small cookie dough blizzard with extra cookie dough, please?
Operator: Small cookie dough. Alright, anything else?
Customer: No, that's it.
Operator: Alright, so it's going to be $6.37.
Customer: Thank you very much.
Operator: You're welcome.",False,False,False,False,,
