asked_more_time,complete_order,coupon_used,details,details.asked_more_time,details.complete_order,details.coupon_used,details.feedback,details.gpt_price,details.issues,details.items_addon_success,details.items_addonable,details.items_after,details.items_initial,details.items_upsellable,details.items_upsize_success,details.items_upsizeable,details.items_upsold,details.mobile_order,details.num_addon_offers,details.num_addon_opportunities,details.num_addon_success,details.num_items_after,details.num_items_initial,details.num_largest_offers,details.num_upsell_offers,details.num_upsell_opportunities,details.num_upsell_success,details.num_upsize_offers,details.num_upsize_opportunities,details.num_upsize_success,details.out_of_stock_items,details.reasoning_summary,details.video_file_path,details.video_link,feedback,gpt_price,issues,items_addon_success,items_addonable,items_after,items_initial,items_upsellable,items_upsize_success,items_upsizeable,items_upsold,mobile_order,num_addon_offers,num_addon_opportunities,num_addon_success,num_items_after,num_items_initial,num_largest_offers,num_upsell_offers,num_upsell_opportunities,num_upsell_success,num_upsize_offers,num_upsize_opportunities,num_upsize_success,out_of_stock_items,reasoning_summary,score,transaction_id,transcript,upsell_offered,upsell_possible,upsize_offered,upsize_possible,video_file_path,video_link
0,0,0,,0,0,0,"No order was taken in the provided transcript, so the operator had no opportunity to demonstrate suggestive selling. Ensure future calls begin with a clear greeting, ascertain the customer’s order, and then apply appropriate upsell and upsize techniques.",0,No menu items from the provided tables were referenced because the transcript contained no customer order. No ambiguities arose other than the absence of dialogue.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"No order was taken in the provided transcript, so the operator had no opportunity to demonstrate suggestive selling. Ensure future calls begin with a clear greeting, ascertain the customer’s order, and then apply appropriate upsell and upsize techniques.",31.990000000000002,No menu items from the provided tables were referenced because the transcript contained no customer order. No ambiguities arose other than the absence of dialogue.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,59cefe40-bc54-4ac5-8c40-48b331ec7b5a,Operator:,False,False,False,False,,
0,0,0,,0,0,0,"Operator greeted the customer and confirmed the mobile order but did not attempt any upsell or upsize. Even with a preorder, the employee could politely ask if the guest would like to add a featured Blizzard, large drink, or other item before closing the transaction. Consistently offering at least one relevant add-on using approved phrases would improve suggestive-selling performance.",0,"Reference: Scenario Null-01 (No Chance to Offer) from upselling/upsizing tables because no specific items were discussed. Difficulty: Contents of the mobile order were not provided, so no potential opportunities could be evaluated; all metrics recorded as 0.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"Operator greeted the customer and confirmed the mobile order but did not attempt any upsell or upsize. Even with a preorder, the employee could politely ask if the guest would like to add a featured Blizzard, large drink, or other item before closing the transaction. Consistently offering at least one relevant add-on using approved phrases would improve suggestive-selling performance.",41.184,"Reference: Scenario Null-01 (No Chance to Offer) from upselling/upsizing tables because no specific items were discussed. Difficulty: Contents of the mobile order were not provided, so no potential opportunities could be evaluated; all metrics recorded as 0.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,a2cfcbcc-dfc6-4942-b85b-bab38c9faf21,"Operator: Hi, welcome to Dairy Queen. How can I help you?
Customer: I have a mobile order under Pam or Pamela.
Operator: Okay, just pull up to the window.
Customer: Thank you.",False,False,False,False,,
0,1,0,,0,1,0,"Operator took the order efficiently but did not attempt any suggestive selling. Both desserts allow extra mix-ins, yet no additional topping offer was made. Sizes were specified, removing mandatory upsize chances, but the operator could still have suggested upgrading to a large size. Future calls should always offer extra toppings on every Blizzard-type item and probe for size upgrades when possible.",0,Answers referenced Blizzard row and Cupfection row (treated Mixing Bowl Mashup as Cupfection) in the Menu Items JSON for add-on chances. Upsize reference: Scenario NO-01 because sizes were already specified. No upsell scenarios applied. Difficulty: Mixing Bowl Mashup is not explicitly in the menu list; assumed Cupfection category with identical add-on opportunities.,0,Primary Topping/Ingredient,"Small Chocolate Extreme Blizzard, Medium Mixing Bowl Mashup","Small Chocolate Extreme Blizzard, Medium Mixing Bowl Mashup",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,,,"Operator took the order efficiently but did not attempt any suggestive selling. Both desserts allow extra mix-ins, yet no additional topping offer was made. Sizes were specified, removing mandatory upsize chances, but the operator could still have suggested upgrading to a large size. Future calls should always offer extra toppings on every Blizzard-type item and probe for size upgrades when possible.",42.556,Answers referenced Blizzard row and Cupfection row (treated Mixing Bowl Mashup as Cupfection) in the Menu Items JSON for add-on chances. Upsize reference: Scenario NO-01 because sizes were already specified. No upsell scenarios applied. Difficulty: Mixing Bowl Mashup is not explicitly in the menu list; assumed Cupfection category with identical add-on opportunities.,0,Primary Topping/Ingredient,"Small Chocolate Extreme Blizzard, Medium Mixing Bowl Mashup","Small Chocolate Extreme Blizzard, Medium Mixing Bowl Mashup",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,0.0,9147dc6c-8add-4f7a-9b50-e0045199a56f,"Operator: Welcome to Dairy Queen, how can I help you?
Customer: Can I get a small chocolate extreme blizzard and a medium mixing bowl mashup?
Operator: Okay, a small chocolate brownie extreme and a small mixing bowl mashup?
Customer: A medium mixing bowl mashup.
Operator: Medium, okay. Okay, small chocolate brownie extreme, medium mixing bowl mashup. Would that be all?
Customer: Yes.
Operator: Okay, your total is $11.45. Would you like to round up for the note in the pocket?
Customer: Not today.
Operator: Okay, $11.45.",False,False,False,False,,
0,1,0,,0,1,0,"Operator accurately repeated the mini Pumpkin Pie Blizzard and finalized the order promptly. Because the size was specified, there were no valid upsizing or upselling chances. The Blizzard did provide one add-on opportunity (extra mix-ins or toppings) that was not offered, resulting in a missed suggestive-selling chance.",0,"Referenced Menu Items JSON row ""Blizzard [Sizes: Small, Medium, Large]"" which lists Upsizing Chance: Large Blizzard and Add on Chance: Primary Topping/Ingredient. Size was specified, so per Upsizing Scenario Null-02 there were 0 upsize chances. Blizzard row shows Upselling Chance 0, so 0 upsell chances. Add-on chance is present, giving 1 chance. No conflicts noted.",0,Primary Topping/Ingredient for Blizzard,Mini Pumpkin Pie Blizzard,Mini Pumpkin Pie Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"Operator accurately repeated the mini Pumpkin Pie Blizzard and finalized the order promptly. Because the size was specified, there were no valid upsizing or upselling chances. The Blizzard did provide one add-on opportunity (extra mix-ins or toppings) that was not offered, resulting in a missed suggestive-selling chance.",40.376000000000005,"Referenced Menu Items JSON row ""Blizzard [Sizes: Small, Medium, Large]"" which lists Upsizing Chance: Large Blizzard and Add on Chance: Primary Topping/Ingredient. Size was specified, so per Upsizing Scenario Null-02 there were 0 upsize chances. Blizzard row shows Upselling Chance 0, so 0 upsell chances. Add-on chance is present, giving 1 chance. No conflicts noted.",0,Primary Topping/Ingredient for Blizzard,Mini Pumpkin Pie Blizzard,Mini Pumpkin Pie Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,0c16a226-7aa3-4018-9c76-3cacec0636d9,"Operator: Hi, welcome to Dairy Queen. How can I help you?
Customer: Yeah, can I get the mini pumpkin pie blizzard?
Operator: Okay, mini pumpkin pie blizzard. Is that all?
Customer: Yeah, that's it.
Operator: Okay, $4.54. Would you like to round up for a note in your pocket?
Customer: Oh, no thanks.
Operator: Okay.",False,False,False,False,,
0,1,0,,0,1,0,"Operator was polite but missed two opportunities to offer extra mix-ins on each Blizzard and did not attempt any other suggestive selling. Since sizes were already specified, no upsize chance existed. Encourage operator to offer extra toppings on Blizzards and watch for future upsell chances.",0,"Menu reference: Blizzard entry in menu items JSON (add on chance Primary Topping/Ingredient, upsizing chance Large Blizzard). Upsizing scenario Null-02 applied because customer specified medium size. Two additional topping chances identified, none offered. No upsell scenarios matched; no ambiguities encountered.",0,Medium Chocolate Dipped Strawberry Blizzard; Medium Heath Bar Blizzard,Medium Chocolate Dipped Strawberry Blizzard; Medium Heath Bar Blizzard,Medium Chocolate Dipped Strawberry Blizzard; Medium Heath Bar Blizzard,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,,,"Operator was polite but missed two opportunities to offer extra mix-ins on each Blizzard and did not attempt any other suggestive selling. Since sizes were already specified, no upsize chance existed. Encourage operator to offer extra toppings on Blizzards and watch for future upsell chances.",42.32,"Menu reference: Blizzard entry in menu items JSON (add on chance Primary Topping/Ingredient, upsizing chance Large Blizzard). Upsizing scenario Null-02 applied because customer specified medium size. Two additional topping chances identified, none offered. No upsell scenarios matched; no ambiguities encountered.",0,Medium Chocolate Dipped Strawberry Blizzard; Medium Heath Bar Blizzard,Medium Chocolate Dipped Strawberry Blizzard; Medium Heath Bar Blizzard,Medium Chocolate Dipped Strawberry Blizzard; Medium Heath Bar Blizzard,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,0.0,341862a1-f229-4fd2-9adf-73296af56c48,"Operator: Wonderful day at Dairy Queen, how can I help you?
Customer: Yes, can I have a medium chocolate dipped strawberry blizzard?
Operator: A medium chocolate dipped strawberry, no problem. Anything else for you today?
Customer: Sorry, say that again.
Operator: Anything else for you today, sir?
Customer: Yeah, can I also have a medium heat bar blizzard?
Operator: Okay.
Customer: That's it.
Operator: Alright, that'll be $12.10. Would you like to round up for the pocket charity?",False,False,False,False,,
0,1,0,,0,1,0,"The employee correctly confirmed the customer’s basket and clarified sauce choice, but missed all suggestive-selling opportunities. For the 4-piece Chicken Strip Basket there was a valid upsell chance to offer extra dipping sauces (Scenario VO-07) which was not attempted. The basket and separate fry order also carried two valid upsizing chances to offer large fries (Scenario VO-04) that were never mentioned. No valid phrasing for upsizing (“Would you like those fries large?”) or upselling was used, and no additional topping suggestions were offered. Overall, adherence to suggestive-selling best practices was poor; recommend training on identifying basket upsell/upsizing triggers and using approved scripts.",0,"Menu-item data sourced from the ""4-Piece CB Chicken (Strip) Basket"" entry in the item JSON (upsell: Drink/Dipping Sauce; upsize: Large Fries/Large Drink) and ""Fries"" entry (upsize: Large Fries). Upsell scenario reference: VO-07 (Chicken basket → gravy/dipping sauce). Upsize scenario reference: VO-04 (side upsize to large). Difficulties: Transcript speaker labels were reversed—the lines marked “Operator” were actually the customer, so role identification required interpretation. Extra sauces were requested by the customer, not prompted by the employee, so they were not counted as successful upsells. Fries ordered as “double fries” interpreted as one included fry plus one extra regular fry, each with an upsize chance.",0,0,"4-Piece Chicken Strip Basket (Chicken Strips, Regular Fries), Extra Regular Fries, Large Lemonade","4-Piece Chicken Strip Basket (Chicken Strips, Regular Fries), Extra Regular Fries, Large Lemonade",Dipping Sauce,0,Regular Fries,0,0,0,0,0,4,4,0,0,1,0,0,2,0,0,,,,"The employee correctly confirmed the customer’s basket and clarified sauce choice, but missed all suggestive-selling opportunities. For the 4-piece Chicken Strip Basket there was a valid upsell chance to offer extra dipping sauces (Scenario VO-07) which was not attempted. The basket and separate fry order also carried two valid upsizing chances to offer large fries (Scenario VO-04) that were never mentioned. No valid phrasing for upsizing (“Would you like those fries large?”) or upselling was used, and no additional topping suggestions were offered. Overall, adherence to suggestive-selling best practices was poor; recommend training on identifying basket upsell/upsizing triggers and using approved scripts.",68.51599999999999,"Menu-item data sourced from the ""4-Piece CB Chicken (Strip) Basket"" entry in the item JSON (upsell: Drink/Dipping Sauce; upsize: Large Fries/Large Drink) and ""Fries"" entry (upsize: Large Fries). Upsell scenario reference: VO-07 (Chicken basket → gravy/dipping sauce). Upsize scenario reference: VO-04 (side upsize to large). Difficulties: Transcript speaker labels were reversed—the lines marked “Operator” were actually the customer, so role identification required interpretation. Extra sauces were requested by the customer, not prompted by the employee, so they were not counted as successful upsells. Fries ordered as “double fries” interpreted as one included fry plus one extra regular fry, each with an upsize chance.",0,0,"4-Piece Chicken Strip Basket (Chicken Strips, Regular Fries), Extra Regular Fries, Large Lemonade","4-Piece Chicken Strip Basket (Chicken Strips, Regular Fries), Extra Regular Fries, Large Lemonade",Dipping Sauce,0,Regular Fries,0,0,0,0,0,4,4,0,0,1,0,0,2,0,0,,0.0,5c26475f-21df-484b-aaa5-9de8e71fa63b,"Operator: Hey, can I get a four-piece chicken strip basket with double fries and a large lemonade?
Customer: Four-piece regular fry and a large lemonade?
Operator: Yeah.
Customer: And then, what would you like for your dipping sauce?
Operator: Can I get three ranches and a buffalo sauce?
Customer: Alright, anything else?
Operator: That'll be it.
Customer: Alright, so it'll be $12.43. Would you like to run up in the pocket?
Operator: No, thank you. Not today.
Customer: $12.43 at the window.",False,True,False,True,,
0,1,0,,0,1,0,"The operator accurately confirmed the customer’s medium Oreo Blizzard and total but did not attempt any suggestive selling. Because the customer specified medium, no legitimate upsize chance existed, yet Blizzards still allow additional topping add-ons such as extra Oreo pieces. A compliant offer like Would you like extra Oreo mixed in for a little more? would have captured this opportunity and improved sales performance. Service clarity was good, but the lack of an add-on attempt represents a missed selling opportunity.",0,"Referenced menu JSON line Blizzard [Sizes: Small, Medium, Large] showing Upselling Chance 0, Upsizing Chance Large Blizzard (1), and Add on Chance Primary topping/ingredient for additional topping assessment. Upselling/upsizing scenario tables contained no applicable entries. Ambiguity: speaker roles in transcript were reversed (Operator lines were actually customer speech and vice versa), resolved by context to identify the true order flow.",0,Medium Oreo Blizzard,Medium Oreo Blizzard,Medium Oreo Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"The operator accurately confirmed the customer’s medium Oreo Blizzard and total but did not attempt any suggestive selling. Because the customer specified medium, no legitimate upsize chance existed, yet Blizzards still allow additional topping add-ons such as extra Oreo pieces. A compliant offer like Would you like extra Oreo mixed in for a little more? would have captured this opportunity and improved sales performance. Service clarity was good, but the lack of an add-on attempt represents a missed selling opportunity.",45.32,"Referenced menu JSON line Blizzard [Sizes: Small, Medium, Large] showing Upselling Chance 0, Upsizing Chance Large Blizzard (1), and Add on Chance Primary topping/ingredient for additional topping assessment. Upselling/upsizing scenario tables contained no applicable entries. Ambiguity: speaker roles in transcript were reversed (Operator lines were actually customer speech and vice versa), resolved by context to identify the true order flow.",0,Medium Oreo Blizzard,Medium Oreo Blizzard,Medium Oreo Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,87e6713f-9e7b-4f63-a01d-80859361cb62,"Operator: Yes, I would like a medium Oreo Blizzard, please.
Customer: One medium Oreo Blizzard. Anything else today?
Operator: Nope.
Customer: Alright, so it'll be $6.05. Would you like to run up in the pocket, Charity?
Operator: No, I'll pass.
Customer: $6.05 at the window.",False,False,False,False,,
0,1,0,,0,1,0,"Agent took order accurately but missed every suggestive selling opportunity. Blizzard and cone both allow extra toppings, yet no offer was made. Sizes were specified, so no valid upsize chance existed, but agent could have recommended another treat or 2-for-$5 promo to drive ticket. Overall, interaction was polite but lacked any upsell, upsize, or add-on attempts, leaving incremental sales on the table.",0,"Referenced Menu Items JSON: Blizzard [Sizes: Small, Medium, Large] for add-on primary topping; Cone [Sizes: Small, Medium, Large] for add-on sprinkles. Upselling scenarios table shows none applicable for these dessert items; upsizing rules show no chance when size specified. No conflicting instructions encountered.",0,"Extra Blizzard topping, Sprinkles","Small Pumpkin Pie Blizzard, Medium Vanilla Cone","Small Pumpkin Pie Blizzard, Medium Vanilla Cone",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,,,"Agent took order accurately but missed every suggestive selling opportunity. Blizzard and cone both allow extra toppings, yet no offer was made. Sizes were specified, so no valid upsize chance existed, but agent could have recommended another treat or 2-for-$5 promo to drive ticket. Overall, interaction was polite but lacked any upsell, upsize, or add-on attempts, leaving incremental sales on the table.",41.93,"Referenced Menu Items JSON: Blizzard [Sizes: Small, Medium, Large] for add-on primary topping; Cone [Sizes: Small, Medium, Large] for add-on sprinkles. Upselling scenarios table shows none applicable for these dessert items; upsizing rules show no chance when size specified. No conflicting instructions encountered.",0,"Extra Blizzard topping, Sprinkles","Small Pumpkin Pie Blizzard, Medium Vanilla Cone","Small Pumpkin Pie Blizzard, Medium Vanilla Cone",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,0.0,92ea34ec-ceb8-496f-9b0f-131146cab262,"Operator: Thank you for choosing Dairy Queen. What can I get started for you today?
Customer: I need a small pumpkin pie blizzard and a medium-sized vanilla ice cream cone and that'll be all.
Operator: Okay, a medium vanilla cone. Total will be $9.29.
Customer: Alright, thank you, sir.",False,False,False,False,,
0,1,0,,0,1,0,"Operator accurately repeated the order and provided the total but made no upselling or upsizing attempts. While a size was already specified, an additional topping offer such as extra malt could have been suggested to increase ticket value. Encourage operator to look for valid add-on opportunities even when size and item are set.",0,"Found item in Shakes & Malts row of Menu Items JSON (upsizing option Large Shake, add-on Extra Malt). Applied Additional Toppings rule from Notes. No upsell or upsize chances due to customer specifying small size. No conflicts encountered.",0,Extra Malt,Small Vanilla Shake,Small Vanilla Shake,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"Operator accurately repeated the order and provided the total but made no upselling or upsizing attempts. While a size was already specified, an additional topping offer such as extra malt could have been suggested to increase ticket value. Encourage operator to look for valid add-on opportunities even when size and item are set.",39.97,"Found item in Shakes & Malts row of Menu Items JSON (upsizing option Large Shake, add-on Extra Malt). Applied Additional Toppings rule from Notes. No upsell or upsize chances due to customer specifying small size. No conflicts encountered.",0,Extra Malt,Small Vanilla Shake,Small Vanilla Shake,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,4a7a29d4-98c5-4df0-8168-d64950f3b4a9,"Operator: Thank you for choosing Dairy Queen. What can I get started for you today?
Customer: Yes, I'd like a small milkshake, vanilla.
Operator: Small vanilla milkshake. What else can I get for you?
Customer: How much is it?
Operator: Okay, total is $4.32.",False,False,False,False,,
0,1,0,,0,1,0,"The operator correctly confirmed and priced the customer’s small Pumpkin Pie Blizzard order and therefore had no valid upsell or upsize chances because the customer specified a small size. However, the Blizzard carries a built-in add-on opportunity (extra mix-ins or toppings) that the operator did not attempt, resulting in one missed additional-topping chance. Overall service basics were met, but suggestive-selling performance was poor, with 0 of 1 add-on chances taken.",0,"Blizzard line in Menu Items JSON: add-on chance listed as ""Primary Topping/Ingredient""; Upsizing reference Scenario Null-02 (specific size = no upsize chance). No matching Upselling scenarios apply. Difficulties: transcript speaker labels appear reversed, so assumed first line is customer request and rest is operator; no other ambiguities.",0,Primary Topping/Ingredient,Small Pumpkin Pie Blizzard,Small Pumpkin Pie Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"The operator correctly confirmed and priced the customer’s small Pumpkin Pie Blizzard order and therefore had no valid upsell or upsize chances because the customer specified a small size. However, the Blizzard carries a built-in add-on opportunity (extra mix-ins or toppings) that the operator did not attempt, resulting in one missed additional-topping chance. Overall service basics were met, but suggestive-selling performance was poor, with 0 of 1 add-on chances taken.",39.632000000000005,"Blizzard line in Menu Items JSON: add-on chance listed as ""Primary Topping/Ingredient""; Upsizing reference Scenario Null-02 (specific size = no upsize chance). No matching Upselling scenarios apply. Difficulties: transcript speaker labels appear reversed, so assumed first line is customer request and rest is operator; no other ambiguities.",0,Primary Topping/Ingredient,Small Pumpkin Pie Blizzard,Small Pumpkin Pie Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,c8b35fa7-0ce2-403c-b20f-9298dc1169a5,"Operator: Hey, can I get a small pumpkin pie blizzard? That'll be it.
Customer: Alright, that'll be $5.40. You have to round up for the non-profit charity?
Operator: No, not today.
Customer: Alright, $5.40 at the window.
Operator: Thank you.",False,False,False,False,,
