ended_at,kind,meta,meta.asked_more_time,meta.complete_order,meta.coupon_used,meta.mobile_order,meta.out_of_stock_items,meta.s3_key,meta.segment_index,meta.step1_raw,meta.text,meta.total_segments_in_video,meta.video_end_seconds,meta.video_start_seconds,run_id,started_at,tx_range,video_id
2025-08-29T19:00:16Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,0,"{""1"":""Operator:"",""2"":""0"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}",Operator:,1,15.0,0.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:00:01Z,"[""2025-08-29T19:00:01Z"",""2025-08-29T19:00:16Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:01:16Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,0,"{""1"":""Operator: Welcome to Dairy Queen, what can I get for you this evening?\nCustomer: Hi, can I just get a mini M&M blizzard?\nOperator: That'll be all?\nCustomer: Yeah, that'll be all.\nOperator: $4.54.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Mini M&M'S Milk Chocolate Candies Blizzard Treat (Mini)""}","Operator: Welcome to Dairy Queen, what can I get for you this evening?
Customer: Hi, can I just get a mini M&M blizzard?
Operator: That'll be all?
Customer: Yeah, that'll be all.
Operator: $4.54.
Customer: Thank you.",1,75.0,45.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:00:46Z,"[""2025-08-29T19:00:46Z"",""2025-08-29T19:01:16Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:03:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,0,"{""1"": ""Operator: Welcome to Dairy Queen, what can I get for you this evening?\nCustomer: Yeah, um, can I have a, um, can I have the fish sandwich combo?\nOperator: What's going to be your drink?\nCustomer: Um, can I have a sweet tea?\nOperator: Okay.\nCustomer: Um, can I have the, um, can I have the onion rings with that?\nOperator: Okay.\nCustomer: Um, and also, um, um, can I have the, um, the, um, the cheese, uh, the cheese, the hamburger, just the hamburger.\nOperator: Okay, anything else?\nCustomer: Um, that's all.\nOperator: All right, it's going to be $17.94 at the window.\nCustomer: Okay."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Welcome to Dairy Queen, what can I get for you this evening?
Customer: Yeah, um, can I have a, um, can I have the fish sandwich combo?
Operator: What's going to be your drink?
Customer: Um, can I have a sweet tea?
Operator: Okay.
Customer: Um, can I have the, um, can I have the onion rings with that?
Operator: Okay.
Customer: Um, and also, um, um, can I have the, um, the, um, the cheese, uh, the cheese, the hamburger, just the hamburger.
Operator: Okay, anything else?
Customer: Um, that's all.
Operator: All right, it's going to be $17.94 at the window.
Customer: Okay.",1,210.0,105.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:01:46Z,"[""2025-08-29T19:01:46Z"",""2025-08-29T19:03:31Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:04:51Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,0,"{""1"": ""Operator: Corporate Dairy Queen, what can I get for you this evening?\nCustomer: Hi, can I get a six-piece chicken strip basket?\nOperator: Want a drink with it?\nCustomer: No, thank you.\nOperator: Any dipping sauce?\nCustomer: Just the gravy, I think.\nOperator: Anything else?\nCustomer: A small strawberry shake.\nOperator: Okay.\nCustomer: A small hot fudge sundae.\nOperator: Okay.\nCustomer: And an order of regular fries, please.\nOperator: Will that be all?\nCustomer: That'll be it.\nOperator: $21.09.\nCustomer: Thank you.\nOperator: You're welcome."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Corporate Dairy Queen, what can I get for you this evening?
Customer: Hi, can I get a six-piece chicken strip basket?
Operator: Want a drink with it?
Customer: No, thank you.
Operator: Any dipping sauce?
Customer: Just the gravy, I think.
Operator: Anything else?
Customer: A small strawberry shake.
Operator: Okay.
Customer: A small hot fudge sundae.
Operator: Okay.
Customer: And an order of regular fries, please.
Operator: Will that be all?
Customer: That'll be it.
Operator: $21.09.
Customer: Thank you.
Operator: You're welcome.",3,290.0,240.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:04:01Z,"[""2025-08-29T19:04:01Z"",""2025-08-29T19:04:51Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:05:41Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,1,"{""1"": ""Operator: Welcome to Dairy Queen, what can I get for you this evening?\nCustomer: Hey, I'm going to do a small M&M's Blizzard with whipped cream, please.\nOperator: Anything else for you?\nCustomer: That'll be it.\nOperator: Total is $5.73.\nCustomer: Thank you.\nOperator: You're welcome."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Welcome to Dairy Queen, what can I get for you this evening?
Customer: Hey, I'm going to do a small M&M's Blizzard with whipped cream, please.
Operator: Anything else for you?
Customer: That'll be it.
Operator: Total is $5.73.
Customer: Thank you.
Operator: You're welcome.",3,340.0,290.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:04:51Z,"[""2025-08-29T19:04:51Z"",""2025-08-29T19:05:41Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:06:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,2,"{""1"": ""Operator: Welcome to Dairy Queen, what can I get for you this evening?\nCustomer: Hi.\nOperator: Hi, what can I get for you?\nCustomer: Can we please have an Oreo Blizzard and a dipped cherry cone?\nOperator: Is that going to be a large size Oreo and a large size dipped in cherry?\nCustomer: Uh, regular.\nOperator: Yes?\nCustomer: Regular.\nOperator: So medium?\nCustomer: Yes.\nOperator: All right, medium Oreo and a medium cone dipped in cherry. Anything else for you?\nCustomer: That's it.\nOperator: All right, it's going to be $10.26. Do you want to round up for nothing in the pocket today?\nCustomer: No, thank you.\nOperator: All right, go ahead and pull forward.\nCustomer: Thank you."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Welcome to Dairy Queen, what can I get for you this evening?
Customer: Hi.
Operator: Hi, what can I get for you?
Customer: Can we please have an Oreo Blizzard and a dipped cherry cone?
Operator: Is that going to be a large size Oreo and a large size dipped in cherry?
Customer: Uh, regular.
Operator: Yes?
Customer: Regular.
Operator: So medium?
Customer: Yes.
Operator: All right, medium Oreo and a medium cone dipped in cherry. Anything else for you?
Customer: That's it.
Operator: All right, it's going to be $10.26. Do you want to round up for nothing in the pocket today?
Customer: No, thank you.
Operator: All right, go ahead and pull forward.
Customer: Thank you.",3,390.0,340.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:05:41Z,"[""2025-08-29T19:05:41Z"",""2025-08-29T19:06:31Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:08:08.500000Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,0,"{""1"": ""Operator: Thank you for choosing BQ Top Speaker. What can I get for you today?\nCustomer: Hey, can we have an eat caramel brownie cup section?\nOperator: Yes ma'am, what else can I get for you today?\nCustomer: That'll do it.\nOperator: I definitely appreciate it. Would you like to round up 8 cents for our note in the packet kids charity?\nCustomer: Yep.\nOperator: Thank you very much. You're looking at $7 even. Have an awesome night.\nCustomer: You too, thank you."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": """"}","Operator: Thank you for choosing BQ Top Speaker. What can I get for you today?
Customer: Hey, can we have an eat caramel brownie cup section?
Operator: Yes ma'am, what else can I get for you today?
Customer: That'll do it.
Operator: I definitely appreciate it. Would you like to round up 8 cents for our note in the packet kids charity?
Customer: Yep.
Operator: Thank you very much. You're looking at $7 even. Have an awesome night.
Customer: You too, thank you.",2,487.5,435.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:07:16Z,"[""2025-08-29T19:07:16Z"",""2025-08-29T19:08:08.500000Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:09:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,1,"{""1"": ""Operator: What can I get for you?\nCustomer: Yes, hi, can we get one hot fudge sundae and a deep caramel brownie cup section?\nOperator: Sure, is that going to be a large hot fudge sundae?\nCustomer: Yeah. What's, yes, small, medium, what?\nOperator: Small, medium, or large?\nCustomer: I'll take medium for both.\nOperator: The cup sections are one size.\nCustomer: Oh, okay.\nOperator: But it's going to come to $11.14. Do you want to round up to $12 for a note in the pocket today?\nCustomer: Sure.\nOperator: All right, we appreciate it. Hold all of us up in line.\nCustomer: Thank you."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": """"}","Operator: What can I get for you?
Customer: Yes, hi, can we get one hot fudge sundae and a deep caramel brownie cup section?
Operator: Sure, is that going to be a large hot fudge sundae?
Customer: Yeah. What's, yes, small, medium, what?
Operator: Small, medium, or large?
Customer: I'll take medium for both.
Operator: The cup sections are one size.
Customer: Oh, okay.
Operator: But it's going to come to $11.14. Do you want to round up to $12 for a note in the pocket today?
Customer: Sure.
Operator: All right, we appreciate it. Hold all of us up in line.
Customer: Thank you.",2,540.0,487.5,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:08:08.500000Z,"[""2025-08-29T19:08:08.500000Z"",""2025-08-29T19:09:01Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:13:08.500000Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,0,"{""1"":""Operator: Welcome to Dairy Queen, what can I get for you this evening?\nCustomer: Hold on one second please.\nOperator: Let me know when you're ready.\nCustomer: Sure. Okay, can I do the small strawberry sundae with regular fries?\nOperator: Okay. Anything else for you?\nCustomer: And then can I get a small caramel toffee cookie sundae?\nOperator: You want the blizzard?\nCustomer: Yes, please.\nOperator: Okay. Anything else?\nCustomer: And a regular fry.\nOperator: Regular fry, okay.\nCustomer: What do you want? Oh, okay, and then can I do the three-piece chicken strip meal? Is that the meal deal?\nOperator: Which one are you drinking, the sundae?\nCustomer: What kind of sundae is that? Strawberry. What kind of drink? With a Sprite. And can I actually, I'm going to take off that first strawberry sundae and the fry and turn it into the seven meal deal, please.\nOperator: And what's the dipping sauce for the three-piece?\nCustomer: Ranch.\nOperator: Ranch. What about the second?\nCustomer: Honey mustard.\nOperator: Honey mustard. And what drink did you want to do for that?\nCustomer: Sprite.\nOperator: Sprite. Anything else?\nCustomer: Nope, that's it. Oh, wait a second. And then let me do the seven meal deal with the cheeseburger, with a Coke, and Oreo blizzard. And then that's it.\nOperator: It's going to be $33.54.\nCustomer: Thank you.\nOperator: You're welcome."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Evidence: Operator states 'It's going to be $33.54.' confirming completion. No phrases indicating mobile order or coupon use. Operator never asks the customer to wait. No out-of-stock messages found.""}","Operator: Welcome to Dairy Queen, what can I get for you this evening?
Customer: Hold on one second please.
Operator: Let me know when you're ready.
Customer: Sure. Okay, can I do the small strawberry sundae with regular fries?
Operator: Okay. Anything else for you?
Customer: And then can I get a small caramel toffee cookie sundae?
Operator: You want the blizzard?
Customer: Yes, please.
Operator: Okay. Anything else?
Customer: And a regular fry.
Operator: Regular fry, okay.
Customer: What do you want? Oh, okay, and then can I do the three-piece chicken strip meal? Is that the meal deal?
Operator: Which one are you drinking, the sundae?
Customer: What kind of sundae is that? Strawberry. What kind of drink? With a Sprite. And can I actually, I'm going to take off that first strawberry sundae and the fry and turn it into the seven meal deal, please.
Operator: And what's the dipping sauce for the three-piece?
Customer: Ranch.
Operator: Ranch. What about the second?
Customer: Honey mustard.
Operator: Honey mustard. And what drink did you want to do for that?
Customer: Sprite.
Operator: Sprite. Anything else?
Customer: Nope, that's it. Oh, wait a second. And then let me do the seven meal deal with the cheeseburger, with a Coke, and Oreo blizzard. And then that's it.
Operator: It's going to be $33.54.
Customer: Thank you.
Operator: You're welcome.",2,787.5,705.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:11:46Z,"[""2025-08-29T19:11:46Z"",""2025-08-29T19:13:08.500000Z"")",8984be76-a784-45db-af16-115a7647cb3d
2025-08-29T19:14:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829190001000.mp4,1,"{""1"":""Operator: Welcome to Dairy Queen, what can I get for you this evening?\nCustomer: I need a small blizzard with Snickers mixed in.\nOperator: Okay.\nCustomer: And then I need two small blizzards, which are the Reese's peanut butter cup ones.\nOperator: Anything else for you?\nCustomer: That's it.\nOperator: $16.21."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Evidence: Operator states '$16.21' marking transaction end. No mobile order or coupon references. Operator does not ask customer to wait. No out-of-stock statements present.""}","Operator: Welcome to Dairy Queen, what can I get for you this evening?
Customer: I need a small blizzard with Snickers mixed in.
Operator: Okay.
Customer: And then I need two small blizzards, which are the Reese's peanut butter cup ones.
Operator: Anything else for you?
Customer: That's it.
Operator: $16.21.",2,870.0,787.5,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T19:13:08.500000Z,"[""2025-08-29T19:13:08.500000Z"",""2025-08-29T19:14:31Z"")",8984be76-a784-45db-af16-115a7647cb3d
