asked_more_time,complete_order,coupon_used,details,details.asked_more_time,details.complete_order,details.coupon_used,details.feedback,details.gpt_price,details.issues,details.items_addon_success,details.items_addonable,details.items_after,details.items_initial,details.items_upsellable,details.items_upsize_success,details.items_upsizeable,details.items_upsold,details.mobile_order,details.num_addon_offers,details.num_addon_opportunities,details.num_addon_success,details.num_items_after,details.num_items_initial,details.num_largest_offers,details.num_upsell_offers,details.num_upsell_opportunities,details.num_upsell_success,details.num_upsize_offers,details.num_upsize_opportunities,details.num_upsize_success,details.out_of_stock_items,details.reasoning_summary,details.video_file_path,details.video_link,feedback,gpt_price,issues,items_addon_success,items_addonable,items_after,items_initial,items_upsellable,items_upsize_success,items_upsizeable,items_upsold,mobile_order,num_addon_offers,num_addon_opportunities,num_addon_success,num_items_after,num_items_initial,num_largest_offers,num_upsell_offers,num_upsell_opportunities,num_upsell_success,num_upsize_offers,num_upsize_opportunities,num_upsize_success,out_of_stock_items,reasoning_summary,score,transaction_id,transcript,upsell_offered,upsell_possible,upsize_offered,upsize_possible,video_file_path,video_link
0,0,0,,0,0,0,"No customer order is present in the supplied transcript, so no upselling, upsizing, or additional-topping opportunities existed. Provide complete customer-operator interactions in future transcripts to allow a proper performance review.",0,"Tables consulted: full menu, meal, upsell and upsize scenario tables. None applied because zero items were ordered. Ambiguities: transcript contained only the word ""Operator:"" with no subsequent dialogue.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"No customer order is present in the supplied transcript, so no upselling, upsizing, or additional-topping opportunities existed. Provide complete customer-operator interactions in future transcripts to allow a proper performance review.",34.958,"Tables consulted: full menu, meal, upsell and upsize scenario tables. None applied because zero items were ordered. Ambiguities: transcript contained only the word ""Operator:"" with no subsequent dialogue.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,fa5e4f65-df31-4217-b69a-0b878e499dec,Operator:,False,False,False,False,,
0,1,0,,0,1,0,"The order had two stand-alone Original Cheeseburgers, giving four clear upsell chances (two per sandwich) to offer fries and a drink or convert each burger to a combo. The operator skipped all suggestive-selling attempts and immediately provided the total, resulting in zero upsell, upsize, or topping offers. To improve, the operator should proactively ask if the guest would like to make each burger a meal or at least add fries and a drink before finalizing the total, using approved phrasing such as “Would you like to make those a combo today?” This would align with Scenario VO-06 and drive higher average ticket.",0,"Upselling opportunity referenced from menu JSON for Original Cheeseburger and Scenario NO-03 (burger with no offer) in Upselling Scenarios table. Upsizing checked against Upsizing Scenarios list; no applicable scenario for Original Cheeseburger, so 0 upsize chances recorded. No add-on scenarios apply. Ambiguity: Original Cheeseburger has size variants, but only Backyard sandwiches are covered by Sandwich Patty upsizing scenario, so no upsize counted. Dessert add-on mentioned in menu JSON omitted to respect hard rule limiting upsell chances to two per sandwich.",0,0,"Original Cheeseburger, Original Cheeseburger","Original Cheeseburger, Original Cheeseburger","Fries, Drink",0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,,,,"The order had two stand-alone Original Cheeseburgers, giving four clear upsell chances (two per sandwich) to offer fries and a drink or convert each burger to a combo. The operator skipped all suggestive-selling attempts and immediately provided the total, resulting in zero upsell, upsize, or topping offers. To improve, the operator should proactively ask if the guest would like to make each burger a meal or at least add fries and a drink before finalizing the total, using approved phrasing such as “Would you like to make those a combo today?” This would align with Scenario VO-06 and drive higher average ticket.",52.4,"Upselling opportunity referenced from menu JSON for Original Cheeseburger and Scenario NO-03 (burger with no offer) in Upselling Scenarios table. Upsizing checked against Upsizing Scenarios list; no applicable scenario for Original Cheeseburger, so 0 upsize chances recorded. No add-on scenarios apply. Ambiguity: Original Cheeseburger has size variants, but only Backyard sandwiches are covered by Sandwich Patty upsizing scenario, so no upsize counted. Dessert add-on mentioned in menu JSON omitted to respect hard rule limiting upsell chances to two per sandwich.",0,0,"Original Cheeseburger, Original Cheeseburger","Original Cheeseburger, Original Cheeseburger","Fries, Drink",0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,,0.0,bdfaa382-a835-4c04-850a-e82b3d146c89,"Operator: Thank you for calling DQ, what can I get for you today?
Customer: Yeah, let me get two original cheeseburgers. That'll be it.
Operator: Alright, it's going to be $5.41, have a great day.",False,True,False,False,,
1,1,0,,1,1,0,"Operator was polite and efficient but never attempted suggestive selling. Cheeseburger carried two valid combo-upsell chances, yet no meal or add-on drink offer was made. A Blizzard Cake without a stated size created a valid upsizing chance to a sheet cake, which was also missed. Two Kid’s Blizzards had add-on opportunities for extra mix-ins, again ignored. No largest-size or extra-topping offers were given, resulting in zero incremental sales. For higher tickets and compliance, operator should always offer to combo every standalone sandwich, suggest large sizes when customers don’t specify, and mention extra toppings on frozen treats.",0,"Upselling reference: Upselling Scenarios table Scenario NO-03 Combo (burger). Upsizing reference: Upsizing Scenarios table Scenario NO-04 Cakes. Additional topping reference: Menu Items JSON entry for Blizzard (Add on Chance: Primary Topping/Ingredient). Brownie located in Menu Items JSON as Triple Chocolate Brownie (no upsell/upsize). Oreo cupcakes interpreted as Blizzard Cakes Kid’s size from Menu Items JSON. Ambiguities: transcript item ‘Oreo cupcakes’ not explicitly in menu list, assumed Blizzard Cake; ‘small fry’ mapped to Regular Fries with size specified; Kid’s Blizzards size specified so no upsize chance. No other conflicts found.",0,Primary Topping/Ingredient for Blizzard,"Triple Chocolate Brownie, Oreo Blizzard Cupcake, Kid's Confetti Cake Blizzard x2, Original Cheeseburger (ketchup only), Small Fries, Bottled Water","Triple Chocolate Brownie, Oreo Blizzard Cupcake, Kid's Confetti Cake Blizzard x2, Original Cheeseburger (ketchup only), Small Fries, Bottled Water","Fries, Drink",0,Blizzard Cake,0,0,0,2,0,7,7,0,0,2,0,0,1,0,0,,,,"Operator was polite and efficient but never attempted suggestive selling. Cheeseburger carried two valid combo-upsell chances, yet no meal or add-on drink offer was made. A Blizzard Cake without a stated size created a valid upsizing chance to a sheet cake, which was also missed. Two Kid’s Blizzards had add-on opportunities for extra mix-ins, again ignored. No largest-size or extra-topping offers were given, resulting in zero incremental sales. For higher tickets and compliance, operator should always offer to combo every standalone sandwich, suggest large sizes when customers don’t specify, and mention extra toppings on frozen treats.",60.245999999999995,"Upselling reference: Upselling Scenarios table Scenario NO-03 Combo (burger). Upsizing reference: Upsizing Scenarios table Scenario NO-04 Cakes. Additional topping reference: Menu Items JSON entry for Blizzard (Add on Chance: Primary Topping/Ingredient). Brownie located in Menu Items JSON as Triple Chocolate Brownie (no upsell/upsize). Oreo cupcakes interpreted as Blizzard Cakes Kid’s size from Menu Items JSON. Ambiguities: transcript item ‘Oreo cupcakes’ not explicitly in menu list, assumed Blizzard Cake; ‘small fry’ mapped to Regular Fries with size specified; Kid’s Blizzards size specified so no upsize chance. No other conflicts found.",0,Primary Topping/Ingredient for Blizzard,"Triple Chocolate Brownie, Oreo Blizzard Cupcake, Kid's Confetti Cake Blizzard x2, Original Cheeseburger (ketchup only), Small Fries, Bottled Water","Triple Chocolate Brownie, Oreo Blizzard Cupcake, Kid's Confetti Cake Blizzard x2, Original Cheeseburger (ketchup only), Small Fries, Bottled Water","Fries, Drink",0,Blizzard Cake,0,0,0,2,0,7,7,0,0,2,0,0,1,0,0,,0.0,70fa10d6-e1c2-4a7b-b83f-725d2db55831,"Operator: Thank you for calling DQ, what can I get for you?
Customer: Um, let's see.
Operator: Take your time, I'm going to wait, ma'am.
Customer: Thank you.
Customer: Okay, yes, I'm ready.
Operator: Alright, ma'am.
Customer: Can I have the brownie and Oreo cupcakes?
Operator: Yes, ma'am.
Customer: Can I also, do y'all have something for kids? Like, small ice cream for kids?
Operator: Yeah, we got kid-sized drinks. Like, kid-sized stuff.
Customer: Okay, well can I do two kid-sized, let's do the confetti cake.
Operator: Okay, what else can I get for you?
Customer: Can I also have a cheeseburger with only ketchup?
Operator: Okay.
Customer: And a small fry?
Operator: Okay.
Customer: And I'll take a bottle of water, that's it.
Operator: That's it, I appreciate it, ma'am. Would you like to round up our note in the pocket, kids, ready?
Customer: Uh-huh, that's fine.
Operator: Thank you very much, ma'am. That's $25 even. Have a great day.
Customer: Thank you.",False,True,False,True,,
0,1,0,,0,1,0,"Operator efficiently processed the order but missed a chance to increase the ticket by offering sprinkles on the cone. No upsell or upsize opportunities existed because cones have no upsell path and the customer specified a small size, eliminating upsize potential. Remember to suggest applicable toppings on treat items to maximize add-on sales.",0,"Referenced Cone row in Menu Items JSON (Cone [Sizes: Small, Medium, Large]) confirming one item, no upsell chance, add on chance Sprinkles, and upsizing chance only when size unspecified. Upsizing scenario Null-02 confirms no chance when size specified. No conflicting instructions encountered.",0,Sprinkles,Small Vanilla Cone,Small Vanilla Cone,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"Operator efficiently processed the order but missed a chance to increase the ticket by offering sprinkles on the cone. No upsell or upsize opportunities existed because cones have no upsell path and the customer specified a small size, eliminating upsize potential. Remember to suggest applicable toppings on treat items to maximize add-on sales.",41.054,"Referenced Cone row in Menu Items JSON (Cone [Sizes: Small, Medium, Large]) confirming one item, no upsell chance, add on chance Sprinkles, and upsizing chance only when size unspecified. Upsizing scenario Null-02 confirms no chance when size specified. No conflicting instructions encountered.",0,Sprinkles,Small Vanilla Cone,Small Vanilla Cone,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,cb3d8120-6a56-4383-bebd-11fee803f2c7,"Operator: Thank you for choosing DQ, what can I get for you today?
Customer: A small vanilla cone, that's all.
Operator: Alright, it's going to be $2.70, have a great night.
Customer: Okay.",False,False,False,False,,
0,1,0,,0,1,0,"Operator made one valid extra topping offer for the first Blizzard, using correct phrasing. No upsell or upsize opportunities existed because the customer specified medium size for all items, so no offers were required. Operator missed extra topping offers for the second Blizzard and the Moolatte, forfeiting two add-on chances. Tone was polite and order total was confirmed. Recommend consistently offering extras for every eligible item and confirming customer acceptance after clarification.",0,Add-on opportunities sourced from JSON of Menu Items where Blizzard shows Add on Chance: Primary Topping/Ingredient and MooLattes shows Add on Chance: Primary topping. Upselling scenarios not applicable as these items have zero upsell chance. Upsizing scenarios not applicable under Scenario Null-02 since sizes were specified. Difficulty: customer’s Yeah after the add-on question was ambiguous; treated as non-acceptance because customer proceeded to add new items instead of confirming the extra topping.,0,"Extra cookie dough, extra Oreo pieces, extra chocolate flavor","Medium Chocolate Chip Cookie Dough Blizzard, Medium Oreo Cookie Blizzard, Medium Chocolate Moolatte","Medium Chocolate Chip Cookie Dough Blizzard, Medium Oreo Cookie Blizzard, Medium Chocolate Moolatte",0,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,,,,"Operator made one valid extra topping offer for the first Blizzard, using correct phrasing. No upsell or upsize opportunities existed because the customer specified medium size for all items, so no offers were required. Operator missed extra topping offers for the second Blizzard and the Moolatte, forfeiting two add-on chances. Tone was polite and order total was confirmed. Recommend consistently offering extras for every eligible item and confirming customer acceptance after clarification.",48.599999999999994,Add-on opportunities sourced from JSON of Menu Items where Blizzard shows Add on Chance: Primary Topping/Ingredient and MooLattes shows Add on Chance: Primary topping. Upselling scenarios not applicable as these items have zero upsell chance. Upsizing scenarios not applicable under Scenario Null-02 since sizes were specified. Difficulty: customer’s Yeah after the add-on question was ambiguous; treated as non-acceptance because customer proceeded to add new items instead of confirming the extra topping.,0,"Extra cookie dough, extra Oreo pieces, extra chocolate flavor","Medium Chocolate Chip Cookie Dough Blizzard, Medium Oreo Cookie Blizzard, Medium Chocolate Moolatte","Medium Chocolate Chip Cookie Dough Blizzard, Medium Oreo Cookie Blizzard, Medium Chocolate Moolatte",0,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,,0.0,c064c056-30b1-4ef4-a056-cf62ac43644c,"Operator: Thank you for choosing DQ, what can I get for you today?
Customer: Yes, can I get a medium chocolate chip cookie dough blizzard?
Operator: Sure, what else?
Customer: I'm sorry?
Operator: Would you like to add any extra cookie dough to that, ma'am?
Customer: I'm sorry, say that again?
Operator: Would you like to add any extra cookie dough to that?
Customer: Yeah, I want to also get a medium Oreo cookie blizzard, and then a medium mulatte, I think it's called.
Operator: No problem. What kind of mulatte would you like, ma'am?
Customer: Chocolate.
Operator: Chocolate, alright.
Customer: That's going to be it.
Operator: Alright, that's it, I appreciate it, ma'am. You're going to be looking at a total of $16.86, have a great day.
Customer: Thank you.",False,False,False,False,,
0,1,0,,0,1,0,"Agent greeted and confirmed quantity, accurately repeating order and total. Because customer requested large size, no valid upsizing existed, and Blizzards do not have meal-conversion upsell chances. However each Blizzard allows an add-on of extra mix-ins, which agent did not offer, resulting in two missed add-on opportunities. Encourage agent to offer extras such as additional pecans or chocolate to maximise revenue on dessert orders.",0,"Referenced Menu Items JSON entry: ""Blizzard [Sizes: Small, Medium, Large]"" which shows Upselling Chance 0, Upsizing Chance Large Blizzard (already specified), Add on Chance ""Primary Topping/Ingredient"". No upselling/upsize scenarios applicable from provided tables. Ambiguities: none—the order was straightforward with specified large size, eliminating upsize possibility.",0,Extra primary topping/ingredient,2 Large Turtle Pecan Cluster Blizzards,2 Large Turtle Pecan Cluster Blizzards,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,,,"Agent greeted and confirmed quantity, accurately repeating order and total. Because customer requested large size, no valid upsizing existed, and Blizzards do not have meal-conversion upsell chances. However each Blizzard allows an add-on of extra mix-ins, which agent did not offer, resulting in two missed add-on opportunities. Encourage agent to offer extras such as additional pecans or chocolate to maximise revenue on dessert orders.",40.172,"Referenced Menu Items JSON entry: ""Blizzard [Sizes: Small, Medium, Large]"" which shows Upselling Chance 0, Upsizing Chance Large Blizzard (already specified), Add on Chance ""Primary Topping/Ingredient"". No upselling/upsize scenarios applicable from provided tables. Ambiguities: none—the order was straightforward with specified large size, eliminating upsize possibility.",0,Extra primary topping/ingredient,2 Large Turtle Pecan Cluster Blizzards,2 Large Turtle Pecan Cluster Blizzards,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,0.0,4875246a-01f9-43fb-96f7-83eb1a6f5b62,"Operator: Welcome to DQ, how may I help you today?
Customer: I want to get two Turtle Pecan Cluster Blizzards, large, please.
Operator: Is that two?
Customer: Yes, correct.
Operator: That'll be all for today?
Customer: That'll be it.
Operator: Total is $14.48 at the window.
Customer: Okay.",False,False,False,False,,
0,0,0,,0,0,0,"The operator completed the order quickly but made no suggestive-selling attempts. Because the customer specified a medium size Blizzard, there was no upsize opportunity, and Blizzards have no combo upsell path. However, policy requires offering add-ons such as extra mix-ins for Blizzards, which the operator omitted, missing one valid revenue opportunity.",0,"Source: Menu Items JSON – Blizzard entry lists Upsizing Chance ""Large Blizzard (1)"" and Add on Chance ""Primary Topping/Ingredient""; Upselling Scenarios list shows no scenarios for Blizzards so upsell chances counted as 0. Ambiguity: interpreting 'banana split Blizzard' as standard Blizzard flavor; resolved by treating it under generic Blizzard category.",0,Extra toppings for Banana Split Blizzard,Medium Banana Split Blizzard,Medium Banana Split Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"The operator completed the order quickly but made no suggestive-selling attempts. Because the customer specified a medium size Blizzard, there was no upsize opportunity, and Blizzards have no combo upsell path. However, policy requires offering add-ons such as extra mix-ins for Blizzards, which the operator omitted, missing one valid revenue opportunity.",43.812,"Source: Menu Items JSON – Blizzard entry lists Upsizing Chance ""Large Blizzard (1)"" and Add on Chance ""Primary Topping/Ingredient""; Upselling Scenarios list shows no scenarios for Blizzards so upsell chances counted as 0. Ambiguity: interpreting 'banana split Blizzard' as standard Blizzard flavor; resolved by treating it under generic Blizzard category.",0,Extra toppings for Banana Split Blizzard,Medium Banana Split Blizzard,Medium Banana Split Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,e4ee547a-17ef-420e-800f-8affe2ee730f,"Customer: Yeah, like a medium blizzard banana split.
Customer: That's it.
Operator: Total is $6.05 at the window.",False,False,False,False,,
0,1,0,,0,1,0,"The operator correctly captured the two identical Kids Meals and clarified the drink choice, but made no upsell, upsize, or extra-topping offers. Although Kids Meals have no combo or size-upgrade potential, each included cone presented a valid chance to add sprinkles, which was missed twice. No invalid phrasing occurred, yet the operator failed to leverage the only sales-building opportunity available.",0,"Sources: Kids Meal entry in Meal JSON (ordered items count 3, no upsell/upsize chance); Cone entry in Item JSON (add-on sprinkles). Ambiguities: Onion rings are not listed as a standard Kids Meal side in the table, but were accepted as requested without affecting counts. Kid’s cone size is unspecified in the table; assumed standard cone add-on rules apply. No conflicting instructions impacted calculations.",0,Sprinkles,"2 Kids Meals (Chicken Strips, Onion Rings, Coke, Kid's Cone)","2 Kids Meals (Chicken Strips, Onion Rings, Coke, Kid's Cone)",0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,,,,"The operator correctly captured the two identical Kids Meals and clarified the drink choice, but made no upsell, upsize, or extra-topping offers. Although Kids Meals have no combo or size-upgrade potential, each included cone presented a valid chance to add sprinkles, which was missed twice. No invalid phrasing occurred, yet the operator failed to leverage the only sales-building opportunity available.",52.23,"Sources: Kids Meal entry in Meal JSON (ordered items count 3, no upsell/upsize chance); Cone entry in Item JSON (add-on sprinkles). Ambiguities: Onion rings are not listed as a standard Kids Meal side in the table, but were accepted as requested without affecting counts. Kid’s cone size is unspecified in the table; assumed standard cone add-on rules apply. No conflicting instructions impacted calculations.",0,Sprinkles,"2 Kids Meals (Chicken Strips, Onion Rings, Coke, Kid's Cone)","2 Kids Meals (Chicken Strips, Onion Rings, Coke, Kid's Cone)",0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,,0.0,2283bbd3-fe15-4e1d-833e-092b6021322a,"Operator: Home DQ, how may I help you today?
Customer: Yeah, I want a kid's meal with chicken strips and onion rings.
Operator: And what will the beverage be with that?
Customer: I want two of them.
Operator: And the beverage, the Coke beverage.
Customer: What? Does it come with a beverage?
Operator: It comes with a beverage and a treat, which is usually a kid's cone.
Customer: Okay, just a Coke.
Operator: Okay. And then you want the kid's cone?
Customer: And I want honey mustard and ranch dressing.
Operator: You said you want two kid's meals?
Customer: Yes, please.
Operator: Same thing?
Customer: Same thing. And senior discount.
Operator: Put the Coke for the second one as well?
Customer: Yes, both the same.
Operator: Okay, so you have the two kid's meals, chicken strips, both with regular onion rings, Cokes, and honey mustard dip and French dip?
Customer: Yes, please.
Operator: Total is $14.25. I will give you that senior discount as well.
Customer: Okay, thank you.
Operator: Total is...",False,False,False,False,,
1,1,0,,1,1,0,"Operator took the order quickly and accurately but missed both available upsell opportunities: offering extra mix-ins for each Blizzard. Sizes were specified, so no valid upsize offer applied, yet an add-on pitch was still appropriate. Incorporate a brief, friendly suggestion like Would you like extra cookie pieces or pumpkin topping in those Blizzards? to boost ticket totals and meet suggestive selling standards.",0,"Referenced Blizzard entry in Menu Items JSON: Upselling Chance 0, Upsizing Chance Large Blizzard, Add on Chance Primary Topping/Ingredient. Because customer chose medium size, upsize chance is null per Upsizing Scenario Null-02. Two Blizzards yield two topping chances. No conflicting instructions encountered.",0,"Pumpkin Pie Blizzard extra primary topping, Caramel Coffee Cookie Blizzard extra primary topping","Medium Pumpkin Pie Blizzard, Medium Caramel Coffee Cookie Blizzard","Medium Pumpkin Pie Blizzard, Medium Caramel Coffee Cookie Blizzard",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,,,"Operator took the order quickly and accurately but missed both available upsell opportunities: offering extra mix-ins for each Blizzard. Sizes were specified, so no valid upsize offer applied, yet an add-on pitch was still appropriate. Incorporate a brief, friendly suggestion like Would you like extra cookie pieces or pumpkin topping in those Blizzards? to boost ticket totals and meet suggestive selling standards.",38.982,"Referenced Blizzard entry in Menu Items JSON: Upselling Chance 0, Upsizing Chance Large Blizzard, Add on Chance Primary Topping/Ingredient. Because customer chose medium size, upsize chance is null per Upsizing Scenario Null-02. Two Blizzards yield two topping chances. No conflicting instructions encountered.",0,"Pumpkin Pie Blizzard extra primary topping, Caramel Coffee Cookie Blizzard extra primary topping","Medium Pumpkin Pie Blizzard, Medium Caramel Coffee Cookie Blizzard","Medium Pumpkin Pie Blizzard, Medium Caramel Coffee Cookie Blizzard",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,0.0,360ee1e6-021f-4196-bce9-23f3d7796746,"Operator: Thank you for the DQ copy. What can I get for you today?
Customer: Just a moment.
Operator: All right, take your time.
Customer: Okay, I need a medium pumpkin pie blizzard and a medium caramel coffee cookie blizzard.
Operator: All right, what else can I get for you?
Customer: That's it.
Operator: All right, I do appreciate it. Now you're going to be looking at a total of $12.10. Have a great day.",False,False,False,False,,
1,0,0,,1,0,0,"The customer did not place any order before the transcript ended, leaving the operator with no upselling, upsizing, or add-on opportunities. The operator remained courteous and gave the customer time, which was appropriate, but there was no chance to demonstrate suggestive selling skills.",0,No menu items were matched from the provided tables because the customer never ordered. Difficulty: incomplete transaction resulted in all metrics being zero.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"The customer did not place any order before the transcript ended, leaving the operator with no upselling, upsizing, or add-on opportunities. The operator remained courteous and gave the customer time, which was appropriate, but there was no chance to demonstrate suggestive selling skills.",35.72,No menu items were matched from the provided tables because the customer never ordered. Difficulty: incomplete transaction resulted in all metrics being zero.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,7e8baf99-82c2-4977-a92c-a8d3525b6d9c,"Operator: Thank you for the DQ copy. What can I get for you?
Customer: Um, okay, now one second please.
Operator: All right, take your time.
Customer: Thank you.
Customer: Okay, okay, I'm ready.",False,False,False,False,,
