ended_at,kind,meta,meta.asked_more_time,meta.complete_order,meta.coupon_used,meta.mobile_order,meta.out_of_stock_items,meta.s3_key,meta.segment_index,meta.step1_raw,meta.text,meta.total_segments_in_video,meta.video_end_seconds,meta.video_start_seconds,run_id,started_at,tx_range,video_id
2025-08-29T14:00:16Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,0,"{""1"":""Operator:"",""2"":""0"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}",Operator:,1,15.0,0.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:00:01Z,"[""2025-08-29T14:00:01Z"",""2025-08-29T14:00:16Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:03:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,0,"{""1"": ""Operator: The wonderful day at Dairy Queen, how can we make it yours?\nCustomer: Hi, can I get a single burger meal please?\nOperator: Cheeseburger, okay. What would the drink be?\nCustomer: Can I have a Diet Coke please?\nOperator: Yes you can, anything else?\nCustomer: Could I also get a small caramel coffee cookie with it?\nOperator: Yes you can, anything else?\nCustomer: That'll be all.\nOperator: Alright, so it's going to be $10.81. Would you like to round up to note in the pocket?\nCustomer: Sure.\nOperator: Thank you, we appreciate it. It's going to be $11 even.\nCustomer: Thank you.\nOperator: You're welcome."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": """"}","Operator: The wonderful day at Dairy Queen, how can we make it yours?
Customer: Hi, can I get a single burger meal please?
Operator: Cheeseburger, okay. What would the drink be?
Customer: Can I have a Diet Coke please?
Operator: Yes you can, anything else?
Customer: Could I also get a small caramel coffee cookie with it?
Operator: Yes you can, anything else?
Customer: That'll be all.
Operator: Alright, so it's going to be $10.81. Would you like to round up to note in the pocket?
Customer: Sure.
Operator: Thank you, we appreciate it. It's going to be $11 even.
Customer: Thank you.
Operator: You're welcome.",1,210.0,150.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:02:31Z,"[""2025-08-29T14:02:31Z"",""2025-08-29T14:03:31Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:05:08.500000Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,0,"{""1"":""Operator: It's a wonderful day at Dairy Queen, how can we make it yours?\nCustomer: Can I get a small Reese's Blizzard?\nOperator: Okay, would you like extra peanut butter cups?\nCustomer: No. And then can I get two small cups of vanilla ice cream?\nOperator: Okay.\nCustomer: That's it.\nOperator: Total's going to be $10.79, would you like to round up to note in the pocket?\nCustomer: No, that's fine.\nOperator: All right, pull forward.\nCustomer: Thank you.\nOperator: You're welcome."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""No keywords from the table indicating mobile order, coupon use, wait request, or out-of-stock were present.""}","Operator: It's a wonderful day at Dairy Queen, how can we make it yours?
Customer: Can I get a small Reese's Blizzard?
Operator: Okay, would you like extra peanut butter cups?
Customer: No. And then can I get two small cups of vanilla ice cream?
Operator: Okay.
Customer: That's it.
Operator: Total's going to be $10.79, would you like to round up to note in the pocket?
Customer: No, that's fine.
Operator: All right, pull forward.
Customer: Thank you.
Operator: You're welcome.",2,307.5,255.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:04:16Z,"[""2025-08-29T14:04:16Z"",""2025-08-29T14:05:08.500000Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:06:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,1,"{""1"":""Operator: It's a wonderful day at Dairy Queen, how can we make it yours?\nCustomer: Hi, I'd like a small chocolate milkshake with no whipped cream and a medium strawberry with no whipped cream.\nOperator: Got it, anything else?\nCustomer: That's it.\nOperator: Your total's going to be $9.18, would you like to round up to note in the pocket?\nCustomer: Yes.\nOperator: Thank you, we appreciate it, it's going to be $10 even.\nCustomer: Thank you.\nOperator: You're welcome."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""No keywords from the table indicating mobile order, coupon use, wait request, or out-of-stock were present.""}","Operator: It's a wonderful day at Dairy Queen, how can we make it yours?
Customer: Hi, I'd like a small chocolate milkshake with no whipped cream and a medium strawberry with no whipped cream.
Operator: Got it, anything else?
Customer: That's it.
Operator: Your total's going to be $9.18, would you like to round up to note in the pocket?
Customer: Yes.
Operator: Thank you, we appreciate it, it's going to be $10 even.
Customer: Thank you.
Operator: You're welcome.",2,360.0,307.5,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:05:08.500000Z,"[""2025-08-29T14:05:08.500000Z"",""2025-08-29T14:06:01Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:07:53.500000Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,0,"{""1"":""Operator: Have a wonderful day at Dairy Queen, how can we make it yours?\nCustomer: Hello, can I please get one cherry dilly bar and one chocolate dilly bar?\nOperator: Yes, you can.\nCustomer: And then can I get a small frozen hot chocolate?\nOperator: Okay.\nCustomer: And that'll do it.\nOperator: All right, it's going to be $9.28. Would you like to round up to note in the pocket?\nCustomer: Sure.\nOperator: Thank you, we appreciate that. It's going to be $10 even.\nCustomer: Thank you.\nOperator: You're welcome, you have a good one."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Operator: All right, it's going to be $9.28. Would you like to round up to note in the pocket?\nOperator: Thank you, we appreciate that. It's going to be $10 even.""}","Operator: Have a wonderful day at Dairy Queen, how can we make it yours?
Customer: Hello, can I please get one cherry dilly bar and one chocolate dilly bar?
Operator: Yes, you can.
Customer: And then can I get a small frozen hot chocolate?
Operator: Okay.
Customer: And that'll do it.
Operator: All right, it's going to be $9.28. Would you like to round up to note in the pocket?
Customer: Sure.
Operator: Thank you, we appreciate that. It's going to be $10 even.
Customer: Thank you.
Operator: You're welcome, you have a good one.",2,472.5,420.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:07:01Z,"[""2025-08-29T14:07:01Z"",""2025-08-29T14:07:53.500000Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:08:46Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,1,"{""1"":""Operator: Have a wonderful day at Dairy Queen, how can we make it yours?\nCustomer: I'd like a small vanilla cone and a small vanilla ice cream in a cup, please.\nOperator: Small vanilla cup and then a small cone?\nCustomer: Yes.\nOperator: Got it. Will that complete your order?\nCustomer: Yes, ma'am.\nOperator: $5.39 is the total. Would you like to round up to note in the pocket?\nCustomer: No, ma'am.\nOperator: All right, go for it."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Operator: $5.39 is the total. Would you like to round up to note in the pocket?""}","Operator: Have a wonderful day at Dairy Queen, how can we make it yours?
Customer: I'd like a small vanilla cone and a small vanilla ice cream in a cup, please.
Operator: Small vanilla cup and then a small cone?
Customer: Yes.
Operator: Got it. Will that complete your order?
Customer: Yes, ma'am.
Operator: $5.39 is the total. Would you like to round up to note in the pocket?
Customer: No, ma'am.
Operator: All right, go for it.",2,525.0,472.5,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:07:53.500000Z,"[""2025-08-29T14:07:53.500000Z"",""2025-08-29T14:08:46Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:18:26Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,0,"{""1"":""Operator: It's a wonderful day at Dairy Queen, how can we make it yours?\nCustomer: Hi, um, let's see, may I have a double combo with a large diet coke?\nOperator: You want a double cheeseburger with a large diet coke?\nCustomer: A number, I guess a number five. A double, yeah, I guess a double cheeseburger.\nOperator: Okay, would you like both the fries to be a large as well?\nCustomer: Uh, yes please.\nOperator: Okay, anything else?\nCustomer: Can you throw in some ketchup as well?\nOperator: Yes I can.\nCustomer: Thank you.\nOperator: No problem. Alright, that total for you is going to be $13.17.\nCustomer: Thank you.\nOperator: You're welcome."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: It's a wonderful day at Dairy Queen, how can we make it yours?
Customer: Hi, um, let's see, may I have a double combo with a large diet coke?
Operator: You want a double cheeseburger with a large diet coke?
Customer: A number, I guess a number five. A double, yeah, I guess a double cheeseburger.
Operator: Okay, would you like both the fries to be a large as well?
Customer: Uh, yes please.
Operator: Okay, anything else?
Customer: Can you throw in some ketchup as well?
Operator: Yes I can.
Customer: Thank you.
Operator: No problem. Alright, that total for you is going to be $13.17.
Customer: Thank you.
Operator: You're welcome.",3,1105.0,1035.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:17:16Z,"[""2025-08-29T14:17:16Z"",""2025-08-29T14:18:26Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:19:36Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,1,"{""1"":""Operator: It's a wonderful day at Dairy Queen, how can we make it yours?\nCustomer: Yes ma'am, let me get a Reese's Blizzard.\nOperator: Okay, would that be a large Blizzard?\nCustomer: Um, no, I don't need a large one, just whatever size below that.\nOperator: A medium?\nCustomer: A regular size, medium, small, yeah. Just a Reese's cup Blizzard, yep.\nOperator: Okay, would you like extra peanut butter cups?\nCustomer: I'm sorry?\nOperator: Would you like extra peanut butter cups?\nCustomer: No, just whatever cup is fine.\nOperator: Alright, this total is going to be $6.45.\nCustomer: Thank you.\nOperator: You're welcome."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: It's a wonderful day at Dairy Queen, how can we make it yours?
Customer: Yes ma'am, let me get a Reese's Blizzard.
Operator: Okay, would that be a large Blizzard?
Customer: Um, no, I don't need a large one, just whatever size below that.
Operator: A medium?
Customer: A regular size, medium, small, yeah. Just a Reese's cup Blizzard, yep.
Operator: Okay, would you like extra peanut butter cups?
Customer: I'm sorry?
Operator: Would you like extra peanut butter cups?
Customer: No, just whatever cup is fine.
Operator: Alright, this total is going to be $6.45.
Customer: Thank you.
Operator: You're welcome.",3,1175.0,1105.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:18:26Z,"[""2025-08-29T14:18:26Z"",""2025-08-29T14:19:36Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:20:46Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,2,"{""1"":""Operator: It's a great day at Dairy Queen, how can I get for you?\nCustomer: Do you guys have the cheesecake Blizzard, the Royal New York cheesecake?\nOperator: Yes.\nCustomer: Can I just do a small?\nOperator: Okay.\nCustomer: And then can I also get some fries?\nOperator: Is that going to be a large fry?\nCustomer: Uh, yeah, that's fine.\nOperator: Alright, what else?\nCustomer: And then that's for the first order. For the second order, um, can I get an original cheeseburger and a small mint Oreo Blizzard?\nOperator: Sure thing. Anything else for you?\nCustomer: That's all.\nOperator: Alright, pull forward.\nCustomer: Alright."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: It's a great day at Dairy Queen, how can I get for you?
Customer: Do you guys have the cheesecake Blizzard, the Royal New York cheesecake?
Operator: Yes.
Customer: Can I just do a small?
Operator: Okay.
Customer: And then can I also get some fries?
Operator: Is that going to be a large fry?
Customer: Uh, yeah, that's fine.
Operator: Alright, what else?
Customer: And then that's for the first order. For the second order, um, can I get an original cheeseburger and a small mint Oreo Blizzard?
Operator: Sure thing. Anything else for you?
Customer: That's all.
Operator: Alright, pull forward.
Customer: Alright.",3,1245.0,1175.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:19:36Z,"[""2025-08-29T14:19:36Z"",""2025-08-29T14:20:46Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
2025-08-29T14:23:46Z,order,,1,1,0,0,0,gdrive/dq_cary/DT_File20250829140001000.mp4,0,"{""1"": ""Operator: Wonderful day, Derek. How can we make yours?\nCustomer: I'd like a large sweet tea with white ice, a mini pumpkin blizzard, and a small pumpkin pie blizzard. That'll be all.\nOperator: Give me one second, please.\nOperator: So I have a large sweet tea with white ice, a mini pumpkin pie, and then you said a large pumpkin pie or small?\nCustomer: Small.\nOperator: Okay.\nCustomer: Mini or small.\nOperator: All right, it's going to be $13.72.\nCustomer: Thank you.\nOperator: You're welcome."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""1"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Wonderful day, Derek. How can we make yours?
Customer: I'd like a large sweet tea with white ice, a mini pumpkin blizzard, and a small pumpkin pie blizzard. That'll be all.
Operator: Give me one second, please.
Operator: So I have a large sweet tea with white ice, a mini pumpkin pie, and then you said a large pumpkin pie or small?
Customer: Small.
Operator: Okay.
Customer: Mini or small.
Operator: All right, it's going to be $13.72.
Customer: Thank you.
Operator: You're welcome.",2,1425.0,1350.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T14:22:31Z,"[""2025-08-29T14:22:31Z"",""2025-08-29T14:23:46Z"")",823a1108-9309-495b-a0cc-9018b3ed8b8b
