ended_at,kind,meta,meta.asked_more_time,meta.complete_order,meta.coupon_used,meta.mobile_order,meta.out_of_stock_items,meta.s3_key,meta.segment_index,meta.step1_raw,meta.text,meta.total_segments_in_video,meta.video_end_seconds,meta.video_start_seconds,run_id,started_at,tx_range,video_id
2025-08-30T14:00:16Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,0,"{""1"":""Operator:"",""2"":""0"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Line 'Operator:' is the only content, indicating the transcript is incomplete; there is no mention of a mobile order, coupon, wait request, or any out-of-stock items.""}",Operator:,1,15.0,0.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:00:01Z,"[""2025-08-30T14:00:01Z"",""2025-08-30T14:00:16Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:03:16Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,0,"{""1"": ""Operator: Thank you for choosing Dairy Queen. What can I get started for you today?\nCustomer: Hi, can I please do one of the four-piece chicken strip baskets?\nOperator: The four-piece chicken strip basket. Would that be with a drink or no drink?\nCustomer: No drink.\nOperator: Okay, would that be with a regular or large fry?\nCustomer: Regular.\nOperator: Okay, what dip would you like?\nCustomer: Honey mustard.\nOperator: Honey mustard. Okay, what else can I get for you?\nCustomer: And then can I do a small caramel toffee cookie blizzard?\nOperator: I'm sorry, can you repeat that?\nCustomer: Oh, sorry. A small caramel toffee cookie blizzard.\nOperator: Okay. What else can I get for you?\nCustomer: That will be it.\nOperator: Okay, so it will be $14.92.\nCustomer: Thank you so much.\nOperator: Of course."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Thank you for choosing Dairy Queen. What can I get started for you today?
Customer: Hi, can I please do one of the four-piece chicken strip baskets?
Operator: The four-piece chicken strip basket. Would that be with a drink or no drink?
Customer: No drink.
Operator: Okay, would that be with a regular or large fry?
Customer: Regular.
Operator: Okay, what dip would you like?
Customer: Honey mustard.
Operator: Honey mustard. Okay, what else can I get for you?
Customer: And then can I do a small caramel toffee cookie blizzard?
Operator: I'm sorry, can you repeat that?
Customer: Oh, sorry. A small caramel toffee cookie blizzard.
Operator: Okay. What else can I get for you?
Customer: That will be it.
Operator: Okay, so it will be $14.92.
Customer: Thank you so much.
Operator: Of course.",1,195.0,120.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:02:01Z,"[""2025-08-30T14:02:01Z"",""2025-08-30T14:03:16Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:10:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,0,"{ ""1"": ""Operator: What can I get for you?\nCustomer: Hi, I'm going to do the $7 meal deal with the three-piece chicken strip with gravy.\nOperator: Okay, and then what do you like for your drink with that?\nCustomer: A Coke.\nOperator: All right.\nCustomer: And on that sundae, instead of chocolate sauce, can I just do rainbow sprinkles?\nOperator: No problem. So a vanilla sundae with sprinkles, a Coke, and then you said gravy as the dipping sauce?\nCustomer: Yep.\nOperator: No problem.\nCustomer: I'm also going to do a soft pretzel with queso.\nOperator: Okay.\nCustomer: And then I'm going to do another small sundae, but can I have the chocolate sauce layered in that?\nOperator: You said a sundae with the chocolate sauce layered?\nCustomer: Yeah. Like on the bottom and the top.\nOperator: We can only... All right, no problem. What size is that again?\nCustomer: A small.\nOperator: No problem. Anything else you could add?\nCustomer: That's it.\nOperator: $14.70.\nCustomer: Thank you.\nOperator: No problem."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": """" }","Operator: What can I get for you?
Customer: Hi, I'm going to do the $7 meal deal with the three-piece chicken strip with gravy.
Operator: Okay, and then what do you like for your drink with that?
Customer: A Coke.
Operator: All right.
Customer: And on that sundae, instead of chocolate sauce, can I just do rainbow sprinkles?
Operator: No problem. So a vanilla sundae with sprinkles, a Coke, and then you said gravy as the dipping sauce?
Customer: Yep.
Operator: No problem.
Customer: I'm also going to do a soft pretzel with queso.
Operator: Okay.
Customer: And then I'm going to do another small sundae, but can I have the chocolate sauce layered in that?
Operator: You said a sundae with the chocolate sauce layered?
Customer: Yeah. Like on the bottom and the top.
Operator: We can only... All right, no problem. What size is that again?
Customer: A small.
Operator: No problem. Anything else you could add?
Customer: That's it.
Operator: $14.70.
Customer: Thank you.
Operator: No problem.",2,600.0,540.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:09:01Z,"[""2025-08-30T14:09:01Z"",""2025-08-30T14:10:01Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:11:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,1,"{ ""1"": ""Operator: What can I get for you?\nCustomer: Yeah, can I have a small mocha latte?\nOperator: Anything else you could add?\nCustomer: No, that's all.\nOperator: All right, that'll be $4.32. Would you like to round up to run on the pocket?\nCustomer: No, thank you.\nOperator: $4.32."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": """" }","Operator: What can I get for you?
Customer: Yeah, can I have a small mocha latte?
Operator: Anything else you could add?
Customer: No, that's all.
Operator: All right, that'll be $4.32. Would you like to round up to run on the pocket?
Customer: No, thank you.
Operator: $4.32.",2,660.0,600.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:10:01Z,"[""2025-08-30T14:10:01Z"",""2025-08-30T14:11:01Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:12:46Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,0,"{""1"":""Operator: Can I help you?\nCustomer: Can I get two mini M&M blizzards?\nOperator: Two mini M&M blizzards, okay.\nCustomer: And... Oh, and um... Do you guys still have the cheesecake blizzard?\nOperator: The New York cheesecake or do you want like just a regular chocolate dip cheesecake?\nCustomer: Uh, was it a strawberry cheesecake? Or the Royal New York cheesecake? Yeah, I'll do a Royal New York cheesecake mini blizzard.\nOperator: Okay.\nCustomer: And that'd be it.\nOperator: Alright, $14.47 and it's around the middle of the pocket.\nCustomer: Thank you.\nOperator: No problem."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Mini M&M's Blizzard; Royal New York Cheesecake Mini Blizzard""}","Operator: Can I help you?
Customer: Can I get two mini M&M blizzards?
Operator: Two mini M&M blizzards, okay.
Customer: And... Oh, and um... Do you guys still have the cheesecake blizzard?
Operator: The New York cheesecake or do you want like just a regular chocolate dip cheesecake?
Customer: Uh, was it a strawberry cheesecake? Or the Royal New York cheesecake? Yeah, I'll do a Royal New York cheesecake mini blizzard.
Operator: Okay.
Customer: And that'd be it.
Operator: Alright, $14.47 and it's around the middle of the pocket.
Customer: Thank you.
Operator: No problem.",2,765.0,675.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:11:16Z,"[""2025-08-30T14:11:16Z"",""2025-08-30T14:12:46Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:14:16Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,1,"{""1"":""Operator: Can I help you?\nCustomer: Hey there, can I get the number one combo with a Coke to drink?\nOperator: Number one with a Coke, will that be large fry, large drink?\nCustomer: Yeah, that's fine.\nOperator: Okay, anything else you need?\nCustomer: Uh, what else? Chicken strip after combo? The mix and match, two for five? The two-piece chicken strip and a regular fry.\nOperator: Alright, and what dipping sauce?\nCustomer: No sauce.\nOperator: Okay.\nCustomer: Yeah.\nOperator: Alright, so you want a number one combo large with a Coke and then you want a two for five for the strips and a regular fry?\nCustomer: Yeah, and then also the caramel toffee cookie blizzard.\nOperator: Large, medium, small size?\nCustomer: Just mini, small, yeah.\nOperator: Mini or small?\nCustomer: And a side fry as well. Just regular.\nOperator: We could do a mini and a small. Do you want the mini or the small size?\nCustomer: Small.\nOperator: Small?\nCustomer: Small, yeah.\nOperator: Alright. Was there anything else after that blizzard or was that everything for you today?\nCustomer: A side fry, regular.\nOperator: No problem.\nCustomer: That's it.\nOperator: $28.31 at the window, okay?\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Number 1 Combo with Large Fry and Coke; 2pc Chicken Strip; Regular Fry; Caramel Toffee Cookie Blizzard Small; Side Fry""}","Operator: Can I help you?
Customer: Hey there, can I get the number one combo with a Coke to drink?
Operator: Number one with a Coke, will that be large fry, large drink?
Customer: Yeah, that's fine.
Operator: Okay, anything else you need?
Customer: Uh, what else? Chicken strip after combo? The mix and match, two for five? The two-piece chicken strip and a regular fry.
Operator: Alright, and what dipping sauce?
Customer: No sauce.
Operator: Okay.
Customer: Yeah.
Operator: Alright, so you want a number one combo large with a Coke and then you want a two for five for the strips and a regular fry?
Customer: Yeah, and then also the caramel toffee cookie blizzard.
Operator: Large, medium, small size?
Customer: Just mini, small, yeah.
Operator: Mini or small?
Customer: And a side fry as well. Just regular.
Operator: We could do a mini and a small. Do you want the mini or the small size?
Customer: Small.
Operator: Small?
Customer: Small, yeah.
Operator: Alright. Was there anything else after that blizzard or was that everything for you today?
Customer: A side fry, regular.
Operator: No problem.
Customer: That's it.
Operator: $28.31 at the window, okay?
Customer: Thank you.",2,855.0,765.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:12:46Z,"[""2025-08-30T14:12:46Z"",""2025-08-30T14:14:16Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:15:16Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,0,"{""1"":""Operator: How can I help you?\nCustomer: May I have a medium pumpkin pie blizzard?\nOperator: A medium pumpkin pie, anything else for you today?\nCustomer: I'm sorry?\nOperator: Anything else for you today, ma'am?\nCustomer: No, that'll do it, thank you.\nOperator: Alright, it'll be $6.05, would you like to round up for another pocket today?\nCustomer: No, not this time.\nOperator: $6.05 at the window.\nCustomer: Okay, thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: How can I help you?
Customer: May I have a medium pumpkin pie blizzard?
Operator: A medium pumpkin pie, anything else for you today?
Customer: I'm sorry?
Operator: Anything else for you today, ma'am?
Customer: No, that'll do it, thank you.
Operator: Alright, it'll be $6.05, would you like to round up for another pocket today?
Customer: No, not this time.
Operator: $6.05 at the window.
Customer: Okay, thank you.",1,915.0,870.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:14:31Z,"[""2025-08-30T14:14:31Z"",""2025-08-30T14:15:16Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:16:46Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,0,"{""1"":""Operator: How can I help you?\nCustomer: Hi, can I just have a large Diet Coke?\nOperator: Large Diet Coke, anything else?\nCustomer: That's all.\nOperator: Alright, you can pull forward, ma'am."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Large Diet Coke""}","Operator: How can I help you?
Customer: Hi, can I just have a large Diet Coke?
Operator: Large Diet Coke, anything else?
Customer: That's all.
Operator: Alright, you can pull forward, ma'am.",1,1005.0,960.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:16:01Z,"[""2025-08-30T14:16:01Z"",""2025-08-30T14:16:46Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:18:40Z,order,,0,1,0,0,Caramel dip cone,gdrive/dq_cary/DT_File20250830140001000.mp4,0,"{""1"":""Operator: The wonderful day at Dairy Queen, what can I get for you today?\nCustomer: Let me know when you're ready.\nOperator: Okay, thanks.\nCustomer: Okay, I need one chocolate dip cone or you won't care.\nOperator: Do you want it to be a large, medium, or small?\nCustomer: Make it medium, but make it a caramel instead of chocolate.\nOperator: We cannot dip caramel, we can make it a sundae caramel, but not with a dip. So we'll just have a chocolate and cherry.\nCustomer: Yeah, make it a caramel sundae then.\nOperator: Medium caramel sundae?\nCustomer: Yeah, and then I need, let me get a hot fudge shake.\nOperator: And will that be a large, medium, or small for the shake?\nCustomer: Medium.\nOperator: Okay, anything else for today?\nCustomer: That's it.\nOperator: That'll be $9.18 and we can round up and then on the pocket.\nCustomer: Okay, thanks."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""Caramel dip cone"",""7"":""N/A""}","Operator: The wonderful day at Dairy Queen, what can I get for you today?
Customer: Let me know when you're ready.
Operator: Okay, thanks.
Customer: Okay, I need one chocolate dip cone or you won't care.
Operator: Do you want it to be a large, medium, or small?
Customer: Make it medium, but make it a caramel instead of chocolate.
Operator: We cannot dip caramel, we can make it a sundae caramel, but not with a dip. So we'll just have a chocolate and cherry.
Customer: Yeah, make it a caramel sundae then.
Operator: Medium caramel sundae?
Customer: Yeah, and then I need, let me get a hot fudge shake.
Operator: And will that be a large, medium, or small for the shake?
Customer: Medium.
Operator: Okay, anything else for today?
Customer: That's it.
Operator: That'll be $9.18 and we can round up and then on the pocket.
Customer: Okay, thanks.",5,1119.0,1065.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:17:46Z,"[""2025-08-30T14:17:46Z"",""2025-08-30T14:18:40Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
2025-08-30T14:19:34Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830140001000.mp4,1,"{""1"":""Operator: Wonderful day at Dairy Queen, what can I get for you?\nCustomer: Yeah, can I get a small pineapple sundae?\nOperator: Small pineapple sundae, anything else?\nCustomer: A small twist cone.\nOperator: Okay.\nCustomer: A small pumpkin pie blizzard.\nOperator: Okay.\nCustomer: And a small Oreo blizzard with extra Oreo.\nCustomer: That's it.\nOperator: All right, no problem. So a small pumpkin, small pie, a small Oreo, extra Oreo, a small twist cone, and a small pineapple sundae?\nCustomer: That's it.\nOperator: That'll be $18.24 and we can round up and then on the pocket charity.\nCustomer: Yeah, that's fine.\nOperator: Thank you for donating $19 even at the window.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: Wonderful day at Dairy Queen, what can I get for you?
Customer: Yeah, can I get a small pineapple sundae?
Operator: Small pineapple sundae, anything else?
Customer: A small twist cone.
Operator: Okay.
Customer: A small pumpkin pie blizzard.
Operator: Okay.
Customer: And a small Oreo blizzard with extra Oreo.
Customer: That's it.
Operator: All right, no problem. So a small pumpkin, small pie, a small Oreo, extra Oreo, a small twist cone, and a small pineapple sundae?
Customer: That's it.
Operator: That'll be $18.24 and we can round up and then on the pocket charity.
Customer: Yeah, that's fine.
Operator: Thank you for donating $19 even at the window.
Customer: Thank you.",5,1173.0,1119.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T14:18:40Z,"[""2025-08-30T14:18:40Z"",""2025-08-30T14:19:34Z"")",4c91891b-f04e-46b7-b1a3-0cfa092de0fd
