ended_at,kind,meta,meta.asked_more_time,meta.complete_order,meta.coupon_used,meta.mobile_order,meta.out_of_stock_items,meta.s3_key,meta.segment_index,meta.step1_raw,meta.text,meta.total_segments_in_video,meta.video_end_seconds,meta.video_start_seconds,run_id,started_at,tx_range,video_id
2025-08-17T20:01:31Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,0,"{""1"":""Operator: Hi, what can I get for you?\nCustomer: Can I please get a small twist cone, a mini strawberry cheesecake blizzard, and another small twist cone, and that's it.\nOperator: Alrighty, $12.87, thank you.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: Hi, what can I get for you?
Customer: Can I please get a small twist cone, a mini strawberry cheesecake blizzard, and another small twist cone, and that's it.
Operator: Alrighty, $12.87, thank you.
Customer: Thank you.",1,90.0,0.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:00:01Z,"[""2025-08-17T20:00:01Z"",""2025-08-17T20:01:31Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:11:31Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,0,"{""1"":""Operator: No.\nCustomer: I'd like to have a medium hot fudge blizzard and a medium chocolate chip cookie dough and then the pup cup, just straight vanilla.\nOperator: No peanut butter?\nCustomer: No.\nOperator: Alright, anything else for you?\nCustomer: I think that'll do it.\nOperator: Alright, just go on up to the window, thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: No.
Customer: I'd like to have a medium hot fudge blizzard and a medium chocolate chip cookie dough and then the pup cup, just straight vanilla.
Operator: No peanut butter?
Customer: No.
Operator: Alright, anything else for you?
Customer: I think that'll do it.
Operator: Alright, just go on up to the window, thank you.",1,690.0,630.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:10:31Z,"[""2025-08-17T20:10:31Z"",""2025-08-17T20:11:31Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:12:31Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,0,"{""1"":""Operator: Hello, welcome to Burger King. Can I get a burger for you?\nCustomer: Can I get a medium beef burger?\nOperator: Gotcha. Do you want extra anything on that today?\nCustomer: No, that's all.\nOperator: Alright, anything else?\nCustomer: No, that's all.\nOperator: Alrighty, 636, we're up at the window."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: Hello, welcome to Burger King. Can I get a burger for you?
Customer: Can I get a medium beef burger?
Operator: Gotcha. Do you want extra anything on that today?
Customer: No, that's all.
Operator: Alright, anything else?
Customer: No, that's all.
Operator: Alrighty, 636, we're up at the window.",2,750.0,720.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:12:01Z,"[""2025-08-17T20:12:01Z"",""2025-08-17T20:12:31Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:13:01Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,1,"{""1"":""Operator: Alright, welcome to Burger King. What can I get started for you?\nCustomer: Alright, can I get a medium cone chocolate and vanilla twist? And can I get a cup cup, no peanut butter?\nOperator: Gotcha. Anything else?\nCustomer: Nope, that's it.\nOperator: Alrighty, 674 for you.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: Alright, welcome to Burger King. What can I get started for you?
Customer: Alright, can I get a medium cone chocolate and vanilla twist? And can I get a cup cup, no peanut butter?
Operator: Gotcha. Anything else?
Customer: Nope, that's it.
Operator: Alrighty, 674 for you.
Customer: Thank you.",2,780.0,750.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:12:31Z,"[""2025-08-17T20:12:31Z"",""2025-08-17T20:13:01Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:16:01Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,0,"{""1"":""Operator: Hi, welcome. What can I get for you?\nCustomer: Can I get a brownie and Oreo confection?\nOperator: Is that a brownie and Oreo confection?\nCustomer: Yep, and then I'll get a heat caramel brownie confection as well, and then that's it.\nOperator: Alright, it's going to be $14.16 at the window.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: Hi, welcome. What can I get for you?
Customer: Can I get a brownie and Oreo confection?
Operator: Is that a brownie and Oreo confection?
Customer: Yep, and then I'll get a heat caramel brownie confection as well, and then that's it.
Operator: Alright, it's going to be $14.16 at the window.
Customer: Thank you.",1,960.0,900.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:15:01Z,"[""2025-08-17T20:15:01Z"",""2025-08-17T20:16:01Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:22:46Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,0,"{""1"": ""Operator: Hi, what can I get for you?\nCustomer: I'd like a classic hot dog.\nOperator: Do you want anything on that hot dog?\nCustomer: Just ketchup and mustard.\nOperator: Alright, and did you just want the hot dog or did you want a combo?\nCustomer: I'll do a combo.\nOperator: Combo? What kind of chips would you want? We have Lay's, barbecue Doritos, or you can upgrade for some pretzels.\nCustomer: I'll upgrade for pretzels.\nOperator: Pretzels? Alright. What kind of drink would you like?\nCustomer: I'll do water.\nOperator: Water?\nCustomer: And I'm going to do a blizzard.\nOperator: Okay, and you said ketchup and mustard on the hot dog?\nCustomer: Yes.\nOperator: Alright, and what kind of blizzard would you like?\nCustomer: I'll do the Royal Reese's Fluffernutter.\nOperator: Small?\nCustomer: Small Royal Reese's Fluffernutter.\nOperator: Anything else?\nCustomer: Nope, that'll be it.\nOperator: $3.16.88 at the window."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0""}","Operator: Hi, what can I get for you?
Customer: I'd like a classic hot dog.
Operator: Do you want anything on that hot dog?
Customer: Just ketchup and mustard.
Operator: Alright, and did you just want the hot dog or did you want a combo?
Customer: I'll do a combo.
Operator: Combo? What kind of chips would you want? We have Lay's, barbecue Doritos, or you can upgrade for some pretzels.
Customer: I'll upgrade for pretzels.
Operator: Pretzels? Alright. What kind of drink would you like?
Customer: I'll do water.
Operator: Water?
Customer: And I'm going to do a blizzard.
Operator: Okay, and you said ketchup and mustard on the hot dog?
Customer: Yes.
Operator: Alright, and what kind of blizzard would you like?
Customer: I'll do the Royal Reese's Fluffernutter.
Operator: Small?
Customer: Small Royal Reese's Fluffernutter.
Operator: Anything else?
Customer: Nope, that'll be it.
Operator: $3.16.88 at the window.",1,1365.0,1275.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:21:16Z,"[""2025-08-17T20:21:16Z"",""2025-08-17T20:22:46Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:27:01Z,order,,1,1,0,1,0,dev/sample/DT_File20250817200001000.avi,0,"{""1"":""Operator: Hi, what can I get for you?\nCustomer: Um, just a second please.\nOperator: No worries, take your time.\nCustomer: Okay, I'm ready.\nOperator: What can I get for you?\nCustomer: Can I please have a brownie and Oreo perfection?\nOperator: Anything else?\nCustomer: Um, and then I also have a door dash.\nOperator: What was the name on it?\nCustomer: Anthony G.\nOperator: Okay, you can talk to the window.\nCustomer: Thank you."",""2"":""1"",""3"":""1"",""4"":""0"",""5"":""1"",""6"":""0""}","Operator: Hi, what can I get for you?
Customer: Um, just a second please.
Operator: No worries, take your time.
Customer: Okay, I'm ready.
Operator: What can I get for you?
Customer: Can I please have a brownie and Oreo perfection?
Operator: Anything else?
Customer: Um, and then I also have a door dash.
Operator: What was the name on it?
Customer: Anthony G.
Operator: Okay, you can talk to the window.
Customer: Thank you.",1,1620.0,1560.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:26:01Z,"[""2025-08-17T20:26:01Z"",""2025-08-17T20:27:01Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:30:01Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,0,"{""1"":""Operator: Hi, welcome to Dairy Queen. What can I get for you?\nCustomer: Can I do a banana split?\nOperator: Banana split, anything else?\nCustomer: Nope, that's it.\nOperator: That'll be $6.86 at the window."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: Hi, welcome to Dairy Queen. What can I get for you?
Customer: Can I do a banana split?
Operator: Banana split, anything else?
Customer: Nope, that's it.
Operator: That'll be $6.86 at the window.",1,1800.0,1755.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:29:16Z,"[""2025-08-17T20:29:16Z"",""2025-08-17T20:30:01Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:32:06Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,0,"{""1"":""Operator: Can I just have a plain kid vanilla blizzard?\nCustomer: You just want a mini blizzard, just vanilla?\nOperator: Just vanilla.\nCustomer: Anything else?\nOperator: No.\nCustomer: So it's just the one mini blizzard?\nOperator: Yes, put a top on it.\nCustomer: 25.22 at the window."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: Can I just have a plain kid vanilla blizzard?
Customer: You just want a mini blizzard, just vanilla?
Operator: Just vanilla.
Customer: Anything else?
Operator: No.
Customer: So it's just the one mini blizzard?
Operator: Yes, put a top on it.
Customer: 25.22 at the window.",3,1925.0,1875.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:31:16Z,"[""2025-08-17T20:31:16Z"",""2025-08-17T20:32:06Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
2025-08-17T20:32:56Z,order,,0,1,0,0,0,dev/sample/DT_File20250817200001000.avi,1,"{""1"":""Operator: No. Can I just get a banana split?\nCustomer: Anything else?\nOperator: No, that's it.\nCustomer: 360 at the window."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: No. Can I just get a banana split?
Customer: Anything else?
Operator: No, that's it.
Customer: 360 at the window.",3,1975.0,1925.0,18791011-afb5-4e20-b453-92b20913adb0,2025-08-17T20:32:06Z,"[""2025-08-17T20:32:06Z"",""2025-08-17T20:32:56Z"")",c597c72f-b3cd-48ac-8413-8251a40ce880
