ended_at,kind,meta,meta.asked_more_time,meta.complete_order,meta.coupon_used,meta.mobile_order,meta.out_of_stock_items,meta.s3_key,meta.segment_index,meta.step1_raw,meta.text,meta.total_segments_in_video,meta.video_end_seconds,meta.video_start_seconds,run_id,started_at,tx_range,video_id
2025-08-30T21:00:23.500000Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,0,"{""1"":""Customer: Okay. And that's it.\nOperator: All right, we can maybe.\nCustomer: Thank you.\nOperator: You're welcome."",""2"":""0"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Customer: Okay. And that's it.
Operator: All right, we can maybe.
Customer: Thank you.
Operator: You're welcome.",2,22.5,0.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:00:01Z,"[""2025-08-30T21:00:01Z"",""2025-08-30T21:00:23.500000Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:00:46Z,order,,0,0,0,1,0,gdrive/dq_cary/DT_File20250830210001000.mp4,1,"{""1"":""Operator: Welcome to Dairy Queen. How may I help you?\nCustomer: Hi, I got a mobile order for Jordan Allen.\nOperator: Mobile for Jordan?\nCustomer: Yeah, mobile order for Jordan Allen.\nOperator: All right, you can pull forward.\nCustomer: Thank you."",""2"":""0"",""3"":""1"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""mobile order for Jordan Allen""}","Operator: Welcome to Dairy Queen. How may I help you?
Customer: Hi, I got a mobile order for Jordan Allen.
Operator: Mobile for Jordan?
Customer: Yeah, mobile order for Jordan Allen.
Operator: All right, you can pull forward.
Customer: Thank you.",2,45.0,22.5,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:00:23.500000Z,"[""2025-08-30T21:00:23.500000Z"",""2025-08-30T21:00:46Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:04:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,0,"{""1"": ""Operator: Welcome to Dairy Queen, how may I help you?\nCustomer: Let me just look at your menu real quick for a minute.\nCustomer: All right. I'm going to have the two for five.\nCustomer: I'm going to have the original cheeseburger and the Diet Coke.\nOperator: What size?\nCustomer: Oh my gosh, what size? I get medium.\nOperator: Okay.\nCustomer: And also, could I have a medium hot fudge sundae?\nOperator: Okay.\nCustomer: Add marshmallow cream and dry nuts.\nOperator: Pecans or peanuts?\nCustomer: Peanuts.\nOperator: Anything else?\nCustomer: No, that's it, thanks.\nOperator: All right, it'll be $11.77.\nCustomer: Okay."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""Complete exchange with no mentions of mobile ordering, coupons, wait requests, or out-of-stock items.""}","Operator: Welcome to Dairy Queen, how may I help you?
Customer: Let me just look at your menu real quick for a minute.
Customer: All right. I'm going to have the two for five.
Customer: I'm going to have the original cheeseburger and the Diet Coke.
Operator: What size?
Customer: Oh my gosh, what size? I get medium.
Operator: Okay.
Customer: And also, could I have a medium hot fudge sundae?
Operator: Okay.
Customer: Add marshmallow cream and dry nuts.
Operator: Pecans or peanuts?
Customer: Peanuts.
Operator: Anything else?
Customer: No, that's it, thanks.
Operator: All right, it'll be $11.77.
Customer: Okay.",1,240.0,165.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:02:46Z,"[""2025-08-30T21:02:46Z"",""2025-08-30T21:04:01Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:05:08.500000Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,0,"{""1"":""Operator: Welcome to Dairy Queen, how may I help you?\nCustomer: Can I get a mini royal New York cheesecake blizzard please?\nOperator: Okay.\nCustomer: Small chocolate dipped strawberries.\nOperator: Anything else?\nCustomer: That's it.\nOperator: It'll be $10.80."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Mini Royal New York Cheesecake Blizzard, Small Chocolate Dipped Strawberries""}","Operator: Welcome to Dairy Queen, how may I help you?
Customer: Can I get a mini royal New York cheesecake blizzard please?
Operator: Okay.
Customer: Small chocolate dipped strawberries.
Operator: Anything else?
Customer: That's it.
Operator: It'll be $10.80.",2,307.5,255.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:04:16Z,"[""2025-08-30T21:04:16Z"",""2025-08-30T21:05:08.500000Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:06:01Z,order,,0,1,1,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,1,"{""1"":""Operator: Welcome to Dairy Queen, how may I help you?\nCustomer: Hi there, I have a code for a free four-piece chicken strip basket.\nOperator: Alright, what was the dipping sauce for that?\nCustomer: The dipping sauce is going to be barbecue sauce.\nOperator: Anything else?\nCustomer: Can you get me a small, or sorry, the regular size, the second size up from the smallest, just the regular size confetti cake blizzard.\nOperator: Okay.\nCustomer: Yeah, and do you want me to give you the code once I go up there for the free chicken strip?\nOperator: Yes.\nCustomer: Okay, I got you, thank you.\nOperator: What was that blizzard, I'm sorry?\nCustomer: It's going to be a confetti cake, the one that just came out.\nOperator: Alright, will that be all?\nCustomer: Yeah, that's all.\nOperator: It'll be $15.57.\nCustomer: Yeah, I'll be up in a second, thank you."",""2"":""1"",""3"":""0"",""4"":""1"",""5"":""0"",""6"":""0"",""7"":""Four-Piece Chicken Strip Basket, Regular Confetti Cake Blizzard""}","Operator: Welcome to Dairy Queen, how may I help you?
Customer: Hi there, I have a code for a free four-piece chicken strip basket.
Operator: Alright, what was the dipping sauce for that?
Customer: The dipping sauce is going to be barbecue sauce.
Operator: Anything else?
Customer: Can you get me a small, or sorry, the regular size, the second size up from the smallest, just the regular size confetti cake blizzard.
Operator: Okay.
Customer: Yeah, and do you want me to give you the code once I go up there for the free chicken strip?
Operator: Yes.
Customer: Okay, I got you, thank you.
Operator: What was that blizzard, I'm sorry?
Customer: It's going to be a confetti cake, the one that just came out.
Operator: Alright, will that be all?
Customer: Yeah, that's all.
Operator: It'll be $15.57.
Customer: Yeah, I'll be up in a second, thank you.",2,360.0,307.5,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:05:08.500000Z,"[""2025-08-30T21:05:08.500000Z"",""2025-08-30T21:06:01Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:09:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,0,"{""1"":""Operator: Welcome to Dairy Queen, how may I help you?\nCustomer: Can I get a medium pumpkin pie blizzard?\nOperator: Anything else?\nCustomer: No, that's it.\nOperator: Okay.\nCustomer: And can I get a medium chocolate malt please?\nOperator: Anything else?\nCustomer: No, that's all.\nOperator: Alright, it'll be $10.91.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""0""}","Operator: Welcome to Dairy Queen, how may I help you?
Customer: Can I get a medium pumpkin pie blizzard?
Operator: Anything else?
Customer: No, that's it.
Operator: Okay.
Customer: And can I get a medium chocolate malt please?
Operator: Anything else?
Customer: No, that's all.
Operator: Alright, it'll be $10.91.
Customer: Thank you.",1,540.0,435.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:07:16Z,"[""2025-08-30T21:07:16Z"",""2025-08-30T21:09:01Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:19:53.500000Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,0,"{""1"":""Operator: How may I help you today?\nCustomer: Hi, yes, I would like to get one large chocolate cone, one medium chocolate cone, and two pup cups, please.\nOperator: All chocolate ice cream?\nCustomer: Oh no! Okay, one medium caramel milkshake and one... I will get a mini Reese's peanut butter blizzard treat.\nOperator: So you have the medium caramel shake and one mini Reese's peanut butter cup blizzard?\nCustomer: Yes, and the two pup cups.\nOperator: Can you repeat that?\nCustomer: And the two pup cups.\nOperator: Two pup cups?\nCustomer: Yes.\nOperator: And you said two pup cups?\nCustomer: Yes.\nOperator: Is that all for today?\nCustomer: That's all, thank you.\nOperator: Total is $9.40 at the window.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: How may I help you today?
Customer: Hi, yes, I would like to get one large chocolate cone, one medium chocolate cone, and two pup cups, please.
Operator: All chocolate ice cream?
Customer: Oh no! Okay, one medium caramel milkshake and one... I will get a mini Reese's peanut butter blizzard treat.
Operator: So you have the medium caramel shake and one mini Reese's peanut butter cup blizzard?
Customer: Yes, and the two pup cups.
Operator: Can you repeat that?
Customer: And the two pup cups.
Operator: Two pup cups?
Customer: Yes.
Operator: And you said two pup cups?
Customer: Yes.
Operator: Is that all for today?
Customer: That's all, thank you.
Operator: Total is $9.40 at the window.
Customer: Thank you.",2,1192.5,1095.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:18:16Z,"[""2025-08-30T21:18:16Z"",""2025-08-30T21:19:53.500000Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:21:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,1,"{""1"":""Operator: How may I help you today?\nCustomer: Hello, let me get a large royal New York cheesecake blizzard, please.\nOperator: Is that all for today?\nCustomer: Yeah, and let me get two cheese dogs.\nOperator: Did you say two cheese dogs?\nCustomer: Just one.\nOperator: Do you want to make that a combo?\nCustomer: No, just one cheese dog.\nOperator: So the large royal New York cheesecake blizzard and the two cheese dogs?\nCustomer: Yep.\nOperator: Okay, total is $11.45 at the window.\nCustomer: All right, thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: How may I help you today?
Customer: Hello, let me get a large royal New York cheesecake blizzard, please.
Operator: Is that all for today?
Customer: Yeah, and let me get two cheese dogs.
Operator: Did you say two cheese dogs?
Customer: Just one.
Operator: Do you want to make that a combo?
Customer: No, just one cheese dog.
Operator: So the large royal New York cheesecake blizzard and the two cheese dogs?
Customer: Yep.
Operator: Okay, total is $11.45 at the window.
Customer: All right, thank you.",2,1290.0,1192.5,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:19:53.500000Z,"[""2025-08-30T21:19:53.500000Z"",""2025-08-30T21:21:31Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:22:46Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,0,"{""1"":""Operator: How may I help you today?\nCustomer: Yeah, what time do you close?\nOperator: At ten.\nCustomer: Okay, I'll be there. Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""0""}","Operator: How may I help you today?
Customer: Yeah, what time do you close?
Operator: At ten.
Customer: Okay, I'll be there. Thank you.",1,1365.0,1335.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:22:16Z,"[""2025-08-30T21:22:16Z"",""2025-08-30T21:22:46Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
2025-08-30T21:24:36Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830210001000.mp4,0,"{""1"": ""Operator: How may I help you today?\nCustomer: Can I have a caramel toffee cookie blizzard?\nOperator: What size?\nCustomer: Small, medium.\nOperator: A medium caramel toffee cookie blizzard?\nCustomer: Yeah.\nOperator: Is that all for today?\nCustomer: Yeah, that's it.\nOperator: Total is $6.05 at the window."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""Caramel Toffee Cookie Blizzard""}","Operator: How may I help you today?
Customer: Can I have a caramel toffee cookie blizzard?
Operator: What size?
Customer: Small, medium.
Operator: A medium caramel toffee cookie blizzard?
Customer: Yeah.
Operator: Is that all for today?
Customer: Yeah, that's it.
Operator: Total is $6.05 at the window.",3,1475.0,1410.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T21:23:31Z,"[""2025-08-30T21:23:31Z"",""2025-08-30T21:24:36Z"")",5e1a7863-693d-4a00-93dd-de0de4c21c04
