asked_more_time,complete_order,coupon_used,details,details.asked_more_time,details.complete_order,details.coupon_used,details.feedback,details.gpt_price,details.issues,details.items_addon_success,details.items_addonable,details.items_after,details.items_initial,details.items_upsellable,details.items_upsize_success,details.items_upsizeable,details.items_upsold,details.mobile_order,details.num_addon_offers,details.num_addon_opportunities,details.num_addon_success,details.num_items_after,details.num_items_initial,details.num_largest_offers,details.num_upsell_offers,details.num_upsell_opportunities,details.num_upsell_success,details.num_upsize_offers,details.num_upsize_opportunities,details.num_upsize_success,details.out_of_stock_items,details.reasoning_summary,details.video_file_path,details.video_link,feedback,gpt_price,issues,items_addon_success,items_addonable,items_after,items_initial,items_upsellable,items_upsize_success,items_upsizeable,items_upsold,mobile_order,num_addon_offers,num_addon_opportunities,num_addon_success,num_items_after,num_items_initial,num_largest_offers,num_upsell_offers,num_upsell_opportunities,num_upsell_success,num_upsize_offers,num_upsize_opportunities,num_upsize_success,out_of_stock_items,reasoning_summary,score,transaction_id,transcript,upsell_offered,upsell_possible,upsize_offered,upsize_possible,video_file_path,video_link
0,1,0,,0,1,0,"The operator efficiently confirmed the customer’s single large Blizzard order but did not attempt any add-on toppings such as extra brownie pieces. Upsizing was not applicable because the customer already requested the largest size, and there were no valid upsell opportunities. Service was prompt but missed a small add-on opportunity.",0,"Speaker roles seem reversed in the transcript, creating minor ambiguity about who is ordering; treated the final order as a single large Blizzard from the customer.",0,Large Chocolate Brownie Extreme Blizzard,Large Chocolate Brownie Extreme Blizzard,Large Chocolate Brownie Extreme Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"The operator efficiently confirmed the customer’s single large Blizzard order but did not attempt any add-on toppings such as extra brownie pieces. Upsizing was not applicable because the customer already requested the largest size, and there were no valid upsell opportunities. Service was prompt but missed a small add-on opportunity.",21.022,"Speaker roles seem reversed in the transcript, creating minor ambiguity about who is ordering; treated the final order as a single large Blizzard from the customer.",0,Large Chocolate Brownie Extreme Blizzard,Large Chocolate Brownie Extreme Blizzard,Large Chocolate Brownie Extreme Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,7badbb7d-f434-4d87-b400-1bd86c73788d,"Operator: Can I get a large chocolate brownie extreme blizzard?
Customer: Yeah, a large chocolate brownie extreme blizzard.
Operator: No, that's it.
Customer: Alright, thank you.",False,False,False,False,,
0,1,0,,0,1,0,"The employee accurately took the order but made no upsell or upsize attempts on the two Blizzards and only asked about peanut butter for the pup cup, which the customer declined. Numerous sales opportunities were missed.",0,"Pup cup is not in the provided menu list, so it is unclear whether it is a revenue item or whether the peanut butter question qualifies as a paid topping offer.",0,"Medium Hot Fudge Blizzard, Medium Chocolate Chip Cookie Dough Blizzard, Pup Cup (Vanilla)","Medium Hot Fudge Blizzard, Medium Chocolate Chip Cookie Dough Blizzard, Pup Cup (Vanilla)","Medium Hot Fudge Blizzard, Medium Chocolate Chip Cookie Dough Blizzard, Pup Cup (Vanilla)",0,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,,,,"The employee accurately took the order but made no upsell or upsize attempts on the two Blizzards and only asked about peanut butter for the pup cup, which the customer declined. Numerous sales opportunities were missed.",37.166,"Pup cup is not in the provided menu list, so it is unclear whether it is a revenue item or whether the peanut butter question qualifies as a paid topping offer.",0,"Medium Hot Fudge Blizzard, Medium Chocolate Chip Cookie Dough Blizzard, Pup Cup (Vanilla)","Medium Hot Fudge Blizzard, Medium Chocolate Chip Cookie Dough Blizzard, Pup Cup (Vanilla)","Medium Hot Fudge Blizzard, Medium Chocolate Chip Cookie Dough Blizzard, Pup Cup (Vanilla)",0,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,,0.0,e59a91dc-4f35-4f20-9ee5-4b6934833ec0,"Operator: No.
Customer: I'd like to have a medium hot fudge blizzard and a medium chocolate chip cookie dough.
Operator: Okay.
Customer: And then the pup cup, just straight vanilla.
Operator: No peanut butter?
Customer: No.
Operator: Alright, anything else for you?
Customer: I think that'll do it.
Operator: Alright, just go on up to the window, thank you.",False,False,False,False,,
0,1,0,,0,1,0,"Agent greeted promptly and confirmed the single order. They attempted an add-on by asking if the customer wanted extra toppings, but did not pursue any upselling or upsizing opportunities, missing a chance to offer a large Blizzard. Overall service was clear but could improve revenue opportunities by consistently suggesting size upgrades and combo promotions where appropriate.",0,"Transcript labels the location as Burger King while evaluation criteria pertain to Dairy Queen, causing potential item confusion. The product 'medium Kit Kat' was interpreted as a Kit Kat Blizzard; if it were another product, some counts could differ. No explicit upsell scenarios for Blizzards beyond toppings created ambiguity in counting upsell chances.",0,Blizzard,Medium Kit Kat Blizzard,Medium Kit Kat Blizzard,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,"Agent greeted promptly and confirmed the single order. They attempted an add-on by asking if the customer wanted extra toppings, but did not pursue any upselling or upsizing opportunities, missing a chance to offer a large Blizzard. Overall service was clear but could improve revenue opportunities by consistently suggesting size upgrades and combo promotions where appropriate.",18.8,"Transcript labels the location as Burger King while evaluation criteria pertain to Dairy Queen, causing potential item confusion. The product 'medium Kit Kat' was interpreted as a Kit Kat Blizzard; if it were another product, some counts could differ. No explicit upsell scenarios for Blizzards beyond toppings created ambiguity in counting upsell chances.",0,Blizzard,Medium Kit Kat Blizzard,Medium Kit Kat Blizzard,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,0fd49604-3b74-425d-ad7f-741abdac2f6f,"Operator: Hello, welcome to Burger King, what can I get started for you?
Customer: Can I get a medium Kit Kat?
Operator: Gotcha, do you want extra anything on that today?
Customer: No.
Operator: Alright, anything else?
Customer: No, that's all.
Operator: Alrighty, $6.36 for you up at the window.",False,False,False,False,,
0,1,0,,0,1,0,"Operator was polite and efficient but made no specific attempts to upsell, upsize, or add toppings. A valid add-on opportunity existed for sprinkles on the twist cone, yet no offer was presented. Overall, the interaction was smooth but lacking in sales initiative.",0,Ambiguity on whether the generic prompt anything else counts as an upsell offer; unclear if pup cup is considered a priced item or free treat; operator identified as Burger King while metrics are Dairy Queen specific.,0,Twist Cone,"Medium Twist Cone, Pup Cup","Medium Twist Cone, Pup Cup",0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,,,,"Operator was polite and efficient but made no specific attempts to upsell, upsize, or add toppings. A valid add-on opportunity existed for sprinkles on the twist cone, yet no offer was presented. Overall, the interaction was smooth but lacking in sales initiative.",28.8,Ambiguity on whether the generic prompt anything else counts as an upsell offer; unclear if pup cup is considered a priced item or free treat; operator identified as Burger King while metrics are Dairy Queen specific.,0,Twist Cone,"Medium Twist Cone, Pup Cup","Medium Twist Cone, Pup Cup",0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,,0.0,e9e548b9-0305-4a7f-9cbd-3fd6db7b8bfa,"Operator: Hi, welcome to Burger King, what can I get started for you?
Customer: Hi, can I get a medium cone chocolate and vanilla twist, and can I get a pup cup, no peanut butter?
Operator: Gotcha, anything else?
Customer: Nope, that's it.
Operator: Alrighty, $6.74 for you.
Customer: Thank you.",False,False,False,False,,
0,1,0,,0,1,0,"Operator greeted the customer and confirmed both Cupfection orders accurately but did not offer any add-on toppings, missing two revenue opportunities. No upsizing or upselling chances existed, so service was satisfactory but not sales focused.",0,"Cupfection topping opportunities are not explicitly described in the transcript, so evaluation of missed add ons relies on general menu guidance.",0,"Cupfection (Brownie and Oreo), Cupfection (Caramel Brownie)","Brownie and Oreo Cupfection, Caramel Brownie Cupfection","Brownie and Oreo Cupfection, Caramel Brownie Cupfection",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,,,"Operator greeted the customer and confirmed both Cupfection orders accurately but did not offer any add-on toppings, missing two revenue opportunities. No upsizing or upselling chances existed, so service was satisfactory but not sales focused.",25.71,"Cupfection topping opportunities are not explicitly described in the transcript, so evaluation of missed add ons relies on general menu guidance.",0,"Cupfection (Brownie and Oreo), Cupfection (Caramel Brownie)","Brownie and Oreo Cupfection, Caramel Brownie Cupfection","Brownie and Oreo Cupfection, Caramel Brownie Cupfection",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,,0.0,9155c62b-3693-4329-b1d1-cd1aa8df4a92,"Operator: Hi, welcome. What can I get for you?
Customer: Can I get a brownie and Oreo confection?
Operator: Is that a brownie and Oreo confection?
Customer: Yep, and then I'll get a caramel brownie confection as well, and then that's it.
Operator: Alright, it's going to be $14.16 at the window.
Customer: Thank you.",False,False,False,False,,
0,1,0,,0,1,0,Operator successfully converted a combo upsell on the hot dog and executed a valid side upsize to pretzel sticks. Missed offering the large size for the blizzard and did not suggest toppings. Solid performance on primary upsell but some revenue left on the table.,0,Ambiguity on whether pretzel sticks are an upsize versus a separate premium side and on whether bottled water is sized; counted pretzel sticks as a valid side upsize and water as a single-size drink so no drink upsize chance.,0,Blizzard,"Hot Dog Combo (Hot Dog, Pretzel Sticks, Bottled Water), Small Royal Reese's Fluffernutter Blizzard","Hot Dog, Royal Reese's Fluffernutter Blizzard",Hot Dog,Chips to Pretzel Sticks,"Chips, Blizzard",Hot Dog to Hot Dog Combo,0,0,1,0,4,2,1,1,1,1,1,2,1,0,,,,Operator successfully converted a combo upsell on the hot dog and executed a valid side upsize to pretzel sticks. Missed offering the large size for the blizzard and did not suggest toppings. Solid performance on primary upsell but some revenue left on the table.,41.242,Ambiguity on whether pretzel sticks are an upsize versus a separate premium side and on whether bottled water is sized; counted pretzel sticks as a valid side upsize and water as a single-size drink so no drink upsize chance.,0,Blizzard,"Hot Dog Combo (Hot Dog, Pretzel Sticks, Bottled Water), Small Royal Reese's Fluffernutter Blizzard","Hot Dog, Royal Reese's Fluffernutter Blizzard",Hot Dog,Chips to Pretzel Sticks,"Chips, Blizzard",Hot Dog to Hot Dog Combo,0,0,1,0,4,2,1,1,1,1,1,2,1,0,,0.6666666666666666,3530481e-c088-44eb-9980-419d4b4a3050,"Operator: Hi, what can I get for you?
Customer: I'd like a classic hot dog.
Operator: Do you want anything on that hot dog?
Customer: Just ketchup and mustard.
Operator: Alright, and did you just want the hot dog or did you want a combo?
Customer: I'll do a combo.
Operator: Combo? What kind of chips would you want? We have Lay's, barbecue Doritos, or you can upgrade for some pretzels.
Customer: I'll upgrade for pretzels.
Operator: Pretzels? Alright. What kind of drink would you like?
Customer: I'll do water.
Operator: Water?
Customer: And I'm going to do a blizzard.
Operator: Okay, and you said ketchup and mustard on the hot dog?
Customer: Yes.
Operator: Alright, and what kind of blizzard would you like?
Customer: I'll do the Royal Reese's Fluffernutter.
Operator: Small?
Customer: Small Royal Reese's Fluffernutter.
Operator: Anything else?
Customer: Nope, that'll be it.
Operator: $3.16.88 at the window.",True,True,True,True,,
0,1,0,,0,1,0,"Operator was polite and efficient, confirmed DoorDash pickup, but did not attempt any add-on sale such as extra toppings for the Cupfection; no upsell or upsize opportunities were applicable.",0,"Slight ambiguity on whether Cupfection allows add-on toppings, but menu indicates it does; no other conflicts.",0,Brownie and Oreo Cupfection,Brownie and Oreo Cupfection,Brownie and Oreo Cupfection,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"Operator was polite and efficient, confirmed DoorDash pickup, but did not attempt any add-on sale such as extra toppings for the Cupfection; no upsell or upsize opportunities were applicable.",24.168,"Slight ambiguity on whether Cupfection allows add-on toppings, but menu indicates it does; no other conflicts.",0,Brownie and Oreo Cupfection,Brownie and Oreo Cupfection,Brownie and Oreo Cupfection,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,de2aba83-3d32-46e5-ae39-d49dae5145b1,"Operator: Hi, what can I get for you?
Customer: Um, just a second please.
Operator: No worries, take your time.
Customer: Okay, I'm ready.
Operator: What can I get for you?
Customer: Can I please have a brownie and Oreo perfection?
Operator: Anything else?
Customer: Um, and then I also have a door dash.
Operator: What was the name on it?
Customer: Anthony G.
Operator: Okay, you can talk to the window.
Customer: Thank you.",False,False,False,False,,
0,1,0,,0,1,0,"Operator efficiently took the order but did not attempt any upsell or upsize. While banana split may not fit standard promotions, operator could have suggested an added topping or beverage to grow the sale.",0,Banana Split not explicitly defined in reference menu so its upsell or upsize eligibility was unclear; assumed it is a single size item with no upsell opportunities.,0,0,Banana Split,Banana Split,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,"Operator efficiently took the order but did not attempt any upsell or upsize. While banana split may not fit standard promotions, operator could have suggested an added topping or beverage to grow the sale.",22.352,Banana Split not explicitly defined in reference menu so its upsell or upsize eligibility was unclear; assumed it is a single size item with no upsell opportunities.,0,0,Banana Split,Banana Split,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.0,7dbb4ee3-ecea-4918-b9d6-d30d54ee4de3,"Operator: Hi, welcome to Dairy Queen. What can I get for you?
Customer: Can I do a banana split?
Operator: Banana split, anything else?
Customer: Nope, that's it.
Operator: That'll be $6.86 at the window.",False,False,False,False,,
0,1,0,,0,1,0,"Customer ordered a Kid's vanilla Blizzard and the employee only confirmed the order without offering any upsell, upsize, or additional toppings, missing clear opportunities to suggest a larger size or mix-ins. Clarification was given but no suggestive selling occurred; ensure future interactions include appropriate offers.",0,"Role labels appear swapped, requiring interpretation that Operator lines represent the customer. Because the customer explicitly requested the Kid's size, Scenario 18 applies, meaning no upsize chance was counted. An add-on chance was counted for the Blizzard even though not explicitly detailed in scenarios, based on the general menu guidance.",0,Kid's Vanilla Blizzard,Kid's Vanilla Blizzard,Kid's Vanilla Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"Customer ordered a Kid's vanilla Blizzard and the employee only confirmed the order without offering any upsell, upsize, or additional toppings, missing clear opportunities to suggest a larger size or mix-ins. Clarification was given but no suggestive selling occurred; ensure future interactions include appropriate offers.",22.310000000000002,"Role labels appear swapped, requiring interpretation that Operator lines represent the customer. Because the customer explicitly requested the Kid's size, Scenario 18 applies, meaning no upsize chance was counted. An add-on chance was counted for the Blizzard even though not explicitly detailed in scenarios, based on the general menu guidance.",0,Kid's Vanilla Blizzard,Kid's Vanilla Blizzard,Kid's Vanilla Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,fad656db-7508-4ada-9994-14f4d06c0fbc,"Operator: Can I just have a plain kid's vanilla blizzard?
Customer: You just want a mini blizzard, just vanilla?
Operator: Just vanilla.
Customer: Anything else?
Operator: No.
Customer: So it's just the one mini blizzard?
Operator: Yes, put a top on it.
Customer: 25.22 at the window.
Operator: No.",False,False,False,False,,
0,1,0,,0,1,0,"Operator was polite and closed the order quickly but did not attempt any suggestive selling; could have recommended additional dessert items, drinks, or toppings to increase ticket.",0,Banana split not listed in provided menu tables so unclear if upsize or topping opportunities apply; assumed one size and no standard upsell path.,0,0,Banana Split,Banana Split,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,"Operator was polite and closed the order quickly but did not attempt any suggestive selling; could have recommended additional dessert items, drinks, or toppings to increase ticket.",18.634,Banana split not listed in provided menu tables so unclear if upsize or topping opportunities apply; assumed one size and no standard upsell path.,0,0,Banana Split,Banana Split,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0.0,282c7fed-9d36-4aad-b6f4-808761f71fbf,"Customer: Can I just get a banana split?
Operator: Anything else?
Customer: No, that's it.
Operator: 360 at the window.",False,False,False,False,,
