ended_at,kind,meta,meta.asked_more_time,meta.complete_order,meta.coupon_used,meta.mobile_order,meta.out_of_stock_items,meta.s3_key,meta.segment_index,meta.step1_raw,meta.text,meta.total_segments_in_video,meta.video_end_seconds,meta.video_start_seconds,run_id,started_at,tx_range,video_id
2025-08-29T20:00:16Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,0,"{""1"":""Operator:"",""2"":""0"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""0""}",Operator:,1,15.0,0.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:00:01Z,"[""2025-08-29T20:00:01Z"",""2025-08-29T20:00:16Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:01:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,0,"{""1"":""Operator: It's a great day at Dairy Queen, what can I get for you?\nCustomer: Yes, can I have a small chocolate dip cone, a large vanilla shake, and I'll get a small strawberry shake and a pop cup, please.\nOperator: Okay, so a small chocolate dip cone, you said a large vanilla shake, a small strawberry shake, and then a pop cup?\nCustomer: Yes, please.\nOperator: Got it.\nCustomer: What was the first one you said?\nOperator: Was the...\nCustomer: Small chocolate dip cone?\nOperator: Yeah, small chocolate dip cone, and then a vanilla shake, strawberry shake, and a pop cup.\nCustomer: Right, good, thanks.\nOperator: Cool, it's going to be a total of $96. Do you want to round up four pennies for a note in the pocket today?\nCustomer: Sure, why not?\nOperator: We appreciate that. Thank you.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""No mobile order, coupon, wait request, or out-of-stock items mentioned in the transcript.""}","Operator: It's a great day at Dairy Queen, what can I get for you?
Customer: Yes, can I have a small chocolate dip cone, a large vanilla shake, and I'll get a small strawberry shake and a pop cup, please.
Operator: Okay, so a small chocolate dip cone, you said a large vanilla shake, a small strawberry shake, and then a pop cup?
Customer: Yes, please.
Operator: Got it.
Customer: What was the first one you said?
Operator: Was the...
Customer: Small chocolate dip cone?
Operator: Yeah, small chocolate dip cone, and then a vanilla shake, strawberry shake, and a pop cup.
Customer: Right, good, thanks.
Operator: Cool, it's going to be a total of $96. Do you want to round up four pennies for a note in the pocket today?
Customer: Sure, why not?
Operator: We appreciate that. Thank you.
Customer: Thank you.",3,90.0,30.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:00:31Z,"[""2025-08-29T20:00:31Z"",""2025-08-29T20:01:31Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:02:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,1,"{""1"":""Operator: It's a great day at Dairy Queen, what can I get for you?\nCustomer: Yeah, can I get a number five combo with a Diet Coke to drink?\nOperator: No problem, number five with a Diet Coke. Do you want to make it a large today?\nCustomer: No, thank you.\nOperator: All right, what else can I get for you?\nCustomer: And then can I get a number seven with no tomato combo with a Coke Zero to drink?\nOperator: Okay.\nCustomer: Coke Zero, what else can I get for you?\nOperator: That'll be it.\nCustomer: All right, your total is going to come out to be $23.58. Did you want to round up for a note in the pocket today?\nOperator: Sure.\nCustomer: Thank you.\nOperator: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""No mobile order, coupon, wait request, or out-of-stock items mentioned in the transcript.""}","Operator: It's a great day at Dairy Queen, what can I get for you?
Customer: Yeah, can I get a number five combo with a Diet Coke to drink?
Operator: No problem, number five with a Diet Coke. Do you want to make it a large today?
Customer: No, thank you.
Operator: All right, what else can I get for you?
Customer: And then can I get a number seven with no tomato combo with a Coke Zero to drink?
Operator: Okay.
Customer: Coke Zero, what else can I get for you?
Operator: That'll be it.
Customer: All right, your total is going to come out to be $23.58. Did you want to round up for a note in the pocket today?
Operator: Sure.
Customer: Thank you.
Operator: Thank you.",3,150.0,90.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:01:31Z,"[""2025-08-29T20:01:31Z"",""2025-08-29T20:02:31Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:03:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,2,"{""1"":""Customer: It's a great day at Dairy Queen, what can I get for you?\nOperator: Hi, may I please have a medium sundae with peanut butter?\nCustomer: Yeah, of course. What else can I get for you?\nOperator: That's it.\nCustomer: All right, $4.32. Did you want to round up for a note in the pocket today?\nOperator: No, thank you.\nCustomer: All right, $4.46."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""No mobile order, coupon, wait request, or out-of-stock items mentioned in the transcript.""}","Customer: It's a great day at Dairy Queen, what can I get for you?
Operator: Hi, may I please have a medium sundae with peanut butter?
Customer: Yeah, of course. What else can I get for you?
Operator: That's it.
Customer: All right, $4.32. Did you want to round up for a note in the pocket today?
Operator: No, thank you.
Customer: All right, $4.46.",3,210.0,150.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:02:31Z,"[""2025-08-29T20:02:31Z"",""2025-08-29T20:03:31Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:05:46Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,0,"{""1"":""Operator: Hey, thank you. What can I get for you?\nCustomer: Hey, could I have a medium chocolate dip cone? And that's it.\nOperator: Of course. You can pull forward for the total.\nCustomer: Thank you.\nOperator: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: Hey, thank you. What can I get for you?
Customer: Hey, could I have a medium chocolate dip cone? And that's it.
Operator: Of course. You can pull forward for the total.
Customer: Thank you.
Operator: Thank you.",1,345.0,300.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:05:01Z,"[""2025-08-29T20:05:01Z"",""2025-08-29T20:05:46Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:07:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,0,"{""1"":""Operator: Hi, can I please have a small chocolate shake?\nCustomer: Of course, a small chocolate shake. Anything else?\nOperator: No, thank you.\nCustomer: No problem, your total is going to come out to $4.32. Did you want to round up for a note in the pocket today?\nOperator: No, thank you.\nCustomer: All right, $4.32."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: Hi, can I please have a small chocolate shake?
Customer: Of course, a small chocolate shake. Anything else?
Operator: No, thank you.
Customer: No problem, your total is going to come out to $4.32. Did you want to round up for a note in the pocket today?
Operator: No, thank you.
Customer: All right, $4.32.",1,450.0,405.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:06:46Z,"[""2025-08-29T20:06:46Z"",""2025-08-29T20:07:31Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:09:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,0,"{""1"": ""Operator: I'd like a medium twist.\nCustomer: Okay, anything else for you?\nOperator: No.\nCustomer: It'll be $3.89."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""Operator: I'd like a medium twist.; Customer: Okay, anything else for you?; Operator: No.; Customer: It'll be $3.89.""}","Operator: I'd like a medium twist.
Customer: Okay, anything else for you?
Operator: No.
Customer: It'll be $3.89.",1,540.0,495.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:08:16Z,"[""2025-08-29T20:08:16Z"",""2025-08-29T20:09:01Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:11:16Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,0,"{""1"": ""Operator: Thank you, what can I get for you?\nCustomer: Hello, can I just have a mini chocolate brownie extreme blizzard?\nOperator: I'm sorry, say that again?\nCustomer: Just a mini chocolate brownie blizzard.\nOperator: So you want the chocolate brownie extreme?\nCustomer: Yes, please.\nOperator: Alright, mini size, sure thing. Can I get you anything else?\nCustomer: Just a water, please.\nOperator: Alright, $4.50.\nCustomer: Thank you.\nOperator: You're welcome."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""Mini Chocolate Brownie Extreme Blizzard, Water""}","Operator: Thank you, what can I get for you?
Customer: Hello, can I just have a mini chocolate brownie extreme blizzard?
Operator: I'm sorry, say that again?
Customer: Just a mini chocolate brownie blizzard.
Operator: So you want the chocolate brownie extreme?
Customer: Yes, please.
Operator: Alright, mini size, sure thing. Can I get you anything else?
Customer: Just a water, please.
Operator: Alright, $4.50.
Customer: Thank you.
Operator: You're welcome.",1,675.0,615.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:10:16Z,"[""2025-08-29T20:10:16Z"",""2025-08-29T20:11:16Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:13:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,0,"{""1"": ""Operator: It's a great day at Dairy Queen, what can I get for you?\nCustomer: I want two banana splits with chocolate ice cream to go, please.\nOperator: All right, two banana splits with chocolate ice cream. You can go ahead and pull forward.\nCustomer: Is that it?\nOperator: Yes, you can go ahead and pull forward."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: It's a great day at Dairy Queen, what can I get for you?
Customer: I want two banana splits with chocolate ice cream to go, please.
Operator: All right, two banana splits with chocolate ice cream. You can go ahead and pull forward.
Customer: Is that it?
Operator: Yes, you can go ahead and pull forward.",1,780.0,735.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:12:16Z,"[""2025-08-29T20:12:16Z"",""2025-08-29T20:13:01Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
2025-08-29T20:14:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250829200001000.mp4,0,"{""1"":""Operator: Welcome to Dairy Queen, what can I get for you this evening?\nCustomer: Hello, could I get one bacon cheese deluxe, double, actually the triple.\nCustomer: And then could I get one medium pumpkin pie blizzard?\nOperator: Anything else?\nCustomer: That'll be it, thank you.\nOperator: Alright, it's gonna be $15.78."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: Welcome to Dairy Queen, what can I get for you this evening?
Customer: Hello, could I get one bacon cheese deluxe, double, actually the triple.
Customer: And then could I get one medium pumpkin pie blizzard?
Operator: Anything else?
Customer: That'll be it, thank you.
Operator: Alright, it's gonna be $15.78.",1,840.0,795.0,1227c711-5836-4b13-a4bf-eb0e91066a58,2025-08-29T20:13:16Z,"[""2025-08-29T20:13:16Z"",""2025-08-29T20:14:01Z"")",685a24bd-ebbd-46a7-b3c7-442fb8ce9b30
