ended_at,kind,meta,meta.asked_more_time,meta.complete_order,meta.coupon_used,meta.mobile_order,meta.out_of_stock_items,meta.s3_key,meta.segment_index,meta.step1_raw,meta.text,meta.total_segments_in_video,meta.video_end_seconds,meta.video_start_seconds,run_id,started_at,tx_range,video_id
2025-08-30T15:00:16Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"":""Operator:"",""2"":""0"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""0""}",Operator:,1,15.0,0.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:00:01Z,"[""2025-08-30T15:00:01Z"",""2025-08-30T15:00:16Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:04:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"":""Operator: Thank you, Derek. What can I get started for you today?\nCustomer: I need a small cone of vanilla dipped in chocolate.\nOperator: Okay, small cone of vanilla dipped in chocolate. What else?\nCustomer: And a small cone of chocolate.\nOperator: Chocolate ice cream?\nCustomer: Yes.\nOperator: Okay, would that be all?\nCustomer: That's it.\nOperator: That'll be $5.72.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Small Vanilla Cone - Chocolate Dipped; Small Chocolate Cone""}","Operator: Thank you, Derek. What can I get started for you today?
Customer: I need a small cone of vanilla dipped in chocolate.
Operator: Okay, small cone of vanilla dipped in chocolate. What else?
Customer: And a small cone of chocolate.
Operator: Chocolate ice cream?
Customer: Yes.
Operator: Okay, would that be all?
Customer: That's it.
Operator: That'll be $5.72.
Customer: Thank you.",1,240.0,195.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:03:16Z,"[""2025-08-30T15:03:16Z"",""2025-08-30T15:04:01Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:07:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"": ""Operator: Thank you, what can I get started for you today?\nCustomer: Um, can I do a four-piece chicken strip basket?\nOperator: Okay, four-piece. Would that be with a drink or no drink?\nCustomer: Uh, no drink.\nOperator: Okay, and would that be with a large fry?\nCustomer: Yeah, that's good.\nOperator: Okay. What dip would you like with it?\nCustomer: Could I do gravy?\nOperator: Gravy? Yeah, of course.\nCustomer: And an extra one.\nOperator: An extra gravy?\nCustomer: Yeah.\nOperator: Okay. What else can I get for you?\nCustomer: Uh, that's it.\nOperator: Okay, so it'll be $10.98.\nCustomer: Alright, thank you.\nOperator: Of course."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Thank you, what can I get started for you today?
Customer: Um, can I do a four-piece chicken strip basket?
Operator: Okay, four-piece. Would that be with a drink or no drink?
Customer: Uh, no drink.
Operator: Okay, and would that be with a large fry?
Customer: Yeah, that's good.
Operator: Okay. What dip would you like with it?
Customer: Could I do gravy?
Operator: Gravy? Yeah, of course.
Customer: And an extra one.
Operator: An extra gravy?
Customer: Yeah.
Operator: Okay. What else can I get for you?
Customer: Uh, that's it.
Operator: Okay, so it'll be $10.98.
Customer: Alright, thank you.
Operator: Of course.",1,450.0,390.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:06:31Z,"[""2025-08-30T15:06:31Z"",""2025-08-30T15:07:31Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:12:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"":""Operator: What can I get for you?\nCustomer: Hey, can I get a small strawberry sundae?\nOperator: Of course. What else can I get for you, ma'am?\nCustomer: A kid's twist cone with sprinkles.\nCustomer: Can I get a small chocolate dipped cone, please?\nOperator: Yes, ma'am.\nCustomer: That's it.\nOperator: Would you like to round up for our Note in the Pocket Kids charity?\nCustomer: Sure.\nOperator: I do appreciate it. It's going to bring you to $10 even, ma'am. Have a great day.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: What can I get for you?
Customer: Hey, can I get a small strawberry sundae?
Operator: Of course. What else can I get for you, ma'am?
Customer: A kid's twist cone with sprinkles.
Customer: Can I get a small chocolate dipped cone, please?
Operator: Yes, ma'am.
Customer: That's it.
Operator: Would you like to round up for our Note in the Pocket Kids charity?
Customer: Sure.
Operator: I do appreciate it. It's going to bring you to $10 even, ma'am. Have a great day.
Customer: Thank you.",1,750.0,705.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:11:46Z,"[""2025-08-30T15:11:46Z"",""2025-08-30T15:12:31Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:14:31Z,order,,0,1,0,0,The Reese's caramel one,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"":""Operator: Thank you for choosing DQ. What can I get for you today?\nCustomer: Hang on.\nOperator: Take your time.\nCustomer: I would like a small blizzard. Is it gone already? The Reese's caramel one?\nOperator: Yes, ma'am. We no longer carry that. I do apologize.\nCustomer: All right, then I'll have a turtle pecan cluster blizzard.\nOperator: Small size?\nCustomer: Small, yes.\nOperator: All right, can I get you anything else?\nCustomer: I mean, the Reese's peanut butter cup.\nCustomer: No, that's it. Thank you.\nOperator: Okay, so we want the peanut butter cup and we want the turtle pecan?\nCustomer: I want the pecan.\nOperator: All right, it's going to be $5.40. Thank you very much."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""The Reese's caramel one"",""7"":""""}","Operator: Thank you for choosing DQ. What can I get for you today?
Customer: Hang on.
Operator: Take your time.
Customer: I would like a small blizzard. Is it gone already? The Reese's caramel one?
Operator: Yes, ma'am. We no longer carry that. I do apologize.
Customer: All right, then I'll have a turtle pecan cluster blizzard.
Operator: Small size?
Customer: Small, yes.
Operator: All right, can I get you anything else?
Customer: I mean, the Reese's peanut butter cup.
Customer: No, that's it. Thank you.
Operator: Okay, so we want the peanut butter cup and we want the turtle pecan?
Customer: I want the pecan.
Operator: All right, it's going to be $5.40. Thank you very much.",1,870.0,795.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:13:16Z,"[""2025-08-30T15:13:16Z"",""2025-08-30T15:14:31Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:16:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"": ""Operator: Thank you for the DT Coffee, what can I get for you today?\nCustomer: Can I have a medium dip cone?\nOperator: No problem at all. What else can I get for you, ma'am?\nCustomer: That'll be all.\nOperator: Would you like to round up for our note in the pocket kids charity?\nCustomer: No, just hot.\nOperator: I definitely appreciate it. The same is going to be $4.21. Have a great day."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""Medium Dipped Cone""}","Operator: Thank you for the DT Coffee, what can I get for you today?
Customer: Can I have a medium dip cone?
Operator: No problem at all. What else can I get for you, ma'am?
Customer: That'll be all.
Operator: Would you like to round up for our note in the pocket kids charity?
Customer: No, just hot.
Operator: I definitely appreciate it. The same is going to be $4.21. Have a great day.",1,990.0,945.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:15:46Z,"[""2025-08-30T15:15:46Z"",""2025-08-30T15:16:31Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:19:31Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"":""Operator: Thank you for choosing Dairy Queen. What can I get started for you today?\nCustomer: Well, I have a question about non-dairy. Do you have anything non-dairy besides the Dilly Bar?\nOperator: Other than the Dilly Bar, then no, I don't think we do.\nCustomer: Okay, we'll have one of those, and then we'll have a medium dip cone and a bottle of water.\nOperator: And a bottle of water. Okay. What else can I get for you?\nCustomer: That's it for it.\nOperator: Okay, well, I'll have that right out."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0""}","Operator: Thank you for choosing Dairy Queen. What can I get started for you today?
Customer: Well, I have a question about non-dairy. Do you have anything non-dairy besides the Dilly Bar?
Operator: Other than the Dilly Bar, then no, I don't think we do.
Customer: Okay, we'll have one of those, and then we'll have a medium dip cone and a bottle of water.
Operator: And a bottle of water. Okay. What else can I get for you?
Customer: That's it for it.
Operator: Okay, well, I'll have that right out.",1,1170.0,1110.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:18:31Z,"[""2025-08-30T15:18:31Z"",""2025-08-30T15:19:31Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:22:16Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"":""Operator: Thank you, Derek. What can I get started for you today?\nCustomer: I would just like a large chocolate vanilla ice cream cone.\nOperator: Okay, so would that be a twist cone or would that be a vanilla dip chocolate?\nCustomer: No, no, twist cone.\nOperator: Twist cone? Okay. Large twist cone, what else can I get ya?\nCustomer: That'll be all.\nOperator: Total is $4.64.\nCustomer: Thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""""}","Operator: Thank you, Derek. What can I get started for you today?
Customer: I would just like a large chocolate vanilla ice cream cone.
Operator: Okay, so would that be a twist cone or would that be a vanilla dip chocolate?
Customer: No, no, twist cone.
Operator: Twist cone? Okay. Large twist cone, what else can I get ya?
Customer: That'll be all.
Operator: Total is $4.64.
Customer: Thank you.",1,1335.0,1290.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:21:31Z,"[""2025-08-30T15:21:31Z"",""2025-08-30T15:22:16Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:25:16Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"": ""Operator: Good morning, how can I help you?\nCustomer: Take your time.\nOperator: Okay, we're ready.\nCustomer: Can I have a small cotton candy blizzard?\nOperator: One small cotton candy, anything else?\nCustomer: No, thank you.\nOperator: That'll be $5.40 at the window. Would you like to round up for non-profit charities?\nCustomer: No, thank you."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""Small Cotton Candy Blizzard""}","Operator: Good morning, how can I help you?
Customer: Take your time.
Operator: Okay, we're ready.
Customer: Can I have a small cotton candy blizzard?
Operator: One small cotton candy, anything else?
Customer: No, thank you.
Operator: That'll be $5.40 at the window. Would you like to round up for non-profit charities?
Customer: No, thank you.",1,1515.0,1455.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:24:16Z,"[""2025-08-30T15:24:16Z"",""2025-08-30T15:25:16Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
2025-08-30T15:27:46Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250830150001000.mp4,0,"{""1"":""Operator: Order 73, large mint Oreo. All right, got the third."",""2"":""0"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""Mint OREO Blizzard Treat""}","Operator: Order 73, large mint Oreo. All right, got the third.",1,1665.0,1635.0,42a7212b-5c74-4e94-b42c-f2479402b71f,2025-08-30T15:27:16Z,"[""2025-08-30T15:27:16Z"",""2025-08-30T15:27:46Z"")",f403ab2d-97f8-4e56-89a1-59a2f6a16442
