asked_more_time,complete_order,coupon_used,details,details.asked_more_time,details.complete_order,details.coupon_used,details.feedback,details.gpt_price,details.issues,details.items_addon_success,details.items_addonable,details.items_after,details.items_initial,details.items_upsellable,details.items_upsize_success,details.items_upsizeable,details.items_upsold,details.mobile_order,details.num_addon_offers,details.num_addon_opportunities,details.num_addon_success,details.num_items_after,details.num_items_initial,details.num_largest_offers,details.num_upsell_offers,details.num_upsell_opportunities,details.num_upsell_success,details.num_upsize_offers,details.num_upsize_opportunities,details.num_upsize_success,details.out_of_stock_items,details.reasoning_summary,details.video_file_path,details.video_link,feedback,gpt_price,issues,items_addon_success,items_addonable,items_after,items_initial,items_upsellable,items_upsize_success,items_upsizeable,items_upsold,mobile_order,num_addon_offers,num_addon_opportunities,num_addon_success,num_items_after,num_items_initial,num_largest_offers,num_upsell_offers,num_upsell_opportunities,num_upsell_success,num_upsize_offers,num_upsize_opportunities,num_upsize_success,out_of_stock_items,reasoning_summary,score,transaction_id,transcript,upsell_offered,upsell_possible,upsize_offered,upsize_possible,video_file_path,video_link
0,1,0,,0,1,0,"Operator missed a clear upsizing chance by assuming a large Blizzard instead of asking if the customer wanted to make it large. No legitimate upsell opportunities existed for the Blizzard, though the operator attempted to cross-sell pretzel sticks. Two additional-topping offers (extra Reese’s) were made but declined. Use the approved phrasing to offer a large size when no size is mentioned, and avoid repeating the same topping offer multiple times.",0,"Ambiguity on whether the pretzel-stick cross-sell counts as an upsell when menu data lists no upsell chance for Blizzard; counted it as an upsell offer even with zero upsell chances, which may conflict with strict definitions.",0,Blizzard,Small Reese's Blizzard,Reese's Blizzard,0,0,Blizzard,0,0,2,1,0,1,1,0,1,0,0,0,1,0,0,,,,"Operator missed a clear upsizing chance by assuming a large Blizzard instead of asking if the customer wanted to make it large. No legitimate upsell opportunities existed for the Blizzard, though the operator attempted to cross-sell pretzel sticks. Two additional-topping offers (extra Reese’s) were made but declined. Use the approved phrasing to offer a large size when no size is mentioned, and avoid repeating the same topping offer multiple times.",30.025999999999996,"Ambiguity on whether the pretzel-stick cross-sell counts as an upsell when menu data lists no upsell chance for Blizzard; counted it as an upsell offer even with zero upsell chances, which may conflict with strict definitions.",0,Blizzard,Small Reese's Blizzard,Reese's Blizzard,0,0,Blizzard,0,0,2,1,0,1,1,0,1,0,0,0,1,0,0,,1.0,c167924b-6134-4d82-a2cb-3a47ec6e6ec7,"Operator: Hi, welcome to Dairy Queen. What can I get for you today?
Customer: Uh, no, I don't think there's anything else. Okay, um, I will have a, um, if I could please just have a Reese's Blizzard.
Operator: A large Reese's Blizzard. Do you want extra Reese's in there today?
Customer: Uh, no, and I don't think I need the large, um...
Operator: What size then?
Customer: Um, I will take the, um, I'll take the small.
Operator: Small Reese's, do you want a little extra Reese's in there?
Customer: Uh, no, thank you.
Operator: Okay, and we do have our soft pretzel sticks with queso for $3.89 if you need a little food option today?
Customer: No, thank you.
Operator: Anything else for you?
Customer: No, that's it.
Operator: $6.10 at the window, thank you.",True,False,False,True,,
0,1,0,,0,1,0,"Operator displayed good sales technique by suggesting an additional topping for each ordered item and a separate food item upsell. Successfully added a double dip to the cone, but the extra Oreo and pretzel upsell were declined. No valid upsizing opportunities existed because the customer specified sizes. Tone was friendly and clear, confirming items accurately.",0,Uncertainty on whether the question Did you say large Oreo Blizzard was an upsizing offer; treated as clarification. Pretzel offer was counted as an upsell even though not listed in supplied scenarios.,Small vanilla cone double dipped in cherry,"Medium Oreo Blizzard, Small vanilla dipped in cherry cone","Medium Oreo Blizzard, Small vanilla double dipped in cherry cone","Medium Oreo Blizzard, Small vanilla dipped in cherry cone",0,0,0,0,0,2,2,1,2,2,0,1,0,0,0,0,0,0,,,,"Operator displayed good sales technique by suggesting an additional topping for each ordered item and a separate food item upsell. Successfully added a double dip to the cone, but the extra Oreo and pretzel upsell were declined. No valid upsizing opportunities existed because the customer specified sizes. Tone was friendly and clear, confirming items accurately.",34.896,Uncertainty on whether the question Did you say large Oreo Blizzard was an upsizing offer; treated as clarification. Pretzel offer was counted as an upsell even though not listed in supplied scenarios.,Small vanilla cone double dipped in cherry,"Medium Oreo Blizzard, Small vanilla dipped in cherry cone","Medium Oreo Blizzard, Small vanilla double dipped in cherry cone","Medium Oreo Blizzard, Small vanilla dipped in cherry cone",0,0,0,0,0,2,2,1,2,2,0,1,0,0,0,0,0,0,,0.0,c2637128-e0ab-4758-aa6e-6082cff77d78,"Operator: Hi, welcome to Dairy Queen. What can I get for you today?
Customer: I'll do a medium Oreo Blizzard, and then a small vanilla dipped in cherry cone.
Operator: Did you say large Oreo Blizzard?
Customer: Medium.
Operator: Medium Oreo, do you want a little extra Oreo in that today?
Customer: No, thank you.
Operator: And what else for you?
Customer: A small vanilla dipped in cherry cone.
Operator: Small vanilla dipped in cherry, do you want a double dipped in cherry? It keeps it colder longer and it doesn't melt as fast on these hot days.
Customer: Do it.
Operator: Okay, anything else for you?
Customer: That's it.
Operator: Soft pretzel sticks with queso for $3.89 if you need a food option?
Customer: No, this is very good.
Operator: $11.96 at the window, thank you.
Customer: Thank you.",True,False,False,False,,
1,1,0,,1,1,0,"The operator promptly confirmed the customer’s medium Banana Split Blizzard order, repeated customizations clearly, and attempted an additional suggestive sell for pretzel sticks. However, no formal upsell or upsize offers tied to the Blizzard were made, and no additional topping offers were suggested. Overall performance shows zero successful upsells, upsizes, or add-ons, though there was one proactive but unrelated suggestive sell.",0,"Suggestive sell for pretzel sticks does not align with listed upselling scenarios, creating ambiguity on counting it as an upsell offer. Removal of chocolate syrup was a customization rather than a paid add-on, so it was excluded.",0,Medium Banana Split Blizzard,Medium Banana Split Blizzard,Medium Banana Split Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"The operator promptly confirmed the customer’s medium Banana Split Blizzard order, repeated customizations clearly, and attempted an additional suggestive sell for pretzel sticks. However, no formal upsell or upsize offers tied to the Blizzard were made, and no additional topping offers were suggested. Overall performance shows zero successful upsells, upsizes, or add-ons, though there was one proactive but unrelated suggestive sell.",30.224,"Suggestive sell for pretzel sticks does not align with listed upselling scenarios, creating ambiguity on counting it as an upsell offer. Removal of chocolate syrup was a customization rather than a paid add-on, so it was excluded.",0,Medium Banana Split Blizzard,Medium Banana Split Blizzard,Medium Banana Split Blizzard,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,b691cef9-feed-4b36-8075-e43fc91c96bd,"Operator: Hi, what can I get for you?
Customer: I need a blizzard, huh?
Operator: Blizzard for you?
Customer: Yeah, banana split, medium.
Operator: A medium banana split blizzard, okay. We do have our soft pretzel sticks with queso for $3.89 if you need a little food option to go with that today.
Customer: No, just a regular banana split blizzard.
Operator: Anything else for you?
Customer: Yeah, no chocolate with that.
Operator: Okay, hold on, hold on, hold on. No chocolate sauce.
Customer: No chocolate syrup, just strawberry and pineapple.
Operator: Anything else for you?
Customer: That'll work.
Operator: $7.93 at the window, thank you.",False,False,False,False,,
0,0,0,,0,0,0,"No customer interaction or order was captured in the transcript, so no performance metrics can be evaluated.",0,Transcript contained only an operator internal request with no customer order; ambiguous whether to output a transaction row. Returned zeros across fields.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"No customer interaction or order was captured in the transcript, so no performance metrics can be evaluated.",21.662,Transcript contained only an operator internal request with no customer order; ambiguous whether to output a transaction row. Returned zeros across fields.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,43cf52ce-757c-4e19-9ad9-fb1f669262e4,Operator: Need someone to grab counter.,False,False,False,False,,
0,1,0,,0,1,0,Operator attempted to upsell soft pretzel sticks once and offered sprinkles on the small cone. No upsizing offers were made despite one opportunity on the dilly bar. All offers were declined.,0,"Ambiguity on whether the question about a box of dilly bars was an upsizing offer or a mishearing; treated it as clarification, not as an upsizing attempt.",0,Small Vanilla Cone,"Chocolate Dilly Bar, Small Vanilla Cone","Chocolate Dilly Bar, Small Vanilla Cone",0,0,Dilly Bar,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,,,,Operator attempted to upsell soft pretzel sticks once and offered sprinkles on the small cone. No upsizing offers were made despite one opportunity on the dilly bar. All offers were declined.,27.828000000000003,"Ambiguity on whether the question about a box of dilly bars was an upsizing offer or a mishearing; treated it as clarification, not as an upsizing attempt.",0,Small Vanilla Cone,"Chocolate Dilly Bar, Small Vanilla Cone","Chocolate Dilly Bar, Small Vanilla Cone",0,0,Dilly Bar,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,,1.0,50aa0d1b-9be6-4f2f-81eb-e8501e178ccf,"Operator: Hi, welcome to Dairy Queen. What can I get for you?
Customer: I would like a chocolate dilly bar and a small vanilla cone.
Operator: A box of dilly bars, did you say?
Customer: No, no, no, a chocolate dilly bar.
Operator: Oh, just a single dilly bar, okay.
Customer: Yeah, and then a small vanilla cone.
Operator: A small vanilla cone? You want the vanilla cone dipped in sprinkles?
Customer: No.
Operator: And we do have our soft pretzel sticks with queso today for $3.89 if you need a little food option to go with that.
Customer: I think we're good.
Operator: $7.39 at the window, please pull forward, thank you.",True,False,False,True,,
0,1,0,,0,1,0,"The operator made one valid additional topping offer on the Blizzard which the customer accepted, adding revenue. They also attempted to upsize the smoothie by suggesting a large, offering the largest size, but the customer declined. No other upsell opportunities were applicable. Overall good suggestive selling, but ensure upsizing is only proposed when the customer has not clearly stated a size, and remember to offer add ons such as banana boost for smoothies.",0,Ambiguity over whether the customer initially specified medium for the smoothie; treated as no size given because the operator still offered a large. Needed to decide if extra cheesecake counts as an additional topping (treated as such) and whether to count topping opportunities for the smoothie even though no offer was made.,Medium Dipped Strawberry Cheesecake Blizzard with extra cheesecake,"Medium Dipped Strawberry Cheesecake Blizzard, Orange Berry Extreme Smoothie","Medium Dipped Strawberry Cheesecake Blizzard with extra cheesecake, Medium Orange Berry Extreme Smoothie","Medium Dipped Strawberry Cheesecake Blizzard, Orange Berry Extreme Smoothie",0,0,Orange Berry Extreme Smoothie,0,0,1,2,1,2,2,1,0,0,0,1,1,0,0,,,,"The operator made one valid additional topping offer on the Blizzard which the customer accepted, adding revenue. They also attempted to upsize the smoothie by suggesting a large, offering the largest size, but the customer declined. No other upsell opportunities were applicable. Overall good suggestive selling, but ensure upsizing is only proposed when the customer has not clearly stated a size, and remember to offer add ons such as banana boost for smoothies.",40.404,Ambiguity over whether the customer initially specified medium for the smoothie; treated as no size given because the operator still offered a large. Needed to decide if extra cheesecake counts as an additional topping (treated as such) and whether to count topping opportunities for the smoothie even though no offer was made.,Medium Dipped Strawberry Cheesecake Blizzard with extra cheesecake,"Medium Dipped Strawberry Cheesecake Blizzard, Orange Berry Extreme Smoothie","Medium Dipped Strawberry Cheesecake Blizzard with extra cheesecake, Medium Orange Berry Extreme Smoothie","Medium Dipped Strawberry Cheesecake Blizzard, Orange Berry Extreme Smoothie",0,0,Orange Berry Extreme Smoothie,0,0,1,2,1,2,2,1,0,0,0,1,1,0,0,,1.0,a34d0b74-099e-42e0-8ac4-782cf6d35238,"Operator: Ready whenever you are.
Customer: Can I get a medium dipped strawberry cheesecake?
Operator: A medium dipped strawberry cheesecake? You want a little extra cheesecake in there? Makes it really good.
Customer: Yeah, I'll take some extra.
Operator: Okay.
Customer: Then can I also get a medium... I had something in my mind, but not... Can I get the orange berry extreme smoothie?
Operator: Okay, and a large on that?
Customer: Is there a medium?
Operator: Yeah, I can do a medium orange berry extreme, okay.
Customer: Do that, that be it.
Operator: Okay, $14.25 at the window, thank you.
Customer: Thank you.",False,False,True,True,,
0,1,0,,0,1,0,"The operator gave friendly service, offered an additional topping which the customer accepted, and attempted a cross-sell with pretzel sticks. However, they missed an obvious upsizing opportunity for the small Blizzard. Encouraging customers to upgrade to larger sizes would boost sales.",0,Unclear whether a cross-sell counts as an upsell chance when the menu lists no upsell opportunity for the ordered item; also uncertain if extra topping converts the single item into multiple items or stays as one.,Small Turtle Blizzard,Small Turtle Blizzard,Small Turtle Blizzard with extra pecans,Small Turtle Blizzard,0,0,Small Turtle Blizzard,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,,,,"The operator gave friendly service, offered an additional topping which the customer accepted, and attempted a cross-sell with pretzel sticks. However, they missed an obvious upsizing opportunity for the small Blizzard. Encouraging customers to upgrade to larger sizes would boost sales.",30.382,Unclear whether a cross-sell counts as an upsell chance when the menu lists no upsell opportunity for the ordered item; also uncertain if extra topping converts the single item into multiple items or stays as one.,Small Turtle Blizzard,Small Turtle Blizzard,Small Turtle Blizzard with extra pecans,Small Turtle Blizzard,0,0,Small Turtle Blizzard,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,,1.0,6745f6b1-c59e-4445-b8c4-55338b39ae5a,"Operator: Okay, a small turtle blizzard. Did you want a little extra pecans in there? It makes it really good.
Customer: Yes.
Operator: Okay. Anything else for you? I got my soft pretzel sticks with queso today for $3.89 if you need a little food item on the side. Anything else for you?
Customer: No, that'll be it.
Operator: $6.63 at the window. Thank you.
Customer: Yes.",True,False,False,True,,
1,1,0,,1,1,0,"The operator was friendly and accurately repeated orders. They attempted one additional-topping upsell (extra cheesecake) and one cross-sell (pretzel sticks) but did not pursue any upsizing opportunities or repeat topping offers for the later Blizzards. Because the customer declined both suggestions, no incremental sales were gained. The operator missed chances to upsell or upsell the second and third Blizzards and could have consistently offered size upgrades or toppings.",0,"Unclear if pretzel-stick cross-sell should be treated as an upsell when no defined scenario exists, and whether topping chances should be counted only on items ordered before or after the first offer.",0,Blizzard (3),"Medium Strawberry Cheesecake Blizzard with Cherry Dip, Medium Cherry Dip Blizzard, Small Cherry Dip Blizzard",Medium Strawberry Cheesecake Blizzard,0,0,0,0,0,1,3,0,3,1,0,1,0,0,0,0,0,0,,,,"The operator was friendly and accurately repeated orders. They attempted one additional-topping upsell (extra cheesecake) and one cross-sell (pretzel sticks) but did not pursue any upsizing opportunities or repeat topping offers for the later Blizzards. Because the customer declined both suggestions, no incremental sales were gained. The operator missed chances to upsell or upsell the second and third Blizzards and could have consistently offered size upgrades or toppings.",43.352000000000004,"Unclear if pretzel-stick cross-sell should be treated as an upsell when no defined scenario exists, and whether topping chances should be counted only on items ordered before or after the first offer.",0,Blizzard (3),"Medium Strawberry Cheesecake Blizzard with Cherry Dip, Medium Cherry Dip Blizzard, Small Cherry Dip Blizzard",Medium Strawberry Cheesecake Blizzard,0,0,0,0,0,1,3,0,3,1,0,1,0,0,0,0,0,0,,0.0,35205992-a106-436e-99ce-41c84ace608d,"Operator: What can I get for you today?
Customer: Can we get a dipped strawberry cheesecake medium blizzard?
Operator: Okay, medium dipped strawberry cheesecake. Do you want a little extra cheesecake in there? It makes it really good.
Customer: Actually, we want cherry dip in it.
Operator: Okay, you want to add cherry cone dip?
Customer: Yes.
Operator: Okay, that's what I have. I just have the cherry cone dip, okay?
Customer: Yep.
Operator: And we do have our soft pretzel sticks with queso for $3.89 if you need a little food option to go on the side today.
Customer: No, thank you. We also need a medium cherry dip blizzard.
Operator: Okay, medium. Okay, hold on. Let me just do this. I'll just put, hold on. I'll just put cherry cone dip only, okay? Because I don't have a thing for it. Okay.
Customer: And then a small cherry dip blizzard.
Operator: Okay, hold on. We'll do that. Cone dip only. Okay, anything else for you today?
Customer: That's it, thank you.
Operator: Okay, $20.35 at the window. Thank you.",True,False,False,False,,
0,1,0,,0,1,0,"The operator confirmed the chosen medium size quickly and politely but did not attempt any suggestive selling for add-ons like extra malt or toppings on the milkshake. Since the customer already specified the size, no valid upsizing chance existed, but the add-on opportunity was missed.",0,None,0,Medium Peanut Butter Milkshake,Medium Peanut Butter Milkshake,Medium Peanut Butter Milkshake,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,"The operator confirmed the chosen medium size quickly and politely but did not attempt any suggestive selling for add-ons like extra malt or toppings on the milkshake. Since the customer already specified the size, no valid upsizing chance existed, but the add-on opportunity was missed.",20.278,None,0,Medium Peanut Butter Milkshake,Medium Peanut Butter Milkshake,Medium Peanut Butter Milkshake,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0.0,7efb7a02-6121-47d8-ade6-20a1109839f9,"Operator: Hi, welcome to DQ. What can I get started for you today?
Customer: Can I have a medium peanut butter milkshake?
Operator: Medium peanut butter milkshake, anything else for you today?
Customer: No, that'll be all.
Operator: That'll be $5.80 at the window, thank you.",False,False,False,False,,
0,1,0,,0,1,0,Operator was polite and clear but missed an upsizing chance on the size-unspecified Heath Caramel Brownie Blizzard and did not attempt any add-on suggestions for either Blizzard. No upsell opportunities existed. Encourage offering the large size or suggesting extra mix-ins to boost check average.,0,"No significant difficulties; product identification assumed Heath Caramel Brownie is a Blizzard flavor and defaulted to small when size not specified, creating one upsize opportunity.",0,"Large Snickers Blizzard, Heath Caramel Brownie Blizzard","Large Snickers Blizzard, Heath Caramel Brownie Blizzard","Large Snickers Blizzard, Heath Caramel Brownie Blizzard",0,0,Heath Caramel Brownie Blizzard,0,0,0,2,0,2,2,0,0,0,0,0,1,0,0,,,,Operator was polite and clear but missed an upsizing chance on the size-unspecified Heath Caramel Brownie Blizzard and did not attempt any add-on suggestions for either Blizzard. No upsell opportunities existed. Encourage offering the large size or suggesting extra mix-ins to boost check average.,23.336,"No significant difficulties; product identification assumed Heath Caramel Brownie is a Blizzard flavor and defaulted to small when size not specified, creating one upsize opportunity.",0,"Large Snickers Blizzard, Heath Caramel Brownie Blizzard","Large Snickers Blizzard, Heath Caramel Brownie Blizzard","Large Snickers Blizzard, Heath Caramel Brownie Blizzard",0,0,Heath Caramel Brownie Blizzard,0,0,0,2,0,2,2,0,0,0,0,0,1,0,0,,0.0,2f391eac-c842-4a1c-86a0-70a237c7f6c9,"Operator: Hi, welcome to DQ. What can I get started for you today?
Customer: Hi, not today.
Operator: Let me know if you have any questions on the menu.
Customer: Can I get one large Snickers Blizzard and a Heath Caramel Brownie?
Operator: Yeah, anything else for you?
Customer: No, that's it.
Operator: That'll be $13.70 at the window, thank you.",False,False,False,True,,
