ended_at,kind,meta,meta.asked_more_time,meta.complete_order,meta.coupon_used,meta.mobile_order,meta.out_of_stock_items,meta.s3_key,meta.segment_index,meta.step1_raw,meta.text,meta.total_segments_in_video,meta.video_end_seconds,meta.video_start_seconds,run_id,started_at,tx_range,video_id
2025-09-14T14:00:16Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,0,"{""1"":""Operator:"",""2"":""0"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""0""}",Operator:,1,15.0,0.0,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:00:01Z,"[""2025-09-14T14:00:01Z"",""2025-09-14T14:00:16Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:05:46Z,order,,1,1,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,0,"{""1"":""Operator: Welcome to Dairy Queen, may I take your order please?\nCustomer: Hi, can I get a small chocolate cone with a chocolate dip please?\nOperator: Alright, that's one small chocolate cone with chocolate dip. Anything else for you today?\nCustomer: Nope, that's it, thank you.\nOperator: And that was small, correct?\nCustomer: Yeah, yeah.\nOperator: Alright. Your total will be $3.02 at the window for a small dip chocolate. Ma'am?\nCustomer: I'm sorry, can you change it to a medium? My husband said he's gonna share.\nOperator: Yes ma'am, hold on one second, I can fix that for you. Oh, it's no problem. A medium chocolate dip cone, that'll be all for you today?\nCustomer: That's all.\nOperator: That'll be $4.21 at the window, please move forward.\nCustomer: Alright, thank you."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""1"",""6"":""0"",""7"":""Wait reference: \""Operator: Yes ma'am, hold on one second, I can fix that for you.\""""}","Operator: Welcome to Dairy Queen, may I take your order please?
Customer: Hi, can I get a small chocolate cone with a chocolate dip please?
Operator: Alright, that's one small chocolate cone with chocolate dip. Anything else for you today?
Customer: Nope, that's it, thank you.
Operator: And that was small, correct?
Customer: Yeah, yeah.
Operator: Alright. Your total will be $3.02 at the window for a small dip chocolate. Ma'am?
Customer: I'm sorry, can you change it to a medium? My husband said he's gonna share.
Operator: Yes ma'am, hold on one second, I can fix that for you. Oh, it's no problem. A medium chocolate dip cone, that'll be all for you today?
Customer: That's all.
Operator: That'll be $4.21 at the window, please move forward.
Customer: Alright, thank you.",1,345.0,285.0,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:04:46Z,"[""2025-09-14T14:04:46Z"",""2025-09-14T14:05:46Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:07:23.500000Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,0,"{""1"": ""Operator: Welcome to Dairy Queen, may I take your order please?\nCustomer: Yeah, I'll have a number one combo with Coca-Cola to drink.\nOperator: Alright, that's a number one with a Coke. Anything else for you today?\nCustomer: That's all.\nOperator: Thank you so much. Your total will be $12.33 at the window.\nCustomer: Okay."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Welcome to Dairy Queen, may I take your order please?
Customer: Yeah, I'll have a number one combo with Coca-Cola to drink.
Operator: Alright, that's a number one with a Coke. Anything else for you today?
Customer: That's all.
Operator: Thank you so much. Your total will be $12.33 at the window.
Customer: Okay.",2,442.5,405.0,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:06:46Z,"[""2025-09-14T14:06:46Z"",""2025-09-14T14:07:23.500000Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:08:01Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,1,"{""1"": ""Operator: Good day, thank you. What can I get for you?\nCustomer: Hi there, can I get a number five double combo with a root beer to drink? And that'll be all.\nOperator: Did you want to make it a large today?\nCustomer: No thanks.\nOperator: Alright, that's going to be $11.25. You want to round up for Duke Children's Hospital?\nCustomer: Yeah.\nOperator: I appreciate that. That's going to be $12 even.\nCustomer: Thanks."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0"", ""7"": ""N/A""}","Operator: Good day, thank you. What can I get for you?
Customer: Hi there, can I get a number five double combo with a root beer to drink? And that'll be all.
Operator: Did you want to make it a large today?
Customer: No thanks.
Operator: Alright, that's going to be $11.25. You want to round up for Duke Children's Hospital?
Customer: Yeah.
Operator: I appreciate that. That's going to be $12 even.
Customer: Thanks.",2,480.0,442.5,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:07:23.500000Z,"[""2025-09-14T14:07:23.500000Z"",""2025-09-14T14:08:01Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:09:46Z,order,,0,1,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,0,"{""1"":""Operator: I would like a hamburger with no mustard or ketchup, plain hamburger.\nOperator: Is it a single, double, or triple?\nCustomer: No, I want the meat to match. Single hamburger and caramel sundae.\nOperator: Anything else for you today?\nCustomer: That's all, thanks.\nOperator: Alright, go ahead and pull forward for your total."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""0"",""6"":""0"",""7"":""N/A""}","Operator: I would like a hamburger with no mustard or ketchup, plain hamburger.
Operator: Is it a single, double, or triple?
Customer: No, I want the meat to match. Single hamburger and caramel sundae.
Operator: Anything else for you today?
Customer: That's all, thanks.
Operator: Alright, go ahead and pull forward for your total.",1,585.0,525.0,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:08:46Z,"[""2025-09-14T14:08:46Z"",""2025-09-14T14:09:46Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:11:01Z,order,,0,0,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,0,"{""1"": ""Operator: Can I get a medium hot fudge sundae?"", ""2"": ""0"", ""3"": ""0"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0""}",Operator: Can I get a medium hot fudge sundae?,1,660.0,615.0,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:10:16Z,"[""2025-09-14T14:10:16Z"",""2025-09-14T14:11:01Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:14:01Z,order,,1,1,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,0,"{""1"":""Operator: Welcome to Dairy Queen, may I take your order please?\nCustomer: Can I do the two for five with a plain cheeseburger with just cheese and then pretzel sticks?\nOperator: Okay, what was your... hold on a second. And you said you want the burger plain and then you want pretzel sticks?\nCustomer: Yes, please.\nOperator: Alright, anything else for you?\nCustomer: I'll do a large blue raspberry slushie, that's it.\nOperator: Alright, that completes your order, sir. It'll be $9.30 at the window, please pull forward."",""2"":""1"",""3"":""0"",""4"":""0"",""5"":""1"",""6"":""0"",""7"":""N/A""}","Operator: Welcome to Dairy Queen, may I take your order please?
Customer: Can I do the two for five with a plain cheeseburger with just cheese and then pretzel sticks?
Operator: Okay, what was your... hold on a second. And you said you want the burger plain and then you want pretzel sticks?
Customer: Yes, please.
Operator: Alright, anything else for you?
Customer: I'll do a large blue raspberry slushie, that's it.
Operator: Alright, that completes your order, sir. It'll be $9.30 at the window, please pull forward.",1,840.0,765.0,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:12:46Z,"[""2025-09-14T14:12:46Z"",""2025-09-14T14:14:01Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:16:46Z,order,,0,0,0,1,0,gdrive/dq_cary/DT_File20250914140001000.mp4,0,"{""1"": ""Operator: Welcome to Dairy Queen, may I take your order please?\nCustomer: Hi, I have a mobile order for Samantha.\nOperator: Yes ma'am, please pull forward.\nCustomer: Thank you.\nOperator: Yes ma'am."", ""2"": ""0"", ""3"": ""1"", ""4"": ""0"", ""5"": ""0"", ""6"": ""0""}","Operator: Welcome to Dairy Queen, may I take your order please?
Customer: Hi, I have a mobile order for Samantha.
Operator: Yes ma'am, please pull forward.
Customer: Thank you.
Operator: Yes ma'am.",1,1005.0,975.0,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:16:16Z,"[""2025-09-14T14:16:16Z"",""2025-09-14T14:16:46Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:24:23.500000Z,order,,1,1,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,0,"{""1"": ""Operator: Thank you, Jerry. Can I get a free?\nCustomer: One second.\nOperator: Just let me know when you're ready.\nCustomer: Okay, thank you. Sorry.\nOperator: No problem.\nCustomer: Okay, I'm ready. Can I see a brownie and Oreo confection?\nOperator: No problem. What else can I get for you?\nCustomer: That's it.\nOperator: Okay, it's gonna be $6.58. Did you want to round up to $7 for Duke's Home Hospital?\nCustomer: No, thank you.\nOperator: All right, pull forward."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""1"", ""6"": ""0"", ""7"": ""Brownie and Oreo Cupfection""}","Operator: Thank you, Jerry. Can I get a free?
Customer: One second.
Operator: Just let me know when you're ready.
Customer: Okay, thank you. Sorry.
Operator: No problem.
Customer: Okay, I'm ready. Can I see a brownie and Oreo confection?
Operator: No problem. What else can I get for you?
Customer: That's it.
Operator: Okay, it's gonna be $6.58. Did you want to round up to $7 for Duke's Home Hospital?
Customer: No, thank you.
Operator: All right, pull forward.",2,1462.5,1380.0,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:23:01Z,"[""2025-09-14T14:23:01Z"",""2025-09-14T14:24:23.500000Z"")",4bf80313-988c-447a-8976-cb254bed39a6
2025-09-14T14:25:46Z,order,,1,1,0,0,0,gdrive/dq_cary/DT_File20250914140001000.mp4,1,"{""1"": ""Operator: All right, did you get a free?\nCustomer: Just a second, please.\nOperator: Sure, let me know when you're ready.\nCustomer: Could I get the mix and match with the chicken strip and a cheeseburger plain? And then could I get a...\nOperator: What's the sauce for the chicken strip?\nCustomer: Barbecue, please.\nOperator: Okay.\nCustomer: And then could I get a regular fry with gravy? Side of gravy?\nOperator: All right.\nCustomer: And then a medium pumpkin pie blizzard with extra stuff?\nOperator: You want extra everything that comes in it?\nCustomer: Yeah.\nOperator: Okay, and you said that was a medium size?\nCustomer: Yeah.\nOperator: Anything else for you?\nCustomer: That should be it.\nOperator: All right, you can pull forward, please.\nCustomer: Thank you."", ""2"": ""1"", ""3"": ""0"", ""4"": ""0"", ""5"": ""1"", ""6"": ""0"", ""7"": ""Mix & Match Chicken Strip and Cheeseburger (Plain); Barbecue Sauce; Regular Fry with Side of Gravy; Pumpkin Pie Blizzard (Medium, Extra Everything)""}","Operator: All right, did you get a free?
Customer: Just a second, please.
Operator: Sure, let me know when you're ready.
Customer: Could I get the mix and match with the chicken strip and a cheeseburger plain? And then could I get a...
Operator: What's the sauce for the chicken strip?
Customer: Barbecue, please.
Operator: Okay.
Customer: And then could I get a regular fry with gravy? Side of gravy?
Operator: All right.
Customer: And then a medium pumpkin pie blizzard with extra stuff?
Operator: You want extra everything that comes in it?
Customer: Yeah.
Operator: Okay, and you said that was a medium size?
Customer: Yeah.
Operator: Anything else for you?
Customer: That should be it.
Operator: All right, you can pull forward, please.
Customer: Thank you.",2,1545.0,1462.5,fbd27323-a2b9-4102-b9aa-78026585a8a7,2025-09-14T14:24:23.500000Z,"[""2025-09-14T14:24:23.500000Z"",""2025-09-14T14:25:46Z"")",4bf80313-988c-447a-8976-cb254bed39a6
